日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/9/13,台南市,南　區,佛壇里,住宅,50,8,3,31,34,0,9,9,18,3,26,6,22.9195212,120.1776926
2017/9/13,台南市,南　區,鯤鯓里,住宅,50,8,0,21,21,0,11,11,22,4,52,9,22.9566809,120.1733631
2017/9/14,台南市,南　區,日新里,住宅,53,1,7,11,18,1,0,1,2,1,6,3,22.974026,120.1899588
2017/9/14,台南市,南　區,南都里,住宅,50,2,6,7,13,1,1,2,4,1,15,5,22.9550918,120.1841866
2017/9/14,台南市,南　區,南華里,住宅,51,1,7,7,14,0,1,1,2,1,7,3,22.9622436,120.1885158
2017/9/14,台南市,南　區,郡南里,住宅,50,0,28,3,31,0,0,0,0,0,0,0,22.964243,120.1950093
2017/9/15,台南市,南　區,喜北里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,22.9490628,120.1776926
2017/9/15,台南市,南　區,松安里,住宅,50,4,0,19,19,0,4,4,8,2,21,6,22.9248924,120.1776926
2017/9/15,台南市,南　區,同安里,住宅,50,1,3,12,15,0,1,1,2,1,7,3,22.9224836,120.1892373
2017/9/15,台南市,南　區,明德里,住宅,52,0,2,11,13,0,0,0,0,0,0,0,22.9710918,120.200781
2017/9/11,台南市,北　區,三德里,其他,50,1,10,6,16,1,1,2,4,1,13,4,23.000133,120.2047489
2017/9/11,台南市,北　區,文元里,其他,50,0,3,8,11,0,0,0,0,0,0,0,23.0146579,120.1978952
2017/9/11,台南市,北　區,成功里,其他,50,3,1,13,14,0,3,3,6,2,21,6,23.0202949,120.2094381
2017/9/11,台南市,北　區,興北里,其他,50,2,4,11,15,0,2,2,4,1,13,4,23.0057457,120.2116023
2017/9/12,台南市,北　區,六甲里,其他,50,1,3,6,9,0,1,1,2,1,11,4,23.0127602,120.2101595
2017/9/12,台南市,北　區,大山里,其他,50,1,4,9,13,0,1,1,2,1,8,3,23.0090596,120.2134058
2017/9/12,台南市,北　區,國姓里,其他,50,2,7,12,19,0,2,2,4,1,11,4,23.0076926,120.2087167
2017/9/12,台南市,北　區,大仁里,其他,50,4,7,14,21,0,5,5,10,3,24,6,23.0074149,120.2148485
2017/9/13,台南市,北　區,正覺里,其他,50,0,5,7,12,0,0,0,0,0,0,0,23.0151428,120.2116023
2017/9/13,台南市,北　區,小康里,其他,50,2,2,13,15,0,2,2,4,1,13,4,23.0152758,120.2173733
2017/9/13,台南市,北　區,玉皇里,菜園,50,0,2,8,10,0,0,0,0,0,0,0,22.9996798,120.2069132
2017/9/13,台南市,北　區,力行里,其他,50,0,7,4,11,0,0,0,0,0,0,0,23.0084185,120.2292752
2017/9/14,台南市,北　區,勝安里,其他,50,1,3,11,14,0,1,1,2,1,7,3,23.0074816,120.217734
2017/9/14,台南市,北　區,長德里,其他,50,0,3,7,10,0,0,0,0,0,0,0,23.002927,120.2058311
2017/9/14,台南市,北　區,大道里,其他,50,0,1,21,22,0,0,0,0,0,0,0,23.0099486,120.2155699
2017/9/14,台南市,北　區,國興里,其他,50,0,4,10,14,0,0,0,0,0,0,0,23.0094345,120.2260293
2017/9/14,台南市,北　區,安民里,住宅,50,2,5,5,10,0,2,2,4,1,20,5,23.0014504,120.2000596
2017/9/14,台南市,北　區,裕民里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,23.0026166,120.1960915
2017/9/14,台南市,北　區,重興里,地區,50,0,1,7,8,0,0,0,0,0,0,0,23.0040653,120.2260293
2017/9/14,台南市,北　區,華興里,地區,50,0,2,7,9,0,0,0,0,0,0,0,23.0073122,120.2249474
2017/9/15,台南市,北　區,振興里,地區,50,0,0,5,5,0,0,0,0,0,0,0,23.0063146,120.2217014
2017/9/15,台南市,北　區,力行里,地區,50,0,4,4,8,0,0,0,0,0,0,0,23.0084185,120.2292752
2017/9/15,台南市,北　區,長榮里,其他,50,0,5,11,16,0,0,0,0,0,0,0,23.0091928,120.2191767
2017/9/15,台南市,北　區,延平里,其他,50,1,12,6,18,0,1,1,2,1,6,3,23.0107043,120.211963
2017/9/15,台南市,北　區,大和里,其他,50,1,3,11,14,0,1,1,2,1,7,3,23.0153463,120.1914018
2017/9/15,台南市,北　區,力行里,其他,50,0,3,5,8,0,0,0,0,0,0,0,23.0084185,120.2292752
2017/9/15,台南市,北　區,開元里,住宅,50,1,4,3,7,1,0,1,2,1,14,4,23.0130263,120.2217014
2017/9/15,台南市,北　區,中樓里,住宅,50,1,5,4,9,0,1,1,2,1,11,4,23.0034966,120.2159306
2017/9/11,台南市,中西區,三合里,住宅,50,1,4,18,22,0,1,1,2,1,5,2,22.9999315,120.1960915
2017/9/11,台南市,中西區,赤嵌里,住宅,50,1,5,13,18,0,1,1,2,1,6,3,22.9972549,120.2072739
2017/9/12,台南市,中西區,文賢里,住宅,50,1,11,10,21,3,0,3,6,2,14,4,23.003892,120.1932056
2017/9/12,台南市,中西區,民主里,住宅,50,2,5,15,20,0,2,2,4,1,10,4,22.9923288,120.1939271
2017/9/13,台南市,中西區,西賢里,住宅,50,0,3,22,25,0,0,0,0,0,0,0,23.0039814,120.1719199
2017/9/13,台南市,中西區,民權里,住宅,50,3,11,11,22,1,2,3,6,2,14,4,22.9969861,120.1957308
2017/9/14,台南市,中西區,建國里,住宅,53,0,1,8,9,0,0,0,0,0,0,0,22.993395,120.2000596
2017/9/14,台南市,中西區,永華里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,22.9911465,120.2043882
2017/9/14,台南市,中西區,大南里,住宅,50,0,8,10,18,0,0,0,0,0,0,0,22.9847358,120.2029453
2017/9/14,台南市,中西區,協和里,住宅,50,0,16,18,34,0,0,0,0,0,0,0,23.0016179,120.1928448
2017/9/15,台南市,中西區,開山里,住宅,52,0,2,4,6,0,0,0,0,0,0,0,22.9876646,120.2097988
2017/9/15,台南市,中西區,民生里,住宅,52,0,1,7,8,0,0,0,0,0,0,0,22.989425,120.1917626
2017/9/15,台南市,中西區,協進里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,22.9976318,120.1910411
2017/9/15,台南市,中西區,中正里,住宅,50,1,6,12,18,0,1,1,2,1,6,3,22.993999,120.1971737
2017/9/11,台南市,安南區,海西里,住宅,50,1,1,16,17,0,1,1,2,1,6,3,23.0306699,120.1791357
2017/9/11,台南市,安南區,海東里,住宅,52,1,1,9,10,0,1,1,2,1,10,4,23.0412431,120.1863512
2017/9/11,台南市,安南區,溪墘里,住宅,51,1,10,16,26,0,2,2,4,1,8,3,23.0244424,120.1928448
2017/9/11,台南市,安南區,安富里,住宅,54,0,3,16,19,0,0,0,0,0,0,0,23.0251806,120.1957308
2017/9/12,台南市,安南區,理想里,住宅,50,0,2,14,16,0,0,0,0,0,0,0,23.0368283,120.1914018
2017/9/12,台南市,安南區,大安里,住宅,77,2,6,27,33,0,2,2,3,1,6,3,23.0313733,120.1950093
2017/9/12,台南市,安南區,梅花里,住宅,52,1,2,17,19,0,1,1,2,1,5,2,23.038824,120.1978952
2017/9/13,台南市,安南區,安慶里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,23.0390892,120.2094381
2017/9/13,台南市,安南區,頂安里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.0394768,120.2043882
2017/9/13,台南市,安南區,安西里,住宅,51,2,1,29,30,0,4,4,8,2,13,4,23.0310345,120.2094381
2017/9/13,台南市,安南區,安東里,住宅,50,0,5,11,16,0,0,0,0,0,0,0,23.0372738,120.2180947
2017/9/14,台南市,安南區,鹽田里,住宅,50,4,0,5,5,0,4,4,8,2,80,9,23.024592,120.152594
2017/9/14,台南市,安南區,安順里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,23.0500919,120.2209801
2017/9/14,台南市,安南區,新順里,住宅,50,2,3,10,13,0,2,2,4,1,15,5,23.0436829,120.2195374
2017/9/14,台南市,安南區,總頭里,住宅,51,3,0,36,36,0,4,4,8,2,11,4,23.050434,120.2065525
2017/9/14,台南市,安南區,溪心里,住宅,50,1,7,16,23,0,1,1,2,1,4,2,23.0509441,120.1849082
2017/9/14,台南市,安南區,淵東里,住宅,50,0,6,10,16,0,0,0,0,0,0,0,23.0564843,120.1776926
2017/9/14,台南市,安南區,公塭里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,23.0702508,120.1632603
2017/9/14,台南市,安南區,南興里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,23.0743149,120.1502699
2017/9/15,台南市,安南區,淵西里,住宅,51,3,2,25,27,0,3,3,6,2,11,4,23.0562175,120.1661469
2017/9/15,台南市,安南區,佃西里,住宅,50,2,1,44,45,0,4,4,8,2,9,3,23.0717267,120.1690334
2017/9/15,台南市,安南區,淵中里,住宅,51,4,1,33,34,1,3,4,8,2,12,4,23.0438296,120.1675902
2017/9/15,台南市,安南區,佃東里,住宅,51,3,4,29,33,0,3,3,6,2,9,3,23.0724268,120.1849082
2017/9/15,台南市,安南區,布袋里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,23.0638587,120.2065525
2017/9/15,台南市,安南區,公親里,住宅,50,1,2,7,9,0,1,1,2,1,11,4,23.0764154,120.1978952
2017/9/15,台南市,安南區,理想里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,23.0368283,120.1914018
2017/9/15,台南市,安南區,國安里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,23.0236541,120.1805789
2017/9/11,台南市,安平區,海頭里,住宅,50,2,3,15,18,0,2,2,4,1,11,4,23.0025857,120.1625386
2017/9/11,台南市,安平區,華平里,住宅,50,4,5,19,24,1,4,5,10,3,21,6,22.9948005,120.1740847
2017/9/12,台南市,安平區,西門里,住宅,50,6,13,15,28,2,6,8,16,3,29,7,23.0022304,120.1546002
2017/9/12,台南市,安平區,平安里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,22.9991307,120.1726415
2017/9/13,台南市,安平區,漁光里,住宅,50,8,1,56,57,0,9,9,18,3,16,5,22.9801396,120.1574869
2017/9/13,台南市,安平區,港仔里,住宅,50,1,4,7,11,0,1,1,2,1,9,3,22.999187,120.1643428
2017/9/14,台南市,安平區,億載里,住宅,50,7,8,18,26,2,9,11,22,4,42,9,22.9902803,120.1603737
2017/9/14,台南市,安平區,金城里,住宅,50,2,1,9,10,1,1,2,4,1,20,5,22.9953785,120.1488264
2017/9/14,台南市,安平區,石門里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,22.9998978,120.1675567
2017/9/14,台南市,安平區,文平里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,22.9860574,120.1805789
2017/9/15,台南市,安平區,平通里,住宅,75,3,4,11,15,0,3,3,4,1,20,5,22.9938422,120.1690334
2017/9/15,台南市,安平區,怡平里,住宅,75,1,1,18,19,0,1,1,1,1,5,2,22.994197,120.176971
2017/9/11,台南市,仁德區,二行里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,22.9212251,120.2209801
2017/9/11,台南市,仁德區,大甲里,住宅,50,3,0,10,10,0,3,3,6,2,30,7,22.9225952,120.2079953
2017/9/12,台南市,仁德區,三甲里,住宅,50,1,3,16,19,0,1,1,2,1,5,2,22.9326731,120.2368486
2017/9/13,台南市,仁德區,太子里,住宅,50,5,2,26,28,0,5,5,10,3,18,5,22.9912207,120.2584844
2017/9/13,台南市,仁德區,土庫里,住宅,50,7,0,15,15,0,10,10,20,4,67,9,22.9888712,120.2604839
2017/9/14,台南市,仁德區,仁愛里,住宅,50,2,0,15,15,0,2,2,4,1,13,4,22.9534423,120.2209801
2017/9/14,台南市,仁德區,仁和里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,22.9591394,120.224226
2017/9/14,台南市,仁德區,成功里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,22.9404559,120.225308
2017/9/14,台南市,仁德區,仁義里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,22.9695788,120.2656955
2017/9/15,台南市,仁德區,上崙里,住宅,50,4,0,17,17,0,8,8,16,3,47,9,22.9385802,120.2599266
2017/9/15,台南市,仁德區,新田里,住宅,50,1,0,3,3,0,1,1,2,1,33,8,22.9546843,120.2599266
2017/9/15,台南市,仁德區,中洲里,住宅,50,6,3,10,13,0,6,6,12,3,46,9,22.9063718,120.2599266
2017/9/15,台南市,仁德區,中生里,住宅,50,3,4,6,10,0,3,3,6,2,30,7,22.9099912,120.2426185
2017/9/11,台南市,永康區,鹽洲里,住宅,50,2,3,15,18,0,4,4,8,2,22,6,23.041356,120.2368389
2017/9/11,台南市,永康區,埔園里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,23.0341644,120.2584844
2017/9/11,台南市,永康區,蔦松里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,23.0455063,120.2555998
2017/9/11,台南市,永康區,三民里,地區,50,0,1,14,15,0,0,0,0,0,0,0,23.0537318,120.2483881
2017/9/11,台南市,永康區,東橋里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0243778,120.241176
2017/9/12,台南市,永康區,烏竹里,住宅,50,2,0,12,12,0,2,2,4,1,17,5,23.0410039,120.2642533
2017/9/12,台南市,永康區,新樹里,住宅,50,1,2,19,21,0,1,1,2,1,5,2,23.0278443,120.2757905
2017/9/12,台南市,永康區,鹽行里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,23.041356,120.2368389
2017/9/12,台南市,永康區,西橋里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,23.0134614,120.2260293
2017/9/13,台南市,永康區,尚頂里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,23.0226508,120.223792
2017/9/13,台南市,永康區,二王里,住宅,50,2,3,10,13,0,2,2,4,1,15,5,23.0177985,120.2469457
2017/9/13,台南市,永康區,龍潭里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,23.0286236,120.2656955
2017/9/13,台南市,永康區,王行里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.042301,120.2772325
2017/9/14,台南市,永康區,王行里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,23.042301,120.2772325
2017/9/14,台南市,永康區,王行里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,23.042301,120.2772325
2017/9/14,台南市,永康區,蔦松里,其他,50,1,2,5,7,0,1,1,2,1,14,4,23.0455063,120.2555998
2017/9/14,台南市,永康區,網寮里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,23.0139035,120.2527152
2017/9/14,台南市,永康區,東灣里,住宅,50,1,0,7,7,0,1,1,2,1,14,4,22.9995352,120.270022
2017/9/14,台南市,永康區,大灣里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0067641,120.2707431
2017/9/14,台南市,永康區,東橋里,住宅,50,1,1,9,10,0,1,1,2,1,10,4,23.0243778,120.241176
2017/9/14,台南市,永康區,大橋里,住宅,50,0,1,0,1,0,0,0,0,0,0,0,23.0187454,120.2296358
2017/9/15,台南市,永康區,二王里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0177985,120.2469457
2017/9/15,台南市,永康區,中華里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0003039,120.2375698
2017/9/15,台南市,永康區,龍潭里,住宅,50,1,3,8,11,0,1,1,2,1,9.090909,3,23.0286236,120.2656955
2017/9/15,台南市,永康區,王行里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.042301,120.2772325
2017/9/15,台南市,永康區,蔦松里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.0455063,120.2555998
2017/9/15,台南市,永康區,鹽行里,其他,50,1,3,8,11,0,1,1,2,1,9.090909,3,23.041356,120.2368389
2017/9/15,台南市,永康區,鹽行里,其他,50,1,2,5,7,0,1,1,2,1,14.285714,4,23.041356,120.2368389
2017/9/15,台南市,永康區,復興里,住宅,50,1,2,6,8,0,1,1,2,1,12.5,4,22.9969297,120.2440609
2017/9/12,台南市,安定區,港南里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0873292,120.2354061
2017/9/13,台南市,山上區,明和里,住宅,50,0,0,32,32,0,0,0,0,0,0,0,23.1147826,120.3406679
2017/9/11,台南市,楠西區,灣丘里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,23.1729731,120.5336665
2017/9/11,台南市,六甲區,二甲里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.2278593,120.344992
2017/9/14,台南市,佳里區,龍安里,地區,75,0,0,3,3,0,0,0,0,0,0,0,23.1297701,120.1675902
2017/9/14,台南市,佳里區,民安里,住宅,60,2,0,20,20,0,3,3,5,2,15,5,23.1678819,120.1906803
2017/9/14,台南市,佳里區,子龍里,住宅,60,1,0,10,10,0,1,1,2,1,10,4,23.1696067,120.2079953
2017/9/12,台南市,將軍區,嘉昌里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,23.2139815,120.1502699
2017/9/13,台南市,將軍區,長沙里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.2183216,120.1040715
2017/9/11,台南市,北門區,北門里,機關,50,0,0,0,0,0,0,0,0,0,0,0,23.2661521,120.125729
2017/9/11,台南市,北門區,東壁里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,23.2905792,120.1372782
2017/9/11,台南市,學甲區,慈福里,地區,50,0,0,6,6,0,0,0,0,0,0,0,23.2327168,120.1856297
2017/9/12,台南市,學甲區,平和里,住宅,60,2,0,22,22,0,2,2,3,1,9,3,23.2530789,120.2195374
2017/9/13,台南市,新營區,嘉芳里,住宅,100,4,0,16,16,0,4,4,4,1,25,6,23.3094188,120.2830007
2017/9/13,台南市,新營區,新南里,住宅,73,1,0,7,7,0,1,1,1,1,14,4,23.3100763,120.2988617
2017/9/13,台南市,新營區,南紙里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,23.2984982,120.2902105
2017/9/11,台南市,鹽水區,汫水里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.3416158,120.2830007
2017/9/12,台南市,鹽水區,舊營里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.2982122,120.2599266
