日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
105/12/5,台南市,永康區,埔園里,公園,1,0,0,3,3,0,0,0,0,0,0,0,120.2584844,23.0341644
105/12/5,台南市,永康區,中華里,住宅,52,1,4,6,10,1,0,1,2,1,10,4,120.2375698,23.0003039
105/12/7,台南市,永康區,永康里,公園,1,0,0,4,4,0,0,0,0,0,0,0,120.2584844,23.0234285
105/12/7,台南市,永康區,永康里,住宅,50,1,7,22,29,0,2,2,4,1,7,3,120.2584844,23.0234285
105/12/7,台南市,永康區,安康里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.227472,23.0158435
105/12/8,台南市,永康區,永康里,住宅,50,2,7,6,13,0,2,2,4,1,15,5,120.2584844,23.0234285
105/12/8,台南市,永康區,五王里,住宅,7,0,3,0,3,0,0,0,0,0,0,0,120.2346848,23.0116465
105/12/9,台南市,永康區,復興里,公園,1,0,0,5,5,0,0,0,0,0,0,0,120.2440609,22.9969297
105/12/9,台南市,永康區,東橋里,住宅,75,0,8,10,18,0,0,0,0,0,0,0,120.241176,23.0243778
105/12/7,台南市,新化區,東榮里,其他,50,1,1,12,13,0,1,1,2,1,8,3,120.3233704,23.0325916
105/12/6,台南市,安定區,海寮里,住宅,50,3,0,7,7,0,3,3,6,2,43,9,120.2079953,23.0998017
105/12/6,台南市,善化區,溪美里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2815587,23.1554375
105/12/6,台南市,善化區,東關里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2923733,23.1363841
105/12/10,台南市,善化區,文昌里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2945362,23.1137915
105/12/10,台南市,善化區,西關里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2757905,23.1298202
105/12/10,台南市,善化區,南關里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2772325,23.1174403
105/12/10,台南市,善化區,牛庄里,住宅,50,0,0,25,25,0,0,0,0,0,0,0,120.3176041,23.1411165
105/12/8,台南市,山上區,南洲里,住宅,56,0,0,9,9,0,0,0,0,0,0,0,120.3478746,23.0958254
105/12/10,台南市,山上區,南洲里,住宅,52,0,0,3,3,0,0,0,0,0,0,0,120.3478746,23.0958254
105/12/12,台南市,山上區,平陽里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3752561,23.0860157
105/12/6,台南市,楠西區,密枝里,住宅,53,1,0,6,6,0,1,1,2,1,17,5,120.5163949,23.2034456
105/12/9,台南市,楠西區,東勢里,住宅,100,1,0,23,23,0,2,2,2,1,9,3,120.4904831,23.1795018
105/12/10,台南市,楠西區,楠西里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.486337,23.174143
105/12/9,台南市,麻豆區,安業里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.2541575,23.1491422
105/12/9,台南市,麻豆區,海埔里,住宅,51,1,0,34,34,0,1,1,1,1,2,2,120.2137665,23.205976
105/12/9,台南市,麻豆區,晉江里,住宅,57,1,0,19,19,0,1,1,1,1,5,2,120.2534363,23.18083
105/12/8,台南市,六甲區,龍湖里,地區,51,0,0,15,15,0,0,0,0,0,0,0,120.3536396,23.2179786
105/12/2,台南市,官田區,二鎮里,住宅,55,1,0,14,14,0,1,1,2,1,7,3,120.3262535,23.2063507
105/12/6,台南市,官田區,隆田里,住宅,55,2,0,16,16,0,2,2,4,1,13,4,120.3176041,23.1894045
105/12/8,台南市,官田區,隆本里,住宅,55,0,0,14,14,0,0,0,0,0,0,0,120.3075124,23.1982472
105/12/10,台南市,官田區,隆田里,住宅,60,3,0,17,17,0,3,3,5,2,18,5,120.3176041,23.1894045
105/12/7,台南市,佳里區,安西里,機關,50,0,5,0,5,0,0,0,0,0,0,0,120.161817,23.1632103
105/12/6,台南市,將軍區,保源里,住宅,50,0,8,20,28,0,0,0,0,0,0,0,120.1733631,23.2091205
105/12/8,台南市,將軍區,西華里,住宅,52,0,1,5,6,0,0,0,0,0,0,0,,查無經緯度
105/12/9,台南市,將軍區,三吉里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.1286164,23.2010757
105/12/9,台南市,將軍區,西和里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.144496,23.193709
105/12/5,台南市,白河區,六溪里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.464566,23.3163273
105/12/5,台南市,白河區,大竹里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.4040725,23.3640976
105/12/2,台南市,東區,裕農里,住宅,60,0,1,13,14,0,0,0,0,0,0,0,120.2289146,22.9886954
105/12/5,台南市,東區,後甲里,住宅,56,1,2,15,17,0,1,1,2,1,0,0,120.2382911,22.9927707
105/12/9,台南市,東區,泉南里,住宅,56,1,1,25,26,0,1,1,2,1,0,0,120.2159306,22.9847029
105/12/12,台南市,東區,崇信里,住宅,54,0,21,20,41,0,0,0,0,0,0,0,120.227472,22.9809439
105/12/12,台南市,東區,德光里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,120.2189978,22.9799133
105/12/12,台南市,東區,文聖里,住宅,50,2,1,6,7,0,3,3,6,2,0,0,120.2447821,22.9840282
105/12/13,台南市,東區,裕農里,住宅,75,0,6,4,10,0,0,0,0,0,0,0,120.2289146,22.9886954
105/12/13,台南市,東區,小東里,住宅,75,1,2,7,9,0,1,1,1,1,0,0,120.227472,22.9970514
105/12/14,台南市,東區,東安里,住宅,75,0,32,5,37,0,0,0,0,0,0,0,120.2213407,22.9872616
105/12/14,台南市,東區,成大里,住宅,100,0,8,6,14,0,0,0,0,0,0,0,120.2152092,22.9976069
105/12/15,台南市,東區,崇誨里,住宅,50,0,9,1,10,0,0,0,0,0,0,0,120.2256687,22.989711
105/12/15,台南市,東區,仁和里,住宅,50,0,6,2,8,0,0,0,0,0,0,0,120.2357667,22.9701464
105/12/15,台南市,東區,圍下里,住宅,50,4,2,8,10,1,3,4,8,2,0,0,120.2148485,22.9919771
105/12/15,台南市,東區,裕聖里,其他,13,2,6,12,18,1,1,2,15,3,0,0,120.2469457,22.9802195
105/12/15,台南市,東區,復興里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.234528,22.9814104
105/12/15,台南市,東區,虎尾里,住宅,51,0,2,0,2,0,0,0,0,0,0,0,120.2361273,22.9791309
105/12/16,台南市,東區,關聖里,住宅,51,0,4,8,12,0,0,0,0,0,0,0,120.2364571,22.9886368
105/12/16,台南市,東區,東聖里,住宅,50,0,1,1,2,0,0,0,0,0,0,0,120.2346848,22.9861443
105/12/16,台南市,東區,大德里,住宅,50,1,0,5,5,0,1,1,2,1,0,0,120.2148485,22.9778817
105/12/16,台南市,東區,自強里,住宅,50,1,1,7,8,0,1,1,2,1,0,0,120.2332423,22.9824198
105/12/19,台南市,東區,南聖里,住宅,53,0,0,5,5,0,0,0,0,0,0,0,120.2413188,22.9894052
105/12/12,台南市,南區,文南里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1898552,22.9834103
105/12/12,台南市,南區,明亮里,住宅,51,0,2,8,10,0,0,0,0,0,0,0,120.1904323,22.9700622
105/12/13,台南市,南區,佛壇里,住宅,50,4,1,18,19,0,4,4,8,2,0,0,120.1776926,22.9195212
105/12/13,台南市,南區,光明里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.1870727,22.971944
105/12/15,台南市,南區,文南里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.1898552,22.9834103
105/12/15,台南市,南區,田寮里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,120.1957308,22.976847
105/12/15,台南市,南區,大林里,住宅,50,0,6,6,12,0,0,0,0,0,0,0,120.2058311,22.9733919
105/12/15,台南市,南區,開南里,住宅,50,0,9,7,16,0,0,0,0,0,0,0,120.1838659,22.9666477
105/12/16,台南市,南區,廣州里,住宅,50,1,4,6,10,0,1,1,2,1,0,0,120.1928448,22.9841637
105/12/16,台南市,南區,明德里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,120.200781,22.9710918
105/12/12,台南市,北區,成德里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.2036668,23.0134491
105/12/12,台南市,北區,和順里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2015025,23.0051759
105/12/12,台南市,北區,成功里,住宅,50,2,5,15,20,2,1,3,6,2,0,0,120.2094381,23.0202949
105/12/12,台南市,北區,大豐里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,120.1921233,23.0078107
105/12/13,台南市,北區,正覺里,住宅,50,0,8,11,19,0,0,0,0,0,0,0,120.2116023,23.0151428
105/12/13,台南市,北區,大山里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.2134058,23.0090596
105/12/13,台南市,北區,永祥里,住宅,50,1,5,12,17,0,1,1,2,1,0,0,120.2202587,23.0160134
105/12/13,台南市,北區,裕民里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.1960915,23.0026166
105/12/15,台南市,北區,東興里,住宅,52,0,6,0,6,0,0,0,0,0,0,0,120.2260293,23.0013807
105/12/15,台南市,北區,力行里,住宅,51,0,5,2,7,0,0,0,0,0,0,0,120.2292752,23.0084185
105/12/15,台南市,北區,安民里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,120.2000596,23.0014504
105/12/15,台南市,北區,和順里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,120.2015025,23.0051759
105/12/15,台南市,北區,大仁里,住宅,50,0,5,15,20,0,0,0,0,0,0,0,120.2148485,23.0074149
105/12/15,台南市,北區,光武里,住宅,50,0,3,16,19,0,0,0,0,0,0,0,120.2163866,23.0128764
105/12/16,台南市,北區,新勝里,住宅,50,0,7,4,11,0,0,0,0,0,0,0,120.2213407,23.0094105
105/12/16,台南市,北區,長德里,住宅,50,1,16,9,25,0,1,1,2,1,0,0,120.2058311,23.002927
105/12/16,台南市,北區,力行里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.2292752,23.0084185
105/12/16,台南市,北區,國興里,住宅,50,1,5,7,12,0,1,1,2,1,0,0,120.2260293,23.0094345
105/12/12,台南市,中西區,永華里,住宅,50,0,6,18,24,0,0,0,0,0,0,0,120.2043882,22.9911465
105/12/12,台南市,中西區,光賢里,其他,12,0,0,12,12,0,0,0,0,0,0,0,120.1885158,23.0038665
105/12/13,台南市,中西區,元安里,住宅,50,1,2,4,6,0,1,1,2,1,0,0,120.1960915,22.9885194
105/12/13,台南市,中西區,安海里,住宅,50,1,1,11,12,0,1,1,2,1,0,0,120.1924841,22.9959872
105/12/16,台南市,中西區,保安里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.196813,22.9917249
105/12/12,台南市,安南區,海西里,住宅,70,7,5,11,16,0,7,7,10,3,0,0,120.1791357,23.0306699
105/12/13,台南市,安南區,海東里,住宅,75,4,1,28,29,0,8,8,11,3,0,0.03,120.1863512,23.0412431
105/12/14,台南市,安南區,幸福里,住宅,50,0,8,1,9,0,0,0,0,0,0,0,120.1899588,23.0210189
105/12/14,台南市,安南區,鳳凰里,住宅,72,1,0,26,26,0,3,3,4,1,0,0,120.2000596,23.0417267
105/12/15,台南市,安南區,原佃里,住宅,74,3,0,36,36,0,5,5,7,2,0,0,120.1964522,23.0538947
105/12/16,台南市,安南區,總頭里,住宅,83,5,1,23,24,0,6,6,7,2,0,0,120.2065525,23.050434
105/12/12,台南市,安平區,港仔里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.1643428,22.999187
105/12/12,台南市,安平區,建平里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.1834651,22.9935103
105/12/12,台南市,安平區,建平里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.1834651,22.9935103
105/12/12,台南市,安平區,港仔里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.1643428,22.999187
105/12/14,台南市,安平區,平安里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.1726415,22.9991307
105/12/14,台南市,安平區,國平里,住宅,50,1,13,12,25,0,1,1,2,1,0,0,120.1675902,22.9793723
105/12/16,台南市,安平區,億載里,住宅,50,0,3,0,3,0,0,0,0,0,0,0,120.1603737,22.9902803
105/12/16,台南市,安平區,億載里,住宅,50,2,3,4,7,1,1,2,4,1,0,0,120.1603737,22.9902803
105/12/16,台南市,安平區,漁光里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,120.1574869,22.9801396
105/12/15,台南市,仁德區,保安里,其他,75,0,1,4,5,0,0,0,0,0,0,0,120.2518218,22.9723374
105/12/11,台南市,歸仁區,崙頂里,住宅,60,0,0,2,2,0,0,0,0,0,0,0,120.2930943,22.9571231
105/12/12,台南市,歸仁區,大潭里,住宅,51,0,0,3,3,0,0,0,0,0,0,0,120.2945362,22.9098618
105/12/12,台南市,關廟區,北勢里,住宅,60,1,0,4,4,0,1,1,1,1,0,0,120.3363438,22.9695026
105/12/13,台南市,關廟區,南花里,住宅,65,1,0,16,16,0,1,1,1,1,0,0,120.3278049,22.9629711
105/12/12,台南市,龍崎區,龍船里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.4213592,22.9475806
105/12/13,台南市,龍崎區,大坪里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3867834,22.9334133
105/12/13,台南市,龍崎區,楠坑里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3637277,22.9275349
105/12/14,台南市,龍崎區,土崎里,住宅,50,0,0,30,30,0,0,0,0,0,0,0,120.3839017,22.9903336
105/12/12,台南市,永康區,成功里,住宅,52,0,5,8,13,0,0,0,0,0,0,0,120.2379305,23.0032483
105/12/13,台南市,永康區,東橋里,住宅,75,2,8,11,19,0,2,2,3,1,0,0,120.241176,23.0243778
105/12/13,台南市,永康區,烏竹里,住宅,75,1,0,7,7,0,1,1,1,1,0,0,120.2642533,23.0410039
105/12/14,台南市,永康區,甲頂里,住宅,19,0,0,0,0,0,0,0,0,0,0,0,120.2152092,23.0217702
105/12/14,台南市,永康區,大橋里,住宅,75,0,4,3,7,0,0,0,0,0,0,0,120.2296358,23.0187454
105/12/14,台南市,永康區,復國里,住宅,75,0,3,13,16,0,0,0,0,0,0,0,120.247364,23.005002
105/12/16,台南市,永康區,尚頂里,住宅,50,1,8,1,9,1,0,1,2,1,0,0,120.225308,23.0263645
105/12/16,台南市,永康區,崑山里,住宅,75,0,7,7,14,0,0,0,0,0,0,0,120.2541575,22.9988384
105/12/16,台南市,永康區,西灣里,住宅,75,0,11,5,16,0,0,0,0,0,0,0,120.2613689,23.0120871
105/12/11,台南市,安定區,港南里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2354061,23.0873292
105/12/16,台南市,安定區,海寮里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2079953,23.0998017
105/12/16,台南市,山上區,豐德里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3637277,23.0777251
105/12/14,台南市,玉井區,玉井里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.4602459,23.1256423
105/12/14,台南市,玉井區,玉田里,住宅,50,0,1,0,1,0,0,0,0,0,0,0,120.4602459,23.1202824
105/12/14,台南市,麻豆區,埤頭里,住宅,54,2,0,6,6,0,2,2,3,1,0,0,120.2267506,23.1911574
105/12/15,台南市,麻豆區,南勢里,住宅,58,0,8,0,8,0,0,0,0,0,0,0,120.2656955,23.1950148
105/12/15,台南市,六甲區,甲東里,地區,55,0,0,11,11,0,0,0,0,0,0,0,120.3637277,23.2279056
105/12/16,台南市,六甲區,六甲里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3500365,23.2274594
105/12/1,台南市,大內區,頭社里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3839017,23.151224
105/12/5,台南市,大內區,環湖里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,120.4300017,23.1736117
105/12/7,台南市,大內區,二溪里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.4184782,23.122445
105/12/10,台南市,大內區,曲溪里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3925467,23.1145349
105/12/13,台南市,大內區,大內里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3622866,23.1195988
105/12/14,台南市,大內區,石城里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3507571,23.1193553
105/12/14,台南市,佳里區,漳洲里,住宅,72,0,0,1,1,0,0,0,0,0,0,0,120.1538785,23.1843503
105/12/14,台南市,佳里區,營頂里,住宅,54,0,0,0,0,0,0,0,0,0,0,0,120.1863512,23.1996721
105/12/1,台南市,西港區,慶安里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.203427,23.122933
105/12/7,台南市,西港區,後營里,住宅,52,0,0,10,10,0,0,0,0,0,0,0,120.2209801,23.1440531
105/12/10,台南市,西港區,慶安里,住宅,52,0,0,8,8,0,0,0,0,0,0,0,120.203427,23.122933
105/12/13,台南市,西港區,檨林里,住宅,50,1,0,8,8,0,1,1,2,1,0,0,120.2310784,23.1325315
105/12/13,台南市,將軍區,忠興里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1632603,23.2018481
105/12/13,台南市,將軍區,仁和里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1574869,23.2272339
105/12/14,台南市,學甲區,秀昌里,住宅,50,0,4,1,5,0,0,0,0,0,0,0,120.1762494,23.2487919
105/12/12,台南市,學甲區,秀昌里,住宅,60,0,0,3,3,0,0,0,0,0,0,0,120.1762494,23.2487919
105/12/13,台南市,學甲區,宅港里,地區,50,0,0,18,18,0,0,0,0,0,0,0,120.1906803,23.2591728
105/12/14,台南市,學甲區,秀昌里,住宅,50,0,4,1,5,0,0,0,0,0,0,0,120.1762494,23.2487919
105/12/14,台南市,學甲區,大灣里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1863512,23.2157828
105/12/10,台南市,新營區,三仙里,住宅,51,0,0,5,5,0,0,0,0,0,0,0,120.3111166,23.3121679
105/12/15,台南市,新營區,民榮里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2988617,23.3020279
105/12/15,台南市,新營區,新東里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.324812,23.3152926
105/12/9,台南市,白河區,白河里,住宅,50,0,0,5,5,0,1,1,2,1,0,0,120.415648,23.351356
105/12/9,台南市,白河區,昇安里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.4328824,23.3686607
105/12/10,台南市,白河區,河東里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.427121,23.3430904
105/12/12,台南市,白河區,白河里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.415648,23.351356
105/12/15,台南市,白河區,六溪里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.464566,23.3163273
105/12/14,台南市,柳營區,士林里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.3103958,23.2754352
105/12/14,台南市,後壁區,烏樹里,住宅,58,2,1,3,4,1,1,2,3,1,0,0,120.3752561,23.3380754
105/12/21,台南市,東區,德光里,住宅,53,0,15,22,37,0,0,0,0,0,0,0,120.2189978,22.9799133
105/12/19,台南市,東區,崇成里,住宅,75,0,7,4,11,0,0,0,0,0,0,0,120.2289146,22.9712457
105/12/19,台南市,東區,裕農里,住宅,75,0,2,6,8,0,0,0,0,0,0,0,120.2289146,22.9886954
105/12/20,台南市,東區,東門里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2144878,22.9890322
105/12/20,台南市,東區,大學里,住宅,75,1,5,22,27,0,1,1,1,1,0,0,120.2209801,22.9963981
105/12/21,台南市,東區,大同里,住宅,50,1,5,6,11,0,1,1,2,1,0,0,120.2130451,22.9839645
105/12/21,台南市,東區,和平里,住宅,50,1,2,5,7,0,1,1,2,1,0,0,120.2354061,22.9745842
105/12/21,台南市,東區,忠孝里,機關,1,0,2,1,3,0,0,0,0,0,0,0,120.218816,22.9773869
105/12/21,台南市,東區,圍下里,機關,1,0,0,4,4,0,0,0,0,0,0,0,120.2148485,22.9919771
105/12/21,台南市,東區,成大里,機關,3,0,0,1,1,0,0,0,0,0,0,0,120.2152092,22.9976069
105/12/21,台南市,東區,小東里,機關,1,0,0,0,0,0,0,0,0,0,0,0,120.227472,22.9970514
105/12/21,台南市,東區,崇德里,機關,1,0,1,7,8,0,0,0,0,0,0,0,120.2260293,22.9745344
105/12/21,台南市,東區,崇德里,機關,1,0,0,9,9,0,0,0,0,0,0,0,120.2260293,22.9745344
105/12/22,台南市,東區,崇德里,住宅,75,2,10,8,18,0,2,2,3,1,0,0,120.2260293,22.9745344
105/12/22,台南市,東區,仁和里,住宅,75,2,2,14,16,0,2,2,3,1,0,0,120.2357667,22.9701464
105/12/23,台南市,東區,小東里,住宅,50,0,6,12,18,0,0,0,0,0,0,0,120.227472,22.9970514
105/12/23,台南市,東區,虎尾里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2361273,22.9791309
105/12/19,台南市,南區,松安里,住宅,50,2,2,11,13,0,2,2,4,1,0,0,120.1776926,22.9248924
105/12/19,台南市,南區,鯤鯓里,住宅,50,1,0,24,24,0,1,1,2,1,0,0,120.1733631,22.9566809
105/12/20,台南市,南區,永寧里,住宅,50,0,3,14,17,0,0,0,0,0,0,0,120.1798573,22.9291405
105/12/20,台南市,南區,興農里,住宅,52,1,2,19,21,0,1,1,2,1,0,0,120.1921233,22.9299372
105/12/21,台南市,南區,府南里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,120.1950093,22.9722988
105/12/21,台南市,南區,喜北里,住宅,50,0,0,19,19,0,0,0,0,0,0,0,120.1776926,22.9490628
105/12/21,台南市,南區,竹溪里,住宅,7,0,0,3,3,0,0,0,0,0,0,0,120.2065525,22.9779397
105/12/21,台南市,南區,文南里,機關,3,0,1,1,2,0,0,0,0,0,0,0,120.1898552,22.9834103
105/12/21,台南市,南區,大林里,機關,1,0,1,2,3,0,0,0,0,0,0,0,120.2058311,22.9733919
105/12/21,台南市,南區,竹溪里,機關,1,0,1,0,1,0,0,0,0,0,0,0,120.2065525,22.9779397
105/12/22,台南市,南區,明興里,住宅,50,0,3,13,16,0,0,0,0,0,0,0,120.1887336,22.9611651
105/12/22,台南市,南區,郡南里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,120.1887336,22.9611651
105/12/23,台南市,南區,建南里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,120.1964522,22.9572284
105/12/23,台南市,南區,南都里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,120.1865607,22.96168
105/12/19,台南市,北區,大道里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.2155699,23.0099486
105/12/19,台南市,北區,長榮里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2191767,23.0091928
105/12/19,台南市,北區,公園里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,120.2101595,23.0006781
105/12/19,台南市,北區,賢北里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.1813004,23.006719
105/12/20,台南市,北區,東興里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.2260293,23.0013807
105/12/20,台南市,北區,重興里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.2260293,23.0040653
105/12/20,台南市,北區,五福里,住宅,50,1,7,5,12,0,1,1,2,1,0,0,120.2033061,23.0004351
105/12/20,台南市,北區,勝安里,住宅,50,1,10,8,18,0,1,1,2,1,0,0,120.217734,23.0074816
105/12/20,台南市,北區,興北里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.2116023,23.0057457
105/12/20,台南市,北區,開元里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,120.2217014,23.0130263
105/12/21,台南市,北區,開元里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.2217014,23.0130263
105/12/21,台南市,北區,延平里,機關,1,0,0,2,2,0,0,0,0,0,0,0,120.211963,23.0107043
105/12/21,台南市,北區,華興里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2249474,23.0073122
105/12/21,台南市,北區,興南里,住宅,50,0,6,3,9,0,0,0,0,0,0,0,120.2087167,23.0036652
105/12/21,台南市,北區,開元里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,120.2217014,23.0130263
105/12/22,台南市,北區,仁愛里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.2202587,23.0025898
105/12/22,台南市,北區,振興里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.2217014,23.0063146
105/12/22,台南市,北區,大港里,住宅,52,0,3,4,7,0,0,0,0,0,0,0,120.1827435,23.0104452
105/12/22,台南市,北區,國姓里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.2087167,23.0076926
105/12/6,台南市,中西區,郡西里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.1939271,22.9889722
105/12/6,台南市,中西區,民生里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1917626,22.989425
105/12/10,台南市,中西區,大涼里,住宅,53,0,0,7,7,0,0,0,0,0,0,0,120.1892373,22.9923029
105/12/12,台南市,中西區,永華里,住宅,50,0,6,18,24,0,0,0,0,0,0,0,120.2043882,22.9911465
105/12/19,台南市,中西區,永福里,住宅,50,0,6,2,8,0,0,0,0,0,0,0,120.2018632,22.9933532
105/12/19,台南市,中西區,藥王里,住宅,50,0,10,8,18,0,0,0,0,0,0,0,120.1914018,22.9992346
105/12/19,台南市,中西區,永福里,住宅,50,0,6,2,8,0,0,0,0,0,0,0,120.2018632,22.9933532
105/12/19,台南市,中西區,藥王里,住宅,51,0,10,8,18,0,0,0,0,0,0,0,120.1914018,22.9992346
105/12/20,台南市,中西區,普濟里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.1996988,22.9991764
105/12/21,台南市,中西區,赤嵌里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.2072739,22.9972549
105/12/21,台南市,中西區,郡王里,其他,1,0,0,0,0,0,0,0,0,0,0,0,120.2072739,22.986515
105/12/21,台南市,中西區,永華里,其他,1,0,0,0,0,0,0,0,0,0,0,0,120.2043882,22.9911465
105/12/21,台南市,中西區,永華里,機關,1,0,0,1,1,0,0,0,0,0,0,0,120.2043882,22.9911465
105/12/22,台南市,中西區,仙草里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.1986166,22.984299
105/12/22,台南市,中西區,小西里,住宅,50,2,5,8,13,1,2,3,6,2,0,0,120.1986166,22.9883267
105/12/23,台南市,中西區,民權里,住宅,50,1,5,11,16,0,1,1,2,1,0,0,120.1957308,22.9969861
105/12/7,台南市,安南區,海佃里,住宅,51,0,11,4,15,0,0,0,0,0,0,0,120.1892373,23.0245267
105/12/8,台南市,安南區,理想里,住宅,51,0,8,5,13,0,0,0,0,0,0,0,120.1914018,23.0368283
105/12/13,台南市,安南區,安富里,住宅,51,0,4,8,12,0,0,0,0,0,0,0,120.1957308,23.0251806
105/12/14,台南市,安南區,新順里,住宅,51,0,5,9,14,0,0,0,0,0,0,0,120.2195374,23.0436829
105/12/19,台南市,安南區,溪墘里,住宅,51,0,1,6,7,0,0,0,0,0,0,0,120.1928448,23.0244424
105/12/20,台南市,安南區,溪頂里,住宅,50,0,9,4,13,0,0,0,0,0,0,0,120.2072739,23.0254471
105/12/19,台南市,安南區,東和里,住宅,74,6,0,32,32,0,8,8,11,3,0,0,120.2368486,23.0615247
105/12/20,台南市,安南區,南興里,住宅,50,7,0,18,18,0,7,7,14,3,0,0,120.1502699,23.0743149
105/12/20,台南市,安南區,溪東里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2015025,23.0253139
