日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
105/4/11,台南市,永康區,西勢里,住宅,50,0,4,23,27,0,0,0,0,0,0,0,120.2772325,23.0154649
105/4/11,台南市,永康區,建國里,住宅,50,0,2,14,16,0,0,0,0,0,0,0,120.2491093,22.9978842
105/4/11,台南市,永康區,新樹里,住宅,50,0,5,47,52,0,0,0,0,0,0,0,120.2757905,23.0278443
105/4/12,台南市,永康區,三民里,住宅,50,0,0,71,71,0,0,0,0,0,0,0,120.2483881,23.0537318
105/4/12,台南市,永康區,蔦松里,住宅,50,0,0,24,24,0,0,0,0,0,0,0,120.2555998,23.0455063
105/4/12,台南市,永康區,網寮里,住宅,50,2,2,28,30,0,2,2,4,1,0,0,120.2527152,23.0139035
105/4/12,台南市,永康區,復國里,住宅,50,1,9,21,30,0,1,1,2,1,0,0,120.2473063,23.0059794
105/4/13,台南市,永康區,勝利里,住宅,50,2,4,16,20,0,2,2,4,1,0,0,120.232521,23.004718
105/4/13,台南市,永康區,埔園里,住宅,50,1,2,36,38,0,1,1,2,1,0,0,120.2584844,23.0341644
105/4/13,台南市,永康區,六合里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,120.2303571,23.0112118
105/4/13,台南市,永康區,中興里,住宅,50,0,6,2,8,0,0,0,0,0,0,0,120.2382911,23.0061926
105/4/14,台南市,永康區,鹽行里,住宅,75,8,7,73,80,0,8,8,11,3,0,0,120.236648,23.040975
105/4/14,台南市,永康區,鹽洲里,住宅,75,2,5,41,46,0,2,2,3,1,0,0,120.2353158,23.0436165
105/4/11,台南市,永康區,建國里,住宅,60,0,0,19,19,0,0,0,0,0,0,0,120.2491093,22.9978842
105/4/12,台南市,永康區,二王里,住宅,50,1,0,24,24,0,1,1,2,1,0,0,120.2469457,23.0177985
105/4/12,台南市,永康區,中華里,住宅,50,1,0,13,13,0,1,1,2,1,0,0,120.2375698,23.0003039
105/4/13,台南市,永康區,安康里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.227472,23.0158435
105/4/7,台南市,新化區,知義里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3349024,23.0194325
105/4/8,台南市,新化區,太平里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.3103958,23.0500798
105/4/13,台南市,新化區,山腳里,住宅,50,0,2,17,19,0,0,0,0,0,0,0,120.410775,23.049658
105/4/14,台南市,新化區,知義里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3349024,23.0194325
105/4/14,台南市,新化區,大坑里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.3752561,23.0109282
105/4/14,台南市,安定區,安加里,住宅,115,0,0,5,5,0,0,0,0,0,0,0,120.2382911,23.1135653
105/4/11,台南市,山上區,山上里,住宅,55,0,0,7,7,0,0,0,0,0,0,0,120.356397,23.101985
105/4/14,台南市,山上區,豐德里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3637277,23.0777251
105/4/11,台南市,楠西區,密枝里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.5163949,23.2034456
105/4/11,台南市,楠西區,東勢里,住宅,105,0,0,20,20,0,0,0,0,0,0,0,120.4904831,23.1795018
105/4/9,台南市,六甲區,二甲里,住宅,50,1,0,13,13,0,1,1,2,1,0,0,120.344992,23.2278593
105/4/11,台南市,六甲區,甲南里,住宅,55,0,0,12,12,0,0,0,0,0,0,0,120.3514777,23.2231307
105/4/12,台南市,六甲區,七甲里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3478746,23.2192017
105/4/12,台南市,六甲區,菁埔里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3031871,23.2326984
105/4/11,台南市,大內區,環湖里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.4300017,23.1736117
105/4/12,台南市,大內區,頭社里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.3839017,23.151224
105/4/13,台南市,大內區,內郭里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,120.3723741,23.121487
105/4/14,台南市,大內區,石城里,住宅,50,1,0,12,12,0,1,1,2,1,0,0,120.3507571,23.1193553
105/4/15,台南市,大內區,大內里,住宅,50,1,0,13,13,0,1,1,2,1,0,0,120.3622866,23.1195988
105/4/13,台南市,佳里區,禮化里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1805789,23.192832
105/4/12,台南市,西港區,南海里,住宅,59,0,0,9,9,0,0,0,0,0,0,0,120.1964522,23.1075966
105/4/14,台南市,西港區,西港里,住宅,55,0,0,52,52,0,0,0,0,0,0,0,120.2065525,23.125611
105/4/14,台南市,北門區,永隆里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.1170664,23.276035
105/4/15,台南市,北門區,永隆里,住宅,50,0,0,34,34,0,0,0,0,0,0,0,120.1170664,23.276035
105/4/13,台南市,學甲區,新榮里,住宅,150,1,0,18,18,0,2,2,1,1,0,0,120.1863512,23.2265232
105/4/4,台南市,新營區,三仙里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3111166,23.3121679
105/4/11,台南市,新營區,南紙里,住宅,63,0,0,2,2,0,0,0,0,0,0,0,120.2902105,23.2984982
105/4/12,台南市,白河區,庄內里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.4285613,23.3575239
105/4/12,台南市,白河區,秀祐里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3925467,23.3504738
105/4/1,台南市,後壁區,後壁里,住宅,66,1,0,56,56,0,2,2,3,1,0,0,120.3579632,23.3632139
105/4/1,台南市,後壁區,土溝里,住宅,50,1,0,20,20,0,1,1,2,1,0,0,120.3925467,23.3719211
105/4/9,台南市,後壁區,菁豊里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3579632,23.3793033
105/4/11,台南市,後壁區,後壁里,住宅,90,0,0,38,38,0,0,0,0,0,0,0,120.3579632,23.3632139
105/4/11,台南市,後壁區,頂安里,住宅,64,0,0,22,22,0,0,0,0,0,0,0,120.3521983,23.3429894
105/4/12,台南市,後壁區,後壁里,住宅,83,0,0,10,10,0,0,0,0,0,0,0,120.3579632,23.3632139
105/4/12,台南市,後壁區,長安里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3594043,23.3347501
105/4/13,台南市,東山區,聖賢里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.3579632,23.3095815
105/4/14,台南市,東山區,東山里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.4026318,23.3282152
105/4/8,台南市,東區,富裕里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.227472,22.9849708
105/4/8,台南市,東區,富強里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.2317997,22.9867487
105/4/10,台南市,東區,成大里,住宅,53,0,7,14,21,0,0,0,0,0,0,0,120.2152092,22.9976069
105/4/11,台南市,東區,德高里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2354061,22.9665308
105/4/13,台南市,東區,新東里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.2249474,22.9865063
105/4/18,台南市,東區,崇明里,住宅,50,0,2,18,20,0,0,0,0,0,0,0,120.2195374,22.9685104
105/4/18,台南市,東區,和平里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,120.2354061,22.9745842
105/4/18,台南市,東區,龍山里,住宅,50,0,10,25,35,0,0,0,0,0,0,0,120.2217014,22.9834946
105/4/18,台南市,東區,仁和里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,120.2357667,22.9701464
105/4/19,台南市,東區,德光里,住宅,75,0,7,21,28,0,0,0,0,0,0,0,120.2202587,22.981112
105/4/20,台南市,東區,自強里,住宅,52,0,3,10,13,0,0,0,0,0,0,0,120.2332423,22.9824198
105/4/20,台南市,東區,大學里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2209801,22.9963981
105/4/20,台南市,東區,東明里,住宅,57,0,4,8,12,0,0,0,0,0,0,0,120.227472,22.9916823
105/4/21,台南市,東區,崇學里,住宅,50,0,8,9,17,0,0,0,0,0,0,0,120.2231441,22.9778231
105/4/21,台南市,東區,後甲里,住宅,51,0,14,12,26,0,0,0,0,0,0,0,120.2382911,22.9927707
105/4/21,台南市,東區,東光里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,120.2303571,22.99242
105/4/21,台南市,東區,仁和里,住宅,55,0,8,9,17,0,0,0,0,0,0,0,120.2357667,22.9701464
105/4/22,台南市,東區,大學里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2209801,22.9963981
105/4/22,台南市,東區,大智里,住宅,53,0,6,13,19,0,0,0,0,0,0,0,120.2332423,22.962286
105/4/22,台南市,東區,南聖里,住宅,51,0,4,7,11,0,0,0,0,0,0,0,120.2462245,22.9890944
105/4/22,台南市,東區,東門里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.2144878,22.9890322
105/4/18,台南市,南區,大恩里,住宅,50,0,12,19,31,0,0,0,0,0,0,0,120.2079953,22.9548154
105/4/18,台南市,南區,郡南里,住宅,50,1,2,12,14,0,1,1,2,1,0,0,120.1950093,22.964243
105/4/19,台南市,南區,南都里,住宅,50,0,14,15,29,0,0,0,0,0,0,0,120.1841866,22.9550918
105/4/19,台南市,南區,郡南里,住宅,71,0,15,8,23,0,0,0,0,0,0,0,120.1950093,22.964243
105/4/19,台南市,南區,白雪里,住宅,122,0,1,30,31,0,0,0,0,0,0,0,120.1885158,22.9676143
105/4/19,台南市,南區,明亮里,住宅,131,1,13,21,34,0,1,1,1,1,0,0,120.1928448,22.9693947
105/4/20,台南市,南區,明興里,住宅,138,0,31,32,63,0,0,0,0,0,0,0,120.1914018,22.9629831
105/4/21,台南市,南區,文南里,住宅,50,0,10,6,16,0,0,0,0,0,0,0,120.1870727,22.9840282
105/4/22,台南市,南區,新昌里,住宅,50,0,9,19,28,0,0,0,0,0,0,0,120.1957308,22.9835601
105/4/22,台南市,南區,日新里,住宅,50,0,11,9,20,0,0,0,0,0,0,0,120.1899588,22.974026
105/4/22,台南市,南區,新昌里,住宅,50,0,9,5,14,0,0,0,0,0,0,0,120.1957308,22.9835601
105/4/22,台南市,南區,日新里,住宅,50,1,11,6,17,0,1,1,2,1,0,0,120.1899588,22.974026
105/4/21,台南市,南區,文華里,住宅,51,0,2,5,7,0,0,0,0,0,0,0,120.1899588,22.98611
105/4/1,台南市,北區,開元里,住宅,50,0,5,17,22,0,0,0,0,0,0,0,120.2217014,23.0130263
105/4/7,台南市,北區,和順里,住宅,50,0,5,15,20,0,0,0,0,0,0,0,120.2015025,23.0051759
105/4/10,台南市,北區,正覺里,住宅,50,0,8,17,25,0,0,0,0,0,0,0,120.2116023,23.0151428
105/4/12,台南市,北區,大豐里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,120.1921233,23.0078107
105/4/14,台南市,北區,興南里,住宅,50,0,7,14,21,0,0,0,0,0,0,0,120.2087167,23.0036652
105/4/21,台南市,北區,興北里,住宅,50,0,4,18,22,0,0,0,0,0,0,0,120.2116023,23.0057457
105/4/18,台南市,北區,和順里,住宅,75,0,13,8,21,0,0,0,0,0,0,0,120.2015025,23.0051759
105/4/18,台南市,北區,文成里,住宅,76,0,6,24,30,0,0,0,0,0,0,0,120.1971737,23.0074248
105/4/20,台南市,北區,國興里,住宅,75,1,3,12,15,0,1,1,1,1,0,0,120.2260293,23.0094345
105/4/20,台南市,北區,大仁里,住宅,64,1,17,16,33,2,1,3,5,2,0,0,120.2148485,23.0074149
105/4/21,台南市,北區,大港里,住宅,53,0,6,16,22,0,0,0,0,0,0,0,120.1827435,23.0104452
105/4/21,台南市,北區,新勝里,住宅,50,1,8,11,19,0,1,1,2,1,0,0,120.2213407,23.0094105
105/4/21,台南市,北區,興北里,學校,50,2,0,5,5,0,2,2,4,1,0,0,120.2116023,23.0057457
105/4/21,台南市,北區,大道里,住宅,50,0,5,24,29,0,0,0,0,0,0,0,120.2155699,23.0099486
105/4/22,台南市,北區,賢北里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.1813004,23.006719
105/4/22,台南市,北區,力行里,住宅,52,0,1,4,5,0,0,0,0,0,0,0,120.2292752,23.0084185
105/4/22,台南市,北區,裕民里,住宅,51,0,7,10,17,0,0,0,0,0,0,0,120.1960915,23.0026166
105/4/22,台南市,北區,安民里,住宅,53,0,1,14,15,0,0,0,0,0,0,0,120.2000596,23.0014504
105/4/19,台南市,中西區,永華里,學校,50,2,4,16,20,0,2,2,4,1,0,0.02,120.2043882,22.9911465
105/4/19,台南市,中西區,五妃里,住宅,50,2,11,29,40,0,2,2,4,1,0,0,120.2058311,22.984132
105/4/20,台南市,中西區,大涼里,其他,50,1,1,22,23,0,1,1,2,1,0,0,120.1892373,22.9923029
105/4/18,台南市,中西區,西湖里,住宅,50,1,4,11,15,0,1,1,2,1,0,0.02,120.1834651,23.0015666
105/4/18,台南市,中西區,西賢里,住宅,50,0,4,18,22,0,0,0,0,0,0,0,120.1719199,23.0039814
105/4/19,台南市,中西區,天后里,住宅,50,0,4,14,18,0,0,0,0,0,0,0,120.2011417,22.9975318
105/4/20,台南市,中西區,民生里,住宅,51,0,7,5,12,0,0,0,0,0,0,0,120.1917626,22.989425
105/4/21,台南市,中西區,安海里,住宅,50,1,8,27,35,0,1,1,2,1,0,0,120.1924841,22.9959872
105/4/21,台南市,中西區,青年里,住宅,50,0,3,1,4,0,0,0,0,0,0,0,120.2090774,22.9925143
105/4/22,台南市,中西區,仙草里,住宅,51,0,24,5,29,0,0,0,0,0,0,0,120.1986166,22.984299
105/4/22,台南市,中西區,郡西里,住宅,50,0,3,48,51,0,0,0,0,0,0,0,120.1939271,22.9889722
105/4/1,台南市,安南區,溪心里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.1849082,23.0509441
105/4/8,台南市,安南區,理想里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.1914018,23.0368283
105/4/12,台南市,安南區,海佃里,住宅,50,0,6,10,16,0,0,0,0,0,0,0,120.1892373,23.0245267
105/4/12,台南市,安南區,安和里,住宅,51,0,5,8,13,0,0,0,0,0,0,0,120.218816,23.0310818
105/4/22,台南市,安南區,鳳凰里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.2000596,23.0417267
105/4/24,台南市,安南區,城南里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,120.1185102,23.0567837
105/4/18,台南市,安南區,溪東里,住宅,50,1,0,13,13,0,1,1,2,1,0,0,120.2015025,23.0253139
105/4/18,台南市,安南區,溪東里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2015025,23.0253139
105/4/19,台南市,安南區,鹿耳里,住宅,50,2,14,14,28,10,1,11,22,4,0,0,120.1329474,23.0295877
105/4/21,台南市,安南區,溪東里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.2015025,23.0253139
105/4/21,台南市,安南區,溪東里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2015025,23.0253139
105/4/22,台南市,安南區,溪東里,住宅,50,1,6,7,13,0,1,1,2,1,0,0,120.2015025,23.0253139
105/4/22,台南市,安南區,溪東里,住宅,50,0,12,8,20,0,0,0,0,0,0,0,120.2015025,23.0253139
105/4/12,台南市,安平區,石門里,住宅,50,0,5,13,18,0,0,0,0,0,0,0,120.1654252,23.0006394
105/4/16,台南市,安平區,育平里,住宅,52,0,1,32,33,0,0,0,0,0,0,0,120.1661469,22.989074
105/4/18,台南市,安平區,平安里,住宅,52,0,2,25,27,0,0,0,0,0,0,0,120.1726415,22.9991307
105/4/18,台南市,安平區,海頭里,住宅,50,1,2,12,14,0,1,1,2,1,0,0,120.1625386,23.0025857
105/4/19,台南市,安平區,國平里,住宅,50,0,4,13,17,0,0,0,0,0,0,0,120.1675902,22.9793723
105/4/21,台南市,安平區,建平里,住宅,50,0,6,18,24,0,0,0,0,0,0,0,120.1834651,22.9935103
105/4/21,台南市,安平區,金城里,住宅,50,0,8,19,27,0,0,0,0,0,0,0,120.1488264,22.9953785
105/4/22,台南市,安平區,平通里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.1690334,22.9938422
105/4/22,台南市,安平區,石門里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.1654252,23.0006394
105/4/11,台南市,關廟區,埤頭里,住宅,53,0,0,4,4,0,0,0,0,0,0,0,120.3147208,23.0049012
105/4/12,台南市,關廟區,北勢里,住宅,98,2,0,22,22,0,3,3,3,1,0,0,120.3363438,22.9695026
105/4/12,台南市,關廟區,東勢里,住宅,50,1,0,17,17,0,1,1,2,1,0,0,120.3421093,22.9521957
105/4/15,台南市,關廟區,北花里,住宅,51,0,0,21,21,0,0,0,0,0,0,0,120.3464333,22.968722
105/4/19,台南市,關廟區,布袋里,住宅,55,0,0,25,25,0,0,0,0,0,0,0,120.3377852,22.9142079
105/4/21,台南市,關廟區,五甲里,住宅,93,0,0,13,13,0,0,0,0,0,0,0,120.330578,22.9465711
105/4/20,台南市,龍崎區,大坪里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.3867834,22.9334133
105/4/3,台南市,永康區,東橋里,住宅,52,0,58,3,61,0,0,0,0,0,0,0,120.241176,23.0243778
105/4/9,台南市,永康區,復興里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2440609,22.9969297
105/4/9,台南市,永康區,勝利里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.232521,23.004718
105/4/16,台南市,永康區,東橋里,住宅,50,0,0,34,34,0,0,0,0,0,0,0,120.241176,23.0243778
105/4/18,台南市,永康區,神洲里,住宅,53,0,0,15,15,0,0,0,0,0,0,0,120.2408154,23.0046566
105/4/18,台南市,永康區,鹽行里,住宅,50,1,7,20,27,0,1,1,2,1,0,0,120.236648,23.040975
105/4/18,台南市,永康區,鹽洲里,住宅,50,4,0,27,27,0,6,6,12,3,0.14,0,120.2353158,23.0436165
105/4/18,台南市,永康區,六合里,住宅,50,1,12,14,26,1,0,1,2,1,0,0,120.2303571,23.0112118
105/4/18,台南市,永康區,五王里,住宅,50,0,16,12,28,0,0,0,0,0,0,0,120.2346848,23.0116465
105/4/19,台南市,永康區,北灣里,住宅,75,3,8,23,31,0,3,3,4,1,0,0.08,120.270022,23.012954
105/4/21,台南市,永康區,東橋里,住宅,51,0,3,7,10,0,0,0,0,0,0,0,120.241176,23.0243778
105/4/21,台南市,永康區,二王里,住宅,50,0,9,13,22,0,0,0,0,0,0,0,120.2469457,23.0177985
105/4/21,台南市,永康區,大橋里,住宅,50,1,5,20,25,0,1,1,2,1,0,0,120.2296358,23.0187454
105/4/21,台南市,永康區,三合里,住宅,50,1,9,36,45,0,1,1,2,1,0,0,120.2390123,23.010739
105/4/22,台南市,永康區,復華里,住宅,51,0,8,13,21,0,0,0,0,0,0,0,120.2440609,23.0103511
105/4/22,台南市,永康區,復興里,住宅,50,3,6,17,23,0,6,6,12,3,0,0,120.2440609,22.9969297
105/4/22,台南市,永康區,復國里,住宅,50,0,11,7,18,0,0,0,0,0,0,0,120.2473063,23.0059794
105/4/22,台南市,永康區,崑山里,住宅,50,0,6,13,19,0,0,0,0,0,0,0,120.2541575,22.9988384
105/4/21,台南市,新化區,大坑里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.3752561,23.0109282
105/4/14,台南市,善化區,牛庄里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.3176041,23.1411165
105/4/19,台南市,善化區,什乃里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2815587,23.144704
105/4/22,台南市,安定區,海寮里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2079953,23.0998017
105/4/25,台南市,安定區,港口里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2296358,23.0939111
105/4/18,台南市,楠西區,灣丘里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.5336665,23.1729731
105/4/18,台南市,楠西區,楠西里,住宅,102,0,5,19,24,0,0,0,0,0,0,0,120.4832844,23.1743367
105/4/20,台南市,南化區,南化里,住宅,60,0,0,2,2,0,0,0,0,0,0,0,120.478965,23.0426147
105/4/19,台南市,左鎮區,中正里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.40596,23.059456
105/4/19,台南市,左鎮區,榮和里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3925467,23.0716338
105/4/20,台南市,左鎮區,睦光里,住宅,50,0,0,25,25,0,0,0,0,0,0,0,120.4213592,23.0601765
105/4/25,台南市,左鎮區,澄山里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.3954282,23.0200795
105/4/26,台南市,左鎮區,光和里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.3752561,23.0645624
105/4/27,台南市,左鎮區,二寮里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.4155972,22.9863293
105/4/11,台南市,麻豆區,中民里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.2310784,23.1486377
105/4/11,台南市,麻豆區,謝安里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.2483881,23.1396224
105/4/12,台南市,麻豆區,保安里,住宅,71,0,0,9,9,0,0,0,0,0,0,0,120.2509123,23.1837112
105/4/12,台南市,麻豆區,巷口里,住宅,88,0,0,16,16,0,0,0,0,0,0,0,120.2498305,23.1782361
105/4/14,台南市,麻豆區,大山里,住宅,60,1,0,26,26,0,1,1,2,1,0,0,120.2195374,23.1940208
105/4/19,台南市,麻豆區,小埤里,住宅,60,0,19,17,36,0,0,0,0,0,0,0,120.232521,23.187256
105/4/1,台南市,下營區,開化里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2772325,23.2086774
105/4/9,台南市,下營區,新興里,住宅,50,0,0,29,29,0,0,0,0,0,0,0,120.2772325,23.235511
105/4/8,台南市,下營區,下營里,住宅,50,0,0,26,26,0,0,0,0,0,0,0,120.2624506,23.2349487
105/4/14,台南市,下營區,仁里里,住宅,50,0,0,35,35,0,0,0,0,0,0,0,120.2541575,23.2242901
105/4/15,台南市,下營區,營前里,住宅,50,0,0,39,39,0,0,0,0,0,0,0,120.270022,23.2276447
105/4/19,台南市,下營區,茅港里,住宅,50,0,0,19,19,0,0,0,0,0,0,0,120.2830007,23.2235571
105/4/18,台南市,六甲區,王爺里,住宅,50,0,0,28,28,0,0,0,0,0,0,0,120.3954282,23.2238524
105/4/18,台南市,六甲區,水林里,住宅,55,0,0,6,6,0,0,0,0,0,0,0,120.3464333,23.2423046
105/4/19,台南市,六甲區,中社里,住宅,56,0,0,4,4,0,0,0,0,0,0,0,120.3262535,23.2385397
105/4/18,台南市,大內區,石林里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.368051,23.1344698
105/4/15,台南市,七股區,竹港里,住宅,54,0,0,24,24,0,0,0,0,0,0,0,120.1733631,23.1124449
105/4/18,台南市,七股區,西寮里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.0954076,23.1798383
105/4/18,台南市,七股區,頂山里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1156226,23.178284
105/4/20,台南市,七股區,永吉里,住宅,51,0,0,8,8,0,0,0,0,0,0,0,120.1271727,23.1006418
105/4/11,台南市,將軍區,玉山里,住宅,50,0,3,50,53,0,0,0,0,0,0,0,120.1213978,23.2093084
105/4/19,台南市,將軍區,西和里,住宅,50,0,0,23,23,0,1,1,2,1,0,0,120.137211,23.216876
105/4/20,台南市,將軍區,西華里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.1546002,23.1982988
105/4/25,台南市,將軍區,忠興里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1632603,23.2018481
105/4/19,台南市,北門區,錦湖里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1647036,23.2941931
105/4/20,台南市,北門區,鯤江里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1517133,23.2902206
105/4/20,台南市,北門區,玉港里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.144496,23.2689137
105/4/21,台南市,北門區,玉港里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.144496,23.2689137
105/4/20,台南市,學甲區,慈福里,住宅,56,0,0,13,13,0,0,0,0,0,0,0,120.1856297,23.2327168
105/4/21,台南市,學甲區,宅港里,住宅,50,0,0,40,40,0,0,0,0,0,0,0,120.1906803,23.2591728
105/4/18,台南市,鹽水區,橋南里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2714642,23.3064999
105/4/18,台南市,鹽水區,汫水里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2830007,23.3416158
105/4/8,台南市,鹽水區,下中里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.2426185,23.3179826
105/4/1,台南市,鹽水區,南港里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2498305,23.2507013
105/4/1,台南市,鹽水區,河南里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.241176,23.2525315
105/4/11,台南市,鹽水區,義稠里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2555998,23.3246236
105/4/25,台南市,白河區,庄內里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.4285613,23.3575239
105/4/25,台南市,白河區,汴頭里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.461686,23.3678557
105/4/20,台南市,東山區,東正里,住宅,50,1,0,15,15,0,1,1,2,1,0,0,120.409835,23.3253379
105/4/20,台南市,東山區,東河里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.3810199,23.293947
105/4/25,台南市,東山區,三榮里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.3867834,23.3248931
105/5/3,台南市,東區,德高里,住宅,50,2,4,10,14,0,2,2,4,1,0,0,120.2354061,22.9665308
105/5/3,台南市,東區,大智里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2332423,22.962286
105/5/3,台南市,東區,大學里,住宅,50,1,9,8,17,0,1,1,2,1,0,0,120.2209801,22.9963981
105/5/3,台南市,東區,小東里,住宅,51,0,2,8,10,0,0,0,0,0,0,0,120.227472,22.9970514
105/5/4,台南市,東區,忠孝里,住宅,78,2,16,11,27,0,2,2,3,1,0,0,120.218816,22.9773869
105/5/4,台南市,東區,崇學里,學校,25,0,9,1,10,0,0,0,0,0,0,0,120.2231441,22.9778231
105/5/5,台南市,東區,崇德里,住宅,191,3,45,37,82,0,5,5,3,1,0,0,120.2260293,22.9745344
105/5/5,台南市,東區,崇德里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.2260293,22.9745344
105/5/5,台南市,東區,復興里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.2375698,22.9815131
105/5/6,台南市,東區,虎尾里,住宅,50,0,6,12,18,0,0,0,0,0,0,0,120.2361273,22.9791309
105/5/6,台南市,東區,後甲里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,120.2382911,22.9927707
105/5/6,台南市,東區,崇成里,住宅,51,0,10,3,13,0,0,0,0,0,0,0,120.2289146,22.9712457
105/5/6,台南市,東區,大福里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2159306,22.9739636
105/5/2,台南市,南區,田寮里,住宅,50,2,16,8,24,0,2,2,4,1,0,0,120.1957308,22.976847
105/5/2,台南市,南區,白雪里,住宅,51,1,2,21,23,0,1,1,2,1,0,0,120.1885158,22.9676143
105/5/3,台南市,南區,大成里,學校,50,1,17,15,32,0,1,1,2,1,0,0,120.1986166,22.9802712
105/5/3,台南市,南區,光明里,住宅,52,2,7,9,16,0,2,2,4,1,0,0,120.1870727,22.971944
