日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/7/14,台南市,南　區,日新里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,22.974026,120.1899588
2017/7/14,台南市,南　區,開南里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,22.9668748,120.1856297
2017/7/14,台南市,南　區,廣州里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,22.9841637,120.1928448
2017/7/14,台南市,南　區,大忠里,住宅,50,1,5,8,13,0,2,2,4,1,15,5,22.9698014,120.2101595
2017/7/14,台南市,南　區,國宅里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,22.9759721,120.1870727
2017/7/10,台南市,北　區,文元里,其他,50,1,2,6,8,0,1,1,2,1,13,4,23.0146579,120.1978952
2017/7/10,台南市,北　區,勝安里,其他,50,0,8,8,16,0,0,0,0,0,0,0,23.0074816,120.217734
2017/7/10,台南市,北　區,光武里,其他,50,3,4,12,16,0,3,3,6,2,19,5,23.0124822,120.2162913
2017/7/10,台南市,北　區,三德里,其他,50,1,10,8,18,0,1,1,2,1,6,3,23.000133,120.2047489
2017/7/11,台南市,北　區,長榮里,其他,50,2,3,11,14,0,3,3,6,2,21,6,23.0091928,120.2191767
2017/7/11,台南市,北　區,興南里,其他,50,0,2,10,12,0,0,0,0,0,0,0,23.0036652,120.2087167
2017/7/11,台南市,北　區,延平里,住宅,50,1,6,10,16,0,1,1,2,1,6,3,23.0107043,120.211963
2017/7/12,台南市,北　區,振興里,住宅,50,1,8,9,17,0,1,1,2,1,6,3,23.0063146,120.2217014
2017/7/12,台南市,北　區,大豐里,其他,50,0,4,5,9,0,0,0,0,0,0,0,23.0078107,120.1921233
2017/7/12,台南市,北　區,仁愛里,住宅,50,3,6,10,16,1,2,3,6,2,19,5,23.0025898,120.2202587
2017/7/12,台南市,北　區,正覺里,菜園,50,1,2,10,12,0,1,1,2,1,8,3,23.0151428,120.2116023
2017/7/13,台南市,北　區,重興里,其他,50,0,4,8,12,0,0,0,0,0,0,0,23.0040653,120.2260293
2017/7/13,台南市,北　區,和順里,其他,50,0,2,9,11,0,0,0,0,0,0,0,23.0051759,120.2015025
2017/7/13,台南市,北　區,裕民里,其他,50,0,6,7,13,0,0,0,0,0,0,0,23.0026166,120.1960915
2017/7/13,台南市,北　區,國興里,其他,50,1,2,6,8,0,1,1,2,1,13,4,23.0094345,120.2260293
2017/7/14,台南市,北　區,開元里,其他,50,1,5,8,13,0,1,1,2,1,8,3,23.0130263,120.2217014
2017/7/14,台南市,北　區,五福里,其他,50,0,1,16,17,0,0,0,0,0,0,0,23.0004351,120.2033061
2017/7/14,台南市,北　區,安民里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,23.0014504,120.2000596
2017/7/14,台南市,北　區,成德里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0134491,120.2036668
2017/7/14,台南市,北　區,正風里,地區,50,1,9,10,19,0,1,1,2,1,5,2,23.0154694,120.2148485
2017/7/14,台南市,北　區,文元里,地區,50,0,2,13,15,0,0,0,0,0,0,0,23.0146579,120.1978952
2017/7/14,台南市,北　區,新勝里,其他,50,1,3,10,13,0,1,1,2,1,8,3,23.0094105,120.2213407
2017/7/10,台南市,中西區,光賢里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,23.0038665,120.1885158
2017/7/10,台南市,中西區,永福里,住宅,50,2,7,5,12,0,3,3,6,2,25,6,22.9933532,120.2018632
2017/7/11,台南市,中西區,建國里,住宅,50,1,6,2,8,0,1,1,2,1,13,4,22.993395,120.2000596
2017/7/11,台南市,中西區,普濟里,住宅,50,1,21,5,26,0,1,1,2,1,4,2,22.9991764,120.1996988
2017/7/12,台南市,中西區,萬昌里,住宅,50,0,22,4,26,0,0,0,0,0,0,0,22.9899384,120.2101595
2017/7/12,台南市,中西區,銀同里,住宅,50,1,10,8,18,0,1,1,2,1,6,3,22.9909536,120.2069132
2017/7/13,台南市,中西區,三合里,住宅,50,1,5,7,12,0,1,1,2,1,8,3,22.9999315,120.1960915
2017/7/14,台南市,中西區,中正里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,22.993999,120.1971737
2017/7/14,台南市,中西區,民生里,住宅,50,1,1,12,13,0,3,3,6,2,23,6,22.989425,120.1917626
2017/7/10,台南市,安南區,淵中里,住宅,50,5,4,36,40,0,7,7,14,3,18,5,23.0438296,120.1675902
2017/7/10,台南市,安南區,淵東里,住宅,51,6,4,37,41,0,7,7,14,3,17,5,23.0564843,120.1776926
2017/7/11,台南市,安南區,安西里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,23.0310345,120.2094381
2017/7/11,台南市,安南區,安東里,住宅,51,1,3,20,23,0,1,1,2,1,4,2,23.0372738,120.2180947
2017/7/12,台南市,安南區,新順里,住宅,50,2,10,20,30,0,2,2,4,1,7,3,23.0436829,120.2195374
2017/7/12,台南市,安南區,安順里,住宅,50,2,13,27,40,0,5,5,10,3,13,4,23.0507859,120.21527
2017/7/13,台南市,安南區,溪心里,住宅,50,1,7,19,26,0,1,1,2,1,4,2,23.0509441,120.1849082
2017/7/14,台南市,安南區,溪心里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,23.0509441,120.1849082
2017/7/14,台南市,安南區,總頭里,住宅,50,4,1,43,44,0,4,4,8,2,9,3,23.050434,120.2065525
2017/7/10,台南市,安平區,國平里,住宅,50,0,8,8,16,0,0,0,0,0,0,0,22.9793723,120.1675902
2017/7/10,台南市,安平區,海頭里,住宅,50,1,12,9,21,0,3,3,6,2,14,4,23.0025857,120.1625386
2017/7/11,台南市,安平區,國平里,住宅,50,3,7,2,9,2,1,3,6,2,33,8,22.9793723,120.1675902
2017/7/11,台南市,安平區,港仔里,其他,50,1,6,8,14,0,1,1,2,1,7,3,22.999187,120.1643428
2017/7/12,台南市,安平區,港仔里,住宅,50,2,12,7,19,1,2,3,6,2,16,5,22.999187,120.1643428
2017/7/12,台南市,安平區,育平里,其他,50,0,3,3,6,0,0,0,0,0,0,0,22.989074,120.1661469
2017/7/13,台南市,安平區,華平里,住宅,50,1,2,3,5,0,1,1,2,1,20,5,22.9948005,120.1740847
2017/7/13,台南市,安平區,平安里,其他,50,0,1,7,8,0,0,0,0,0,0,0,22.9991307,120.1726415
2017/7/14,台南市,安平區,億載里,住宅,50,0,1,31,32,0,0,0,0,0,0,0,22.9902803,120.1603737
2017/7/14,台南市,安平區,港仔里,其他,50,1,0,6,6,0,1,1,2,1,17,5,22.999187,120.1643428
2017/7/14,台南市,安平區,平通里,其他,50,0,1,22,23,0,0,0,0,0,0,0,22.9938422,120.1690334
2017/7/14,台南市,安平區,文平里,其他,50,0,2,11,13,0,0,0,0,0,0,0,22.9860574,120.1805789
2017/7/10,台南市,仁德區,太子里,住宅,50,3,0,19,19,0,5,5,10,3,26,6,22.9912207,120.2584844
2017/7/10,台南市,仁德區,土庫里,住宅,50,8,3,15,18,0,9,9,18,3,50,9,22.9888712,120.2604839
2017/7/11,台南市,仁德區,三甲里,住宅,50,6,1,12,13,0,8,8,16,3,62,9,22.9326731,120.2368486
2017/7/11,台南市,仁德區,保安里,住宅,50,2,2,6,8,0,2,2,4,1,25,6,22.9231415,120.2310784
2017/7/12,台南市,仁德區,後壁里,住宅,50,2,2,13,15,0,4,4,8,2,27,6,22.9475722,120.2426185
2017/7/12,台南市,仁德區,新田里,住宅,50,4,0,16,16,0,7,7,14,3,44,9,22.9546843,120.2599266
2017/7/13,台南市,仁德區,仁和里,住宅,51,5,0,25,25,0,8,8,16,3,32,8,22.9591394,120.224226
2017/7/14,台南市,仁德區,仁德里,住宅,50,2,1,10,11,0,2,2,4,1,18,5,22.9657583,120.2455033
2017/7/14,台南市,仁德區,後壁里,住宅,50,3,0,12,12,0,10,10,20,4,83,9,22.9475722,120.2426185
2017/7/10,台南市,永康區,中興里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,23.0061926,120.2382911
2017/7/10,台南市,永康區,復國里,住宅,50,0,8,1,9,0,0,0,0,0,0,0,23.0059794,120.2473063
2017/7/10,台南市,永康區,成功里,住宅,51,2,0,8,8,0,2,2,4,1,25,6,23.0032483,120.2379305
2017/7/10,台南市,永康區,復華里,住宅,50,1,3,11,14,0,1,1,2,1,7,3,23.0103511,120.2440609
2017/7/11,台南市,永康區,中華里,住宅,50,1,3,17,20,0,1,1,2,1,5,2,23.0001126,120.2379557
2017/7/11,台南市,永康區,五王里,住宅,50,0,6,3,9,0,0,0,0,0,0,0,23.0116465,120.2346848
2017/7/11,台南市,永康區,三合里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,23.010739,120.2390123
2017/7/11,台南市,永康區,勝利里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.004718,120.232521
2017/7/12,台南市,永康區,東灣里,住宅,50,2,4,11,15,1,1,2,4,1,13,4,22.9995352,120.270022
2017/7/12,台南市,永康區,南灣里,住宅,50,1,4,7,11,1,0,1,2,1,9,3,22.9986674,120.2613689
2017/7/12,台南市,永康區,大灣里,住宅,50,1,0,14,14,0,2,2,4,1,14,4,23.0067641,120.2707431
2017/7/12,台南市,永康區,北灣里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,23.012954,120.270022
2017/7/13,台南市,永康區,鹽洲里,住宅,50,2,5,8,13,1,1,2,4,1,15,5,23.041356,120.2368389
2017/7/13,台南市,永康區,鹽行里,住宅,50,2,0,21,21,0,2,2,4,1,10,4,23.041356,120.2368389
2017/7/13,台南市,永康區,崑山里,住宅,50,2,9,5,14,0,2,2,4,1,14,4,22.9988384,120.2541575
2017/7/13,台南市,永康區,龍潭里,住宅,50,1,3,6,9,0,2,2,4,1,22,6,23.0286236,120.2656955
2017/7/14,台南市,永康區,鹽行里,住宅,50,2,0,25,25,0,3,3,6,2,12,4,23.041356,120.2368389
2017/7/14,台南市,永康區,安康里,住宅,58,0,2,11,13,0,0,0,0,0,0,0,23.0158435,120.227472
2017/7/14,台南市,永康區,復興里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,22.9969297,120.2440609
2017/7/14,台南市,永康區,三合里,其他,50,0,8,2,10,0,0,0,0,0,0,0,23.010739,120.2390123
2017/7/14,台南市,永康區,東橋里,其他,50,0,2,3,5,0,0,0,0,0,0,0,23.0243778,120.241176
2017/7/14,台南市,永康區,永康里,其他,50,0,1,11,12,0,0,0,0,0,0,0,23.0234285,120.2584844
