日期,區別,里別,調查種類,調查戶數,陽性戶數,調查容器數戶內,調查容器數戶外,陽性容器數戶內,陽性容器數戶外,布氏指數,布氏級數,容器指數,容器級數
104/4/29,永康區,安康里,住宅,50,1,7,14,0,1,2,1,5,2
104/4/29,永康區,正強里,住宅,50,0,8,16,0,0,0,0,0,0
104/4/30,永康區,尚頂里,住宅,50,0,2,12,0,0,0,0,0,0
104/4/30,永康區,北灣里,住宅,50,1,6,32,1,0,2,1,3,2
104/4/30,永康區,甲頂里,住宅,50,2,10,21,0,2,4,1,6,3
104/4/30,永康區,勝利里,住宅,50,0,5,6,0,0,0,0,0,0
104/4/7,永康區,六合里,住宅,50,1,3,20,0,1,2,1,4,2
104/4/7,永康區,二王里,住宅,50,3,2,36,0,3,6,2,8,3
104/4/7,永康區,王行里,住宅,50,1,4,3,0,1,2,1,14,4
104/4/7,永康區,三合里,住宅,50,0,6,16,0,0,0,0,0,0
104/4/8,永康區,西橋里,住宅,50,1,0,21,0,1,2,1,5,2
104/4/8,永康區,大灣里,住宅,50,1,1,24,0,1,2,1,4,2
104/4/8,永康區,安康里,住宅,50,2,8,17,0,2,4,1,8,3
104/4/8,永康區,東灣里,住宅,50,1,13,18,0,1,2,1,3,2
104/4/9,永康區,崑山里,住宅,50,1,3,4,0,1,2,1,14,4
104/4/9,永康區,網寮里,住宅,50,0,0,4,0,0,0,0,0,0
104/4/9,永康區,光復里,住宅,51,1,7,1,1,0,2,1,13,4
104/4/9,永康區,勝利里,住宅,50,1,9,17,1,0,2,1,4,2
104/4/9,永康區,建國里,住宅,50,0,0,13,0,0,0,0,0,0
104/4/9,永康區,烏竹里,住宅,50,2,6,21,0,2,4,1,7,3
104/4/9,永康區,復國里,住宅,50,1,16,19,0,2,4,1,6,3
104/5/11,永康區,蔦松里,住宅,50,2,2,44,0,4,8,2,9,3
104/5/11,永康區,網寮里,住宅,50,2,5,25,0,2,4,1,7,3
104/5/11,永康區,三民里,住宅,50,1,8,21,0,2,4,1,7,3
104/5/11,永康區,復華里,住宅,50,2,4,18,0,2,4,1,9,3
104/5/12,永康區,二王里,住宅,50,5,10,40,0,5,10,3,10,4
104/5/12,永康區,六合里,住宅,50,0,1,31,0,0,0,0,0,0
104/5/12,永康區,埔園里,住宅,50,2,6,25,0,2,4,1,6,3
104/5/13,永康區,東灣里,住宅,50,0,1,8,0,0,0,0,0,0
104/5/13,永康區,西勢里,住宅,50,1,1,37,0,1,2,1,3,2
104/5/13,永康區,南灣里,住宅,50,1,0,39,0,1,2,1,3,2
104/5/13,永康區,五王里,住宅,50,2,3,34,0,2,4,1,5,2
104/5/13,永康區,北灣里,住宅,50,2,6,30,0,2,4,1,6,3
104/5/13,永康區,建國里,住宅,50,5,2,14,2,3,10,3,31,7
104/5/14,永康區,復華里,住宅,50,0,0,16,0,0,0,0,0,0
104/5/14,永康區,安康里,住宅,50,4,7,30,1,3,8,2,11,4
104/5/14,永康區,永康里,住宅,50,4,11,32,0,4,8,2,9,3
104/5/14,永康區,西橋里,住宅,50,1,7,45,0,1,2,1,2,1
104/5/14,永康區,安康里,住宅,50,2,1,23,0,3,6,2,13,4
104/5/15,永康區,烏竹里,住宅,50,2,0,16,0,2,4,1,13,4
104/5/15,永康區,龍潭里,住宅,75,7,5,28,2,8,13,3,30,7
104/5/15,永康區,正強里,住宅,75,5,4,35,1,4,7,2,13,4
104/5/18,永康區,甲頂里,住宅,51,1,2,10,0,1,2,1,8,3
104/5/18,永康區,甲頂里,住宅,50,1,18,18,1,0,2,1,3,2
104/5/18,永康區,東灣里,住宅,50,4,2,41,0,4,8,2,9,3
104/5/18,永康區,尚頂里,住宅,50,1,10,18,0,1,2,1,4,2
104/5/18,永康區,大灣里,住宅,50,2,10,31,0,3,6,2,7,3
104/5/19,永康區,六合里,住宅,50,1,4,2,1,0,2,1,17,5
104/5/19,永康區,大橋里,住宅,50,2,10,10,0,2,4,1,10,4
104/5/19,永康區,五王里,住宅,50,2,10,13,0,2,4,1,9,3
104/5/20,永康區,中華里,住宅,50,0,0,1,0,0,0,0,0,0
104/5/20,永康區,中華里,住宅,50,2,2,18,0,2,4,1,10,4
104/5/20,永康區,網寮里,住宅,50,3,8,15,3,0,6,2,13,4
104/5/20,永康區,成功里,住宅,50,4,6,34,0,4,8,2,10,4
104/5/20,永康區,崑山里,住宅,50,2,18,17,0,2,4,1,6,3
104/5/20,永康區,龍潭里,住宅,50,3,1,46,0,6,12,3,13,4
104/5/21,永康區,二王里,住宅,50,2,4,47,0,2,4,1,4,2
104/5/21,永康區,三合里,住宅,50,1,9,54,0,4,8,2,6,3
104/5/22,永康區,勝利里,住宅,50,4,4,27,1,5,12,3,19,5
104/5/22,永康區,建國里,住宅,50,1,1,31,0,3,6,2,9,3
104/5/22,永康區,東橋里,住宅,50,3,9,40,0,3,6,2,6,3
104/5/22,永康區,復國里,住宅,50,2,13,28,0,2,4,1,5,2
104/5/25,永康區,網寮里,住宅,50,1,4,39,0,1,2,1,2,1
104/5/25,永康區,神洲里,住宅,50,8,2,42,2,7,18,3,20,5
104/5/26,永康區,光復里,住宅,50,4,2,31,0,4,8,2,12,4
104/5/26,永康區,永康里,住宅,50,4,2,35,0,4,8,2,11,4
104/5/26,永康區,復興里,住宅,50,2,4,59,0,6,12,3,10,4
104/5/26,永康區,龍潭里,住宅,50,6,5,90,0,9,18,3,9,3
104/5/27,永康區,王行里,住宅,50,3,0,52,0,4,8,2,8,3
104/5/27,永康區,埔園里,住宅,50,4,1,50,0,4,8,2,8,3
104/5/27,永康區,烏竹里,住宅,50,8,3,46,0,9,18,3,18,5
104/5/27,永康區,正強里,住宅,50,3,10,36,0,3,6,2,7,3
104/5/28,永康區,鹽洲里,住宅,50,2,5,35,0,2,4,1,5,2
104/5/28,永康區,北灣里,住宅,50,5,3,45,2,8,20,4,21,6
104/5/28,永康區,鹽行里,住宅,50,2,10,35,0,2,4,1,4,2
104/5/28,永康區,南灣里,住宅,50,6,3,51,0,7,14,3,13,4
104/5/29,永康區,甲頂里,住宅,150,1,9,58,8,23,21,4,46,9
104/5/29,永康區,新樹里,住宅,50,3,0,66,0,4,8,2,6,3
104/5/29,永康區,王行里,住宅,50,2,8,51,2,1,6,2,5,2
104/5/29,永康區,西勢里,住宅,53,4,3,35,0,5,9,2,13,4
104/5/4,永康區,成功里,住宅,50,0,4,18,0,0,0,0,0,0
104/5/4,永康區,龍潭里,住宅,50,0,7,22,0,0,0,0,0,0
104/5/4,永康區,中華里,住宅,50,2,3,21,0,2,4,1,8,3
104/5/4,永康區,永康里,住宅,50,2,6,34,0,2,4,1,5,2
104/5/4,永康區,鹽行里,住宅,50,0,7,6,0,0,0,0,0,0
104/5/5,永康區,二王里,住宅,50,3,6,28,1,6,14,3,21,6
104/5/5,永康區,復國里,住宅,50,0,3,16,0,0,0,0,0,0
104/5/5,永康區,大橋里,住宅,50,1,7,19,0,1,2,1,4,2
104/5/5,永康區,建國里,住宅,50,4,4,27,0,6,12,3,19,5
104/5/6,永康區,東橋里,住宅,50,1,1,12,0,2,4,1,15,5
104/5/6,永康區,大灣里,住宅,50,2,4,32,0,2,4,1,6,3
104/5/6,永康區,勝利里,住宅,50,1,11,28,0,1,2,1,3,2
104/5/6,永康區,東灣里,住宅,50,3,12,33,0,4,8,2,9,3
104/5/7,永康區,鹽行里,住宅,50,2,2,17,0,2,4,1,11,4
104/5/7,永康區,崑山里,住宅,50,2,2,20,1,1,4,1,9,3
104/5/7,永康區,鹽洲里,住宅,50,2,6,29,0,2,4,1,6,3
104/5/7,永康區,西灣里,住宅,50,0,15,16,0,0,0,0,0,0
104/5/8,永康區,烏竹里,住宅,2,1,5,25,0,1,50,6,3,2
104/5/8,永康區,三合里,住宅,50,2,1,15,0,2,4,1,13,4
104/5/8,永康區,王行里,住宅,50,2,7,36,0,2,4,1,5,2
104/5/8,永康區,二王里,住宅,50,2,5,40,0,2,4,1,4,2
104/6/1,永康區,五王里,住宅,50,6,6,23,0,7,14,3,24,6
104/6/1,永康區,三合里,住宅,50,4,5,35,0,4,8,2,10,4
104/6/1,永康區,中興里,住宅,50,7,10,34,0,7,14,3,16,5
104/6/1,永康區,二王里,住宅,50,3,5,27,0,3,6,2,9,3
104/6/10,永康區,烏竹里,住宅,50,7,3,35,2,7,18,3,24,6
104/6/10,永康區,正強里,住宅,50,2,0,14,0,2,4,1,14,4
104/6/10,永康區,王行里,住宅,50,6,5,50,0,7,14,3,13,4
104/6/10,永康區,埔園里,住宅,50,2,2,18,0,2,4,1,10,4
104/6/11,永康區,三合里,住宅,52,0,0,5,0,2,4,1,40,8
104/6/11,永康區,五王里,住宅,50,0,0,4,0,0,0,0,0,0
104/6/11,永康區,鹽行里,住宅,50,2,4,21,0,2,4,1,8,3
104/6/11,永康區,西勢里,住宅,50,4,0,27,0,4,8,2,15,5
104/6/11,永康區,鹽洲里,住宅,50,6,6,25,0,7,14,3,23,6
104/6/11,永康區,新樹里,住宅,50,4,5,30,0,5,10,3,14,4
104/6/12,永康區,崑山里,住宅,75,5,2,27,0,5,7,2,17,5
104/6/12,永康區,復興里,住宅,75,9,6,31,1,9,13,3,27,6
104/6/15,永康區,中華里,住宅,50,3,0,14,0,3,6,2,21,6
104/6/15,永康區,二王里,住宅,50,3,1,17,0,4,8,2,22,6
104/6/15,永康區,成功里,住宅,50,4,5,28,0,4,8,2,12,4
104/6/15,永康區,三合里,住宅,50,3,7,23,0,4,8,2,13,4
104/6/16,永康區,勝利里,住宅,50,3,13,25,2,4,12,3,16,5
104/6/16,永康區,大灣里,住宅,50,2,9,22,0,2,4,1,6,3
104/6/16,永康區,復國里,住宅,50,3,3,22,0,4,8,2,16,5
104/6/16,永康區,東灣里,住宅,50,4,3,22,0,4,8,2,16,5
104/6/17,永康區,烏竹里,住宅,50,0,0,5,0,0,0,0,0,0
104/6/17,永康區,西橋里,住宅,53,0,0,5,0,0,0,0,0,0
104/6/17,永康區,甲頂里,住宅,81,10,20,40,2,11,16,3,22,6
104/6/17,永康區,西橋里,住宅,50,4,6,10,1,3,8,2,25,6
104/6/17,永康區,六合里,住宅,50,3,5,10,1,2,6,2,20,5
104/6/18,永康區,甲頂里,住宅,50,3,6,24,0,3,6,2,10,4
104/6/18,永康區,六合里,住宅,50,3,7,11,2,1,6,2,17,5
104/6/18,永康區,甲頂里,住宅,50,3,10,28,0,4,8,2,11,4
104/6/18,永康區,安康里,住宅,50,2,4,19,1,1,4,1,9,3
104/6/2,永康區,成功里,住宅,50,3,1,26,0,4,8,2,15,5
104/6/2,永康區,大灣里,住宅,50,2,2,24,0,3,6,2,12,4
104/6/2,永康區,中華里,住宅,50,4,6,24,0,4,8,2,13,4
104/6/2,永康區,東灣里,住宅,50,3,11,38,0,4,8,2,8,3
104/6/22,永康區,正強里,住宅,52,0,0,6,0,2,4,1,33,8
104/6/22,永康區,埔園里,住宅,50,4,1,28,0,4,8,2,14,4
104/6/22,永康區,崑山里,住宅,50,2,3,34,0,2,4,1,5,2
104/6/23,永康區,甲頂里,住宅,50,1,5,11,0,1,2,1,6,3
104/6/23,永康區,五王里,住宅,50,3,6,12,1,3,8,2,22,6
104/6/23,永康區,鹽行里,住宅,50,3,5,22,0,4,8,2,15,5
104/6/23,永康區,大橋里,住宅,50,1,6,13,0,1,2,1,5,2
104/6/24,永康區,甲頂里,住宅,50,3,1,17,1,2,6,2,17,5
104/6/24,永康區,復國里,住宅,50,6,6,18,0,7,14,3,29,7
104/6/24,永康區,甲頂里,住宅,50,2,4,22,0,2,4,1,8,3
104/6/24,永康區,西灣里,住宅,50,1,4,11,0,1,2,1,7,3
104/6/25,永康區,勝利里,住宅,50,5,2,27,0,5,10,3,17,5
104/6/25,永康區,尚頂里,住宅,50,1,8,35,0,1,2,1,2,1
104/6/25,永康區,五王里,住宅,50,1,5,4,1,0,2,1,11,4
104/6/25,永康區,甲頂里,住宅,50,1,10,12,0,2,4,1,9,3
104/6/25,永康區,東橋里,住宅,50,2,7,20,0,2,4,1,7,3
104/6/26,永康區,復國里,住宅,50,4,3,17,0,4,8,2,20,5
104/6/26,永康區,建國里,住宅,50,3,7,19,0,3,6,2,12,4
104/6/26,永康區,勝利里,市場,200,12,50,47,4,9,7,2,13,4
104/6/29,永康區,三民里,住宅,50,3,0,40,0,4,8,2,10,4
104/6/29,永康區,網寮里,住宅,50,1,2,24,0,1,2,1,4,2
104/6/29,永康區,蔦松里,住宅,50,5,8,51,2,7,18,3,15,5
104/6/29,永康區,復華里,住宅,50,2,7,19,0,2,4,1,8,3
104/6/3,永康區,西橋里,住宅,50,3,3,14,1,3,8,2,24,6
104/6/3,永康區,復華里,住宅,50,3,2,28,0,3,6,2,10,4
104/6/3,永康區,安康里,住宅,50,6,3,34,1,6,14,3,19,5
104/6/3,永康區,神洲里,住宅,50,2,5,17,0,2,4,1,9,3
104/6/30,永康區,成功里,住宅,50,2,4,28,0,2,4,1,6,3
104/6/30,永康區,復國里,住宅,50,2,5,16,0,3,6,2,14,4
104/6/30,永康區,中華里,住宅,50,2,4,20,1,1,4,1,8,3
104/6/30,永康區,西勢里,住宅,50,2,4,28,0,2,4,1,6,3
104/6/4,永康區,東橋里,住宅,50,9,2,33,1,8,18,3,26,6
104/6/4,永康區,復國里,住宅,50,4,26,17,0,4,8,2,9,3
104/6/4,永康區,大橋里,住宅,50,2,5,16,0,3,6,2,14,4
104/6/4,永康區,建國里,住宅,50,2,4,9,0,2,4,1,15,5
104/6/5,永康區,南灣里,住宅,50,3,2,37,0,4,8,2,10,4
104/6/5,永康區,甲頂里,住宅,50,6,11,28,1,5,12,3,15,5
104/6/5,永康區,南灣里,住宅,50,3,4,17,0,3,6,2,14,4
104/6/8,永康區,永康里,住宅,51,0,1,13,0,0,0,0,0,0
104/6/8,永康區,尚頂里,住宅,50,2,9,26,1,2,6,2,9,3
104/6/8,永康區,西灣里,住宅,50,2,3,11,0,2,4,1,14,4
104/6/9,永康區,中興里,住宅,50,2,1,27,0,2,4,1,7,3
104/6/9,永康區,龍潭里,住宅,50,8,2,25,2,7,18,3,33,8
104/6/9,永康區,五王里,住宅,50,5,7,23,0,7,14,3,23,6
104/6/9,永康區,永康里,住宅,50,8,3,38,0,9,18,3,22,6
104/7/1,永康區,烏竹里,住宅,50,1,2,25,0,1,2,1,4,2
104/7/1,永康區,永康里,住宅,50,3,11,31,0,4,8,2,10,4
104/7/1,永康區,王行里,住宅,50,2,6,49,0,2,4,1,4,2
104/7/1,永康區,龍潭里,住宅,50,3,6,31,0,3,6,2,8,3
104/7/10,永康區,復國里,住宅,50,2,2,19,0,3,6,2,14,4
104/7/10,永康區,西灣里,住宅,50,2,7,35,0,3,6,2,7,3
104/7/13,永康區,大橋里,住宅,50,3,11,21,2,2,8,2,13,4
104/7/14,永康區,尚頂里,住宅,50,1,4,10,0,1,2,1,7,3
104/7/15,永康區,鹽行里,住宅,50,2,2,9,0,2,4,1,18,5
104/7/15,永康區,龍潭里,住宅,53,4,4,26,0,5,9,2,17,5
104/7/15,永康區,中興里,住宅,56,6,18,10,3,4,13,3,25,6
104/7/16,永康區,王行里,住宅,50,1,1,31,0,1,2,1,3,2
104/7/16,永康區,中興里,住宅,50,1,7,16,1,0,2,1,4,2
104/7/16,永康區,中興里,住宅,50,3,1,27,0,3,6,2,11,4
104/7/16,永康區,大橋里,住宅,50,5,24,16,0,5,10,3,13,4
104/7/16,永康區,大橋里,住宅,50,1,15,9,2,0,4,1,8,3
104/7/17,永康區,甲頂里,住宅,53,3,12,44,0,5,9,2,9,3
104/7/17,永康區,復國里,住宅,50,1,4,19,0,1,2,1,4,2
104/7/17,永康區,鹽洲里,住宅,50,4,8,24,1,6,14,3,22,6
104/7/19,永康區,復國里,住宅,27,1,3,7,0,1,4,1,10,4
104/7/2,永康區,蔦松里,住宅,50,0,0,3,0,0,0,0,0,0
104/7/2,永康區,神洲里,住宅,50,4,1,36,0,4,8,2,11,4
104/7/2,永康區,北灣里,住宅,50,1,14,37,0,2,4,1,4,2
104/7/2,永康區,中興里,住宅,50,5,4,31,0,6,12,3,17,5
104/7/2,永康區,南灣里,住宅,50,2,7,38,0,3,6,2,7,3
104/7/20,永康區,復國里,住宅,50,3,6,38,1,3,8,2,9,3
104/7/20,永康區,復國里,住宅,50,1,4,33,0,1,2,1,3,2
104/7/20,永康區,正強里,住宅,50,4,6,40,0,4,8,2,9,3
104/7/20,永康區,中興里,住宅,50,2,4,22,0,2,4,1,8,3
104/7/21,永康區,大橋里,住宅,50,4,4,21,1,3,8,2,16,5
104/7/21,永康區,五王里,住宅,50,5,8,22,3,4,14,3,23,6
104/7/21,永康區,復國里,住宅,50,5,4,31,0,5,10,3,14,4
104/7/21,永康區,蔦松里,住宅,50,4,5,69,0,9,18,3,12,4
104/7/22,永康區,鹽洲里,住宅,75,7,3,47,1,6,9,2,14,4
104/7/24,永康區,新樹里,住宅,100,5,9,102,0,6,6,2,5,2
104/7/24,永康區,復華里,住宅,100,8,4,59,0,9,9,2,14,4
104/7/27,永康區,鹽洲里,住宅,50,1,7,10,0,1,2,1,6,3
104/7/27,永康區,中華里,住宅,50,3,1,24,0,4,8,2,16,5
104/7/27,永康區,永康里,住宅,100,8,15,91,2,7,9,2,8,3
104/7/28,永康區,鹽行里,住宅,50,0,16,9,0,0,0,0,0,0
104/7/28,永康區,正強里,住宅,50,3,6,46,0,4,8,2,8,3
104/7/28,永康區,鹽洲里,住宅,80,2,11,4,1,1,3,1,13,4
104/7/29,永康區,中華里,住宅,50,4,7,11,1,3,8,2,22,6
104/7/29,永康區,二王里,住宅,50,4,12,26,2,2,8,2,11,4
104/7/29,永康區,中華里,住宅,100,0,0,12,0,0,0,0,0,0
104/7/29,永康區,安康里,住宅,50,4,6,26,0,4,8,2,13,4
104/7/3,永康區,鹽洲里,住宅,50,6,10,34,0,7,14,3,16,5
104/7/3,永康區,新樹里,住宅,50,2,11,20,0,2,4,1,6,3
104/7/30,永康區,大橋里,住宅,50,1,0,2,0,2,4,1,100,9
104/7/30,永康區,二王里,住宅,50,2,18,4,1,1,4,1,9,3
104/7/31,永康區,六合里,住宅,50,1,3,7,0,3,6,2,30,7
104/7/31,永康區,網寮里,住宅,50,6,5,41,1,5,12,3,13,4
104/7/31,永康區,北灣里,住宅,50,2,6,12,0,2,4,1,11,4
104/7/6,永康區,甲頂里,住宅,57,7,17,40,0,7,12,3,12,4
104/7/6,永康區,東灣里,住宅,50,2,11,20,0,3,6,2,10,4
104/7/7,永康區,龍潭里,住宅,50,2,0,13,0,6,12,3,46,9
104/7/7,永康區,甲頂里,住宅,50,3,3,47,1,2,6,2,6,3
104/7/7,永康區,三合里,住宅,50,1,0,19,0,1,2,1,5,2
104/7/7,永康區,甲頂里,住宅,50,2,6,25,0,2,4,1,6,3
104/7/7,永康區,二王里,住宅,50,3,3,62,0,9,18,3,14,4
104/7/8,永康區,復國里,住宅,50,2,0,10,0,2,4,1,20,5
104/7/8,永康區,復國里,住宅,50,1,0,41,0,1,2,1,2,1
104/7/8,永康區,復國里,住宅,50,2,8,39,0,2,4,1,4,2
104/7/9,永康區,二王里,住宅,51,1,9,6,0,1,2,1,7,3
104/7/9,永康區,建國里,住宅,60,1,0,20,0,1,2,1,5,2
104/7/9,永康區,六合里,住宅,50,5,3,25,0,7,14,3,25,6
104/7/9,永康區,埔園里,住宅,50,4,0,40,0,4,8,2,10,4
104/7/9,永康區,中興里,住宅,50,2,4,30,0,2,4,1,6,3
104/7/9,永康區,正強里,住宅,50,3,4,24,0,3,6,2,11,4
104/8/10,永康區,甲頂里,住宅,50,4,1,29,0,4,8,2,13,4
104/8/10,永康區,鹽洲里,住宅,53,5,5,33,0,5,9,2,13,4
104/8/10,永康區,中華里,住宅,60,2,0,24,0,3,5,2,13,4
104/8/10,永康區,甲頂里,住宅,55,2,0,34,0,3,5,2,9,3
104/8/10,永康區,復興里,住宅,60,1,4,17,0,2,3,1,10,4
104/8/11,永康區,三合里,住宅,50,4,32,22,2,2,8,2,7,3
104/8/11,永康區,二王里,住宅,50,2,14,20,0,2,4,1,6,3
104/8/11,永康區,甲頂里,住宅,57,0,13,9,0,0,0,0,0,0
104/8/11,永康區,勝利里,住宅,50,0,7,2,0,0,0,0,0,0
104/8/12,永康區,五王里,住宅,50,1,6,23,0,1,2,1,3,2
104/8/12,永康區,烏竹里,住宅,50,0,7,6,0,0,0,0,0,0
104/8/13,永康區,三合里,住宅,52,4,22,24,3,1,8,2,9,3
104/8/13,永康區,甲頂里,住宅,50,2,18,7,1,1,4,1,8,3
104/8/13,永康區,甲頂里,住宅,50,0,4,4,0,0,0,0,0,0
104/8/13,永康區,鹽行里,住宅,50,0,12,17,0,0,0,0,0,0
104/8/14,永康區,二王里,住宅,66,1,25,33,0,1,2,1,2,1
104/8/14,永康區,二王里,住宅,50,1,18,5,0,1,2,1,4,2
104/8/15,永康區,二王里,住宅,50,0,2,32,0,0,0,0,0,0
104/8/15,永康區,鹽洲里,住宅,50,0,3,2,0,0,0,0,0,0
104/8/15,永康區,東橋里,住宅,50,4,8,6,1,3,8,2,29,7
104/8/15,永康區,正強里,住宅,50,0,10,3,0,0,0,0,0,0
104/8/15,永康區,復華里,住宅,50,1,18,7,0,3,6,2,12,4
104/8/15,永康區,甲頂里,住宅,50,0,1,5,0,0,0,0,0,0
104/8/15,永康區,尚頂里,住宅,50,1,9,20,0,1,2,1,3,2
104/8/15,永康區,勝利里,住宅,50,2,15,34,0,2,4,1,4,2
104/8/15,永康區,甲頂里,住宅,50,3,16,9,3,0,6,2,12,4
104/8/15,永康區,勝利里,住宅,50,1,5,2,1,0,2,1,14,4
104/8/15,永康區,五王里,住宅,50,0,15,14,0,0,0,0,0,0
104/8/15,永康區,勝利里,住宅,50,0,0,0,0,0,0,0,0,0
104/8/16,永康區,西勢里,住宅,50,0,20,17,0,0,0,0,0,0
104/8/17,永康區,大橋里,住宅,50,0,0,1,0,0,0,0,0,0
104/8/17,永康區,復國里,住宅,50,0,10,1,0,0,0,0,0,0
104/8/17,永康區,二王里,住宅,50,0,4,0,0,0,0,0,0,0
104/8/17,永康區,五王里,住宅,50,0,7,16,0,0,0,0,0,0
104/8/18,永康區,甲頂里,住宅,50,1,16,4,0,1,2,1,5,2
104/8/18,永康區,永康里,住宅,50,1,11,14,0,1,2,1,4,2
104/8/19,永康區,甲頂里,住宅,50,2,23,8,0,2,4,1,6,3
104/8/19,永康區,安康里,住宅,66,0,51,9,0,0,0,0,0,0
104/8/19,永康區,六合里,住宅,65,3,3,16,1,2,5,2,16,5
104/8/19,永康區,六合里,住宅,200,3,18,33,2,1,2,1,6,3
104/8/20,永康區,五王里,住宅,100,0,7,21,0,0,0,0,0,0
104/8/20,永康區,成功里,住宅,200,0,13,57,0,0,0,0,0,0
104/8/20,永康區,五王里,住宅,50,0,4,2,0,0,0,0,0,0
104/8/20,永康區,中華里,住宅,50,1,0,16,0,2,4,1,13,4
104/8/20,永康區,成功里,住宅,73,0,28,3,0,0,0,0,0,0
104/8/20,永康區,埔園里,住宅,150,0,4,77,0,0,0,0,0,0
104/8/21,永康區,西橋里,住宅,76,0,17,11,0,0,0,0,0,0
104/8/21,永康區,網寮里,住宅,50,0,2,3,0,0,0,0,0,0
104/8/21,永康區,正強里,住宅,150,1,9,33,1,1,1,1,5,2
104/8/21,永康區,西橋里,住宅,100,0,2,15,0,0,0,0,0,0
104/8/21,永康區,網寮里,住宅,100,0,2,23,0,0,0,0,0,0
104/8/22,永康區,二王里,住宅,100,0,56,3,0,0,0,0,0,0
104/8/22,永康區,東橋里,住宅,77,2,0,18,0,3,4,1,17,5
104/8/22,永康區,東灣里,住宅,50,1,0,1,0,1,2,1,100,9
104/8/24,永康區,西橋里,住宅,152,1,11,31,1,0,1,1,2,1
104/8/24,永康區,中興里,住宅,85,1,12,37,0,1,1,1,2,1
104/8/24,永康區,勝利里,住宅,75,0,38,41,0,0,0,0,0,0
104/8/24,永康區,復華里,住宅,50,0,0,9,0,0,0,0,0,0
104/8/25,永康區,鹽行里,住宅,140,1,16,29,1,0,1,1,2,1
104/8/25,永康區,甲頂里,住宅,71,0,8,41,0,0,0,0,0,0
104/8/25,永康區,復華里,住宅,50,0,0,12,0,0,0,0,0,0
104/8/26,永康區,甲頂里,住宅,77,2,11,15,1,1,3,1,8,3
104/8/26,永康區,二王里,住宅,80,3,9,35,0,3,4,1,7,3
104/8/26,永康區,安康里,住宅,84,0,0,10,0,0,0,0,0,0
104/8/27,永康區,六合里,住宅,50,0,5,1,0,0,0,0,0,0
104/8/27,永康區,安康里,住宅,42,1,9,1,0,1,2,1,10,4
104/8/27,永康區,安康里,住宅,50,0,15,0,0,0,0,0,0,0
104/8/28,永康區,勝利里,住宅,107,5,17,60,2,3,5,2,6,3
104/8/28,永康區,勝利里,住宅,145,2,37,55,1,1,1,1,2,1
104/8/3,永康區,安康里,住宅,61,3,11,24,0,3,5,2,9,3
104/8/3,永康區,安康里,住宅,60,4,5,10,1,4,8,2,33,8
104/8/3,永康區,安康里,住宅,182,8,27,49,1,8,5,2,12,4
104/8/3,永康區,尚頂里,住宅,104,8,29,30,1,7,8,2,14,4
104/8/3,永康區,安康里,住宅,13,0,0,2,0,0,0,0,0,0
104/8/3,永康區,北灣里,住宅,20,0,0,8,0,0,0,0,0,0
104/8/30,永康區,甲頂里,住宅,102,1,19,13,0,1,1,1,3,2
104/8/31,永康區,大橋里,住宅,99,0,2,5,0,0,0,0,0,0
104/8/31,永康區,甲頂里,住宅,70,3,14,7,1,2,4,1,14,4
104/8/4,永康區,西勢里,住宅,100,3,11,26,0,3,3,1,8,3
104/8/5,永康區,五王里,住宅,50,2,3,18,0,2,4,1,10,4
104/8/5,永康區,西勢里,住宅,55,2,16,8,1,1,4,1,8,3
104/8/5,永康區,永康里,住宅,50,5,6,20,0,7,14,3,27,6
104/8/6,永康區,安康里,住宅,50,4,7,1,3,1,8,2,50,9
104/8/6,永康區,西灣里,住宅,50,4,20,16,2,2,8,2,11,4
104/8/7,永康區,安康里,住宅,50,1,7,0,1,0,2,1,14,4
104/8/7,永康區,中興里,住宅,100,2,13,3,1,1,2,1,13,4
104/8/7,永康區,勝利里,住宅,50,0,1,2,0,0,0,0,0,0
104/8/7,永康區,鹽行里,住宅,50,1,17,8,0,1,2,1,4,2
104/9/1,永康區,大橋里,住宅,76,2,10,19,1,2,4,1,10,4
104/9/1,永康區,大橋里,住宅,134,1,29,13,1,0,1,1,2,1
104/9/10,永康區,二王里,住宅,50,2,11,9,3,0,6,2,15,5
104/9/10,永康區,二王里,住宅,56,0,10,14,0,0,0,0,0,0
104/9/10,永康區,永康里,住宅,50,2,1,23,0,2,4,1,8,3
104/9/10,永康區,五王里,住宅,50,0,4,25,0,0,0,0,0,0
104/9/11,永康區,西橋里,住宅,73,1,7,22,0,1,1,1,3,2
104/9/12,永康區,五王里,住宅,67,0,9,12,0,0,0,0,0,0
104/9/12,永康區,復國里,住宅,50,2,5,28,1,10,22,4,33,8
104/9/14,永康區,二王里,住宅,51,1,16,7,1,0,2,1,4,2
104/9/14,永康區,二王里,住宅,54,0,9,7,0,0,0,0,0,0
104/9/14,永康區,大橋里,住宅,50,0,7,19,0,0,0,0,0,0
104/9/15,永康區,五王里,住宅,66,1,15,13,0,1,2,1,4,2
104/9/15,永康區,二王里,住宅,130,0,91,41,0,0,0,0,0,0
104/9/15,永康區,安康里,住宅,50,0,10,28,0,0,0,0,0,0
104/9/16,永康區,永康里,住宅,108,3,30,21,0,4,4,1,8,3
104/9/16,永康區,永康里,住宅,75,0,4,10,0,0,0,0,0,0
104/9/17,永康區,安康里,住宅,51,0,5,42,0,0,0,0,0,0
104/9/17,永康區,二王里,住宅,36,2,13,10,0,2,6,2,9,3
