日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
106/2/21,台南市,南區,佛壇里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.1776926,22.9195212
106/2/22,台南市,南區,明亮里,住宅,51,0,2,8,10,0,0,0,0,0,0,0,120.1928448,22.9693947
106/2/22,台南市,南區,新昌里,住宅,50,1,4,8,12,1,0,1,2,1,8,3,120.1957308,22.9835601
106/2/23,台南市,南區,日新里,住宅,51,0,1,12,13,0,0,0,0,0,0,0,120.1899588,22.974026
106/2/23,台南市,南區,喜東里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.1906803,22.9423225
106/2/24,台南市,南區,大忠里,住宅,51,1,2,15,17,0,1,1,2,1,6,3,120.2101595,22.9698014
106/2/24,台南市,南區,大恩里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.2079953,22.9548154
106/2/3,台南市,北區,大豐里,住宅,50,0,9,13,22,0,0,0,0,0,0,0,120.1921233,23.0078107
106/2/6,台南市,北區,華興里,住宅,50,0,7,8,15,0,0,0,0,0,0,0,120.2249474,23.0073122
106/2/10,台南市,北區,大和里,住宅,50,0,6,17,23,0,0,0,0,0,0,0,120.1914018,23.0153463
106/2/13,台南市,北區,元寶里,住宅,50,0,8,13,21,0,0,0,0,0,0,0,120.224226,23.0114904
106/2/14,台南市,北區,新勝里,住宅,50,0,6,13,19,0,0,0,0,0,0,0,120.2213407,23.0094105
106/2/17,台南市,北區,裕民里,住宅,50,0,10,8,18,0,0,0,0,0,0,0,120.1960915,23.0026166
106/2/21,台南市,北區,實踐里,住宅,50,1,3,12,15,0,1,1,2,1,7,3,120.2170126,23.0136734
106/2/21,台南市,北區,小康里,住宅,50,0,4,1,5,0,0,0,0,0,0,0,120.2173733,23.0152758
106/2/21,台南市,北區,中樓里,學校,50,0,0,3,3,0,0,0,0,0,0,0,120.2159306,23.0034966
106/2/21,台南市,北區,賢北里,學校,50,0,1,1,2,0,0,0,0,0,0,0,120.1813004,23.006719
106/2/22,台南市,北區,仁愛里,學校,50,0,0,7,7,0,0,0,0,0,0,0,120.2202587,23.0025898
106/2/22,台南市,北區,六甲里,住宅,50,1,3,12,15,0,1,1,2,1,7,3,120.2101595,23.0127602
106/2/22,台南市,北區,文元里,住宅,51,0,3,9,12,0,0,0,0,0,0,0,120.1978952,23.0146579
106/2/22,台南市,北區,文元里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.1978952,23.0146579
106/2/23,台南市,北區,中樓里,住宅,51,1,2,3,5,0,1,1,2,1,20,5,120.2159306,23.0034966
106/2/23,台南市,北區,延平里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.211963,23.0107043
106/2/24,台南市,北區,成功里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,120.2094381,23.0202949
106/2/24,台南市,北區,成德里,住宅,52,0,2,5,7,0,0,0,0,0,0,0,120.2036668,23.0134491
106/2/20,台南市,中西區,天后里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,120.2011417,22.9975318
106/2/20,台南市,中西區,元安里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1960915,22.9885194
106/2/21,台南市,中西區,民權里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,120.1957308,22.9969861
106/2/21,台南市,中西區,水仙里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.1986166,22.9963821
106/2/22,台南市,中西區,郡西里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.1939271,22.9889722
106/2/22,台南市,中西區,民主里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.1939271,22.9923288
106/2/23,台南市,中西區,普濟里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.1996988,22.9991764
106/2/23,台南市,中西區,進學里,住宅,50,0,6,2,8,0,0,0,0,0,0,0,120.2015025,22.9877228
106/2/24,台南市,中西區,安海里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.1924841,22.9959872
106/2/24,台南市,中西區,三合里,住宅,50,2,0,6,6,0,2,2,4,1,33,8,120.1960915,22.9999315
106/2/2,台南市,安南區,幸福里,住宅,51,0,6,6,12,0,0,0,0,0,0,0,120.1899588,23.0210189
106/2/9,台南市,安南區,海佃里,住宅,50,0,9,2,11,0,0,0,0,0,0,0,120.1892373,23.0245267
106/2/13,台南市,安南區,國安里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.1805789,23.0236541
106/2/16,台南市,安南區,海南里,住宅,50,0,7,8,15,0,0,0,0,0,0,0,120.1675902,23.0116011
106/2/20,台南市,安南區,溪墘里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,120.1928448,23.0244424
106/2/23,台南市,安南區,大安里,住宅,51,0,6,8,14,0,0,0,0,0,0,0,120.1950093,23.0313733
106/2/20,台南市,安南區,淵西里,住宅,50,1,2,5,7,0,2,2,4,1,29,7,120.1661469,23.0562175
106/2/20,台南市,安南區,淵中里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.1675902,23.0438296
106/2/21,台南市,安南區,佃東里,住宅,51,0,1,3,4,0,0,0,0,0,0,0,120.1849082,23.0724268
106/2/21,台南市,安南區,佃西里,學校,1,0,1,3,4,0,0,0,0,0,0,0,120.1690334,23.0717267
106/2/22,台南市,安南區,海西里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.1791357,23.0306699
106/2/22,台南市,安南區,鹽田里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.152594,23.024592
106/2/23,台南市,安南區,城東里,住宅,50,1,0,9,9,0,1,1,2,1,11,4,120.1315037,23.0661555
106/2/20,台南市,安平區,漁光里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,120.1574869,22.9801396
106/2/21,台南市,安平區,國平里,住宅,50,1,2,5,7,0,1,1,2,1,14,4,120.1675902,22.9793723
106/2/22,台南市,安平區,平安里,住宅,50,0,9,7,16,0,0,0,0,0,0,0,120.1726415,22.9991307
106/2/22,台南市,安平區,平安里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.1726415,22.9991307
106/2/23,台南市,安平區,怡平里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.176971,22.994197
106/2/23,台南市,安平區,怡平里,住宅,50,0,13,8,21,0,0,0,0,0,0,0,120.176971,22.994197
106/2/24,台南市,安平區,億載里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,120.1603737,22.9902803
106/2/24,台南市,安平區,億載里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.1603737,22.9902803
106/2/13,台南市,歸仁區,南興里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2786746,22.9708824
106/2/18,台南市,歸仁區,南保里,住宅,60,0,0,3,3,0,0,0,0,0,0,0,120.2940791,22.9671144
106/2/22,台南市,歸仁區,六甲里,住宅,50,1,0,4,4,0,1,1,2,1,25,6,120.2801166,22.9477691
106/2/3,台南市,關廟區,香洋里,住宅,74,0,15,43,58,0,0,0,0,0,0,0,120.3298573,22.9594651
106/2/6,台南市,關廟區,山西里,住宅,53,0,0,5,5,0,0,0,0,0,0,0,120.3219289,22.9671673
106/2/9,台南市,關廟區,東勢里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3421093,22.9521957
106/2/9,台南市,關廟區,五甲里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.330578,22.9465711
106/2/13,台南市,關廟區,下湖里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.3176041,22.9801489
106/2/16,台南市,關廟區,南花里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3341816,22.9612389
106/2/17,台南市,關廟區,松腳里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3421093,22.9575606
106/2/17,台南市,關廟區,田中里,學校,1,0,0,0,0,0,0,0,0,0,0,0,120.356522,22.9008865
106/2/13,台南市,龍崎區,楠坑里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.3637277,22.9275349
106/2/13,台南市,龍崎區,大坪里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.3867834,22.9334133
106/2/16,台南市,龍崎區,中坑里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,120.3832492,22.9487643
106/2/16,台南市,龍崎區,石曹里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.403152,22.956596
106/2/17,台南市,龍崎區,崎頂里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.3839017,22.9688808
106/2/17,台南市,龍崎區,龍船里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.4213592,22.9475806
106/2/7,台南市,永康區,勝利里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.232521,23.004718
106/2/8,台南市,永康區,安康里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.227472,23.0158435
106/2/9,台南市,永康區,東橋里,住宅,53,0,0,9,9,0,0,0,0,0,0,0,120.241176,23.0243778
106/2/15,台南市,永康區,崑山里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2541575,22.9988384
106/2/18,台南市,永康區,正強里,住宅,50,1,0,3,3,0,1,1,2,1,33,8,120.251994,23.0294884
106/2/20,台南市,永康區,西勢里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2772325,23.0154649
106/2/20,台南市,永康區,二王里,住宅,50,1,4,3,7,0,1,1,2,1,14,4,120.2469457,23.0177985
106/2/20,台南市,永康區,五王里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.232521,23.004718
106/2/20,台南市,永康區,崑山里,住宅,50,0,7,10,17,0,0,0,0,0,0,0,120.2541575,22.9988384
106/2/20,台南市,永康區,六合里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,120.2303571,23.0112118
106/2/22,台南市,永康區,西灣里,住宅,75,0,1,19,20,0,0,0,0,0,0,0,120.2613689,23.0120871
106/2/22,台南市,永康區,南灣里,住宅,75,2,2,17,19,0,2,2,3,1,11,4,120.2613689,22.9986674
106/2/23,台南市,永康區,西橋里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2260293,23.0134614
106/2/23,台南市,永康區,五王里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,120.232521,23.004718
106/2/23,台南市,永康區,南灣里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.2613689,22.9986674
106/2/23,台南市,永康區,建國里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,120.2491093,22.9978842
106/2/24,台南市,永康區,鹽行里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2368389,23.041356
106/2/24,台南市,永康區,永康里,住宅,50,1,6,4,10,0,1,1,2,1,10,4,120.2584844,23.0234285
106/2/6,台南市,新市區,豊華里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2570421,23.0921724
106/2/6,台南市,新市區,豊華里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2570421,23.0921724
106/2/7,台南市,新市區,新和里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2902105,23.0757963
106/2/9,台南市,新市區,大社里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3291365,23.0903938
106/2/9,台南市,新市區,大社里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3291365,23.0903938
106/2/12,台南市,新市區,新市里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.2952571,23.0807704
106/2/2,台南市,安定區,港口里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2296358,23.0939111
106/2/11,台南市,安定區,保西里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.232521,23.1228326
106/2/18,台南市,安定區,港南里,住宅,50,0,0,30,30,0,0,0,0,0,0,0,120.2354061,23.0873292
106/2/21,台南市,安定區,蘇林里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.2584844,23.1227334
106/2/23,台南市,安定區,南安里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2249417,23.0981728
106/2/2,台南市,山上區,明和里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.3406679,23.1147826
106/2/3,台南市,山上區,南洲里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.3478746,23.0958254
106/2/3,台南市,山上區,新莊里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3579632,23.0896707
106/2/11,台南市,山上區,新莊里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3579632,23.0896707
106/2/18,台南市,山上區,豐德里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3637277,23.0777251
106/2/3,台南市,玉井區,三和里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.4674459,23.0932944
106/2/7,台南市,玉井區,玉田里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.4602459,23.1202824
106/2/10,台南市,玉井區,望明里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.4444046,23.1035437
106/2/15,台南市,玉井區,沙田里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.4962417,23.1139727
106/2/20,台南市,玉井區,望明里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.4444046,23.1035437
106/2/23,台南市,玉井區,玉田里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.4602459,23.1202824
106/2/8,台南市,左鎮區,澄山里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3954282,23.0200795
106/2/20,台南市,左鎮區,二寮里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.4155972,22.9863293
106/2/21,台南市,左鎮區,草山里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.4415242,22.9888965
106/2/23,台南市,左鎮區,中正里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.408708,23.0567783
106/2/23,台南市,左鎮區,睦光里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,120.4213592,23.0601765
106/2/23,台南市,左鎮區,內庄里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.4227997,23.0451274
106/2/2,台南市,下營區,賀建里,住宅,50,0,0,43,43,0,0,0,0,0,0,0,120.2887685,23.2491677
106/2/3,台南市,下營區,新興里,住宅,50,0,0,29,29,0,0,0,0,0,0,0,120.2772325,23.235511
106/2/14,台南市,下營區,營前里,住宅,50,0,0,29,29,0,0,0,0,0,0,0,120.270022,23.2276447
106/2/15,台南市,下營區,下營里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.2624506,23.2349487
106/2/16,台南市,下營區,大屯里,住宅,50,0,3,17,20,0,0,0,0,0,0,0,120.2368486,23.2333158
106/2/17,台南市,下營區,大埤里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.2440609,23.2223978
106/2/20,台南市,六甲區,甲東里,住宅,54,0,0,5,5,0,0,0,0,0,0,0,120.3637277,23.2279056
106/2/21,台南市,六甲區,六甲里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3500365,23.2274594
106/2/21,台南市,六甲區,二甲里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.344992,23.2278593
106/2/9,台南市,大內區,環湖里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.4300017,23.1736117
106/2/11,台南市,大內區,頭社里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.3839017,23.151224
106/2/15,台南市,大內區,大內里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3567679,23.1190099
106/2/16,台南市,大內區,石城里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.3507571,23.1193553
106/2/18,台南市,大內區,曲溪里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3925467,23.1145349
106/2/20,台南市,大內區,二溪里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.4184782,23.122445
106/2/20,台南市,佳里區,安西里,住宅,100,0,0,5,5,0,0,0,0,0,0,0,120.161817,23.1632103
106/2/20,台南市,佳里區,安西里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.161817,23.1632103
106/2/22,台南市,佳里區,禮化里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1805789,23.192832
106/2/4,台南市,西港區,新復里,住宅,52,0,0,4,4,0,0,0,0,0,0,0,120.1849082,23.0992799
106/2/9,台南市,西港區,劉厝里,住宅,56,0,0,4,4,0,0,0,0,0,0,0,120.1791357,23.1327161
106/2/18,台南市,西港區,營西里,住宅,51,0,0,11,11,0,0,0,0,0,0,0,120.2065525,23.1417201
106/2/21,台南市,西港區,金砂里,住宅,55,0,0,11,11,0,0,0,0,0,0,0,120.2022239,23.1547127
106/2/9,台南市,七股區,看坪里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.144496,23.1292453
106/2/18,台南市,七股區,竹港里,住宅,53,0,0,8,8,0,0,0,0,0,0,0,120.1733631,23.1124449
106/2/18,台南市,七股區,樹林里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.1560436,23.1107075
106/2/20,台南市,七股區,十份里,住宅,50,1,0,2,2,0,1,1,2,1,50,9,120.0549683,23.0861798
106/2/23,台南市,七股區,城內里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1329474,23.1746469
106/2/23,台南市,七股區,竹橋里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.161817,23.0987536
106/2/14,台南市,學甲區,明宜里,住宅,54,0,0,8,8,0,0,0,0,0,0,0,120.1755279,23.2348463
106/2/17,台南市,學甲區,秀昌里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1762494,23.2487919
106/2/18,台南市,學甲區,平和里,住宅,54,0,0,6,6,0,0,0,0,0,0,0,120.2195374,23.2530789
106/2/20,台南市,學甲區,明宜里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1755279,23.2348463
106/2/2,台南市,後壁區,烏樹里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3752561,23.3380754
106/2/2,台南市,後壁區,新嘉里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3060706,23.3689041
106/2/11,台南市,後壁區,後壁里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3579632,23.3632139
106/2/19,台南市,後壁區,新東里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.3291365,23.3371718
106/2/20,台南市,後壁區,福安里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3536396,23.3252512
106/2/21,台南市,後壁區,侯伯里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.368051,23.3731288
106/2/15,台南市,東山區,青山里,住宅,50,1,0,9,9,0,1,1,2,1,11,4,120.4847242,23.2771856
106/2/20,台南市,東山區,東山里,住宅,50,0,0,19,19,0,0,0,0,0,0,0,120.4026318,23.3282152
106/2/20,台南市,東山區,東中里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3983097,23.3170734
106/2/20,台南市,東山區,東正里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.409835,23.3253379
106/2/21,台南市,東山區,東原里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.4530456,23.2866317
106/2/22,台南市,東山區,東河里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3810199,23.293947
