日期,台南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/11/22,臺南市,安南區,公塭里,住宅,54,0,0,16,16,0,0,0,0,0,0,0,23.0702508,120.1632603
2017/11/23,臺南市,安南區,幸福里,住宅,79,2,12,9,21,0,2,2,3,1,10,4,23.0210189,120.1899588
2017/11/23,臺南市,安南區,淵西里,住宅,50,0,0,19,19,0,0,0,0,0,0,0,23.0562175,120.1661469
2017/11/23,臺南市,安南區,安順里,住宅,50,1,6,18,24,0,1,1,2,1,4,2,23.0500919,120.2209801
2017/11/23,臺南市,安南區,淵西里,住宅,50,0,0,19,19,0,0,0,0,0,0,0,23.0562175,120.1661469
2017/11/23,臺南市,安南區,鳳凰里,住宅,50,2,6,17,23,1,7,8,16,3,35,8,23.0417267,120.2000596
2017/11/24,臺南市,安南區,安東里,住宅,50,0,17,11,28,0,0,0,0,0,0,0,23.0372738,120.2180947
2017/11/24,臺南市,安南區,淵西里,住宅,51,2,0,19,19,0,2,2,4,1,11,4,23.0562175,120.1661469
2017/11/24,臺南市,安南區,原佃里,住宅,50,2,1,27,28,0,2,2,4,1,7,3,23.0538947,120.1964522
2017/11/24,臺南市,安南區,佃東里,住宅,75,0,3,13,16,0,0,0,0,0,0,0,23.0724268,120.1849082
2017/11/24,臺南市,安南區,公親里,住宅,75,2,11,28,39,0,2,2,3,1,5,2,23.0764154,120.1978952
2017/11/24,臺南市,安南區,新順里,住宅,50,2,5,19,24,0,3,3,6,2,13,4,23.0436829,120.2195374
2017/11/20,臺南市,安平區,平安里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,22.9991307,120.1726415
2017/11/20,臺南市,安平區,文平里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,22.9860574,120.1805789
2017/11/21,臺南市,安平區,西門里,住宅,50,2,12,16,28,0,2,2,4,1,7,3,23.0022304,120.1546002
2017/11/21,臺南市,安平區,石門里,住宅,50,1,3,8,11,1,0,1,2,1,9,3,23.0006394,120.1654252
2017/11/22,臺南市,安平區,金城里,住宅,50,1,8,12,20,0,1,1,2,1,5,2,22.9953785,120.1488264
2017/11/22,臺南市,安平區,建平里,住宅,50,1,2,8,10,0,1,1,2,1,10,4,22.9935103,120.1834651
2017/11/23,臺南市,安平區,海頭里,住宅,50,0,11,7,18,0,0,0,0,0,0,0,23.0025857,120.1625386
2017/11/23,臺南市,安平區,漁光里,住宅,50,2,4,9,13,1,2,3,6,2,23,6,22.9801396,120.1574869
2017/11/24,臺南市,安平區,平通里,住宅,50,1,17,8,25,0,1,1,2,1,4,2,22.9938422,120.1690334
2017/11/24,臺南市,安平區,平安里,住宅,50,1,5,17,22,0,1,1,2,1,5,2,22.9991307,120.1726415
2017/11/20,臺南市,仁德區,土庫里,住宅,60,1,2,1,3,1,0,1,2,1,33,8,22.9888712,120.2604839
2017/11/20,臺南市,仁德區,大甲里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,22.9225952,120.2079953
2017/11/20,臺南市,仁德區,三甲里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,22.9326731,120.2368486
2017/11/20,臺南市,仁德區,太子里,住宅,52,0,0,6,6,0,0,0,0,0,0,0,22.9912207,120.2584844
2017/11/21,臺南市,仁德區,後壁里,住宅,50,3,0,6,6,0,4,4,8,2,67,9,22.9475722,120.2426185
2017/11/21,臺南市,仁德區,上崙里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,22.9385802,120.2599266
2017/11/22,臺南市,仁德區,太子里,住宅,50,2,0,16,16,0,2,2,4,1,13,4,22.9912207,120.2584844
