日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
106/6/29,台南市,安平區,西門里,住宅,50,5,18,12,30,2,3,5,10,3,17,5,120.1546002,23.0022304
106/6/29,台南市,安平區,億載里,住宅,50,3,4,17,21,0,3,3,6,2,14,4,120.1603737,22.9902803
106/6/29,台南市,安平區,育平里,住宅,50,1,3,8,11,0,1,1,2,1,9,3,120.1661469,22.989074
106/6/29,台南市,安平區,平安里,其他,50,1,10,9,19,0,1,1,2,1,5,2,120.1726415,22.9991307
106/6/30,台南市,安平區,育平里,住宅,50,2,18,16,34,0,2,2,4,1,6,3,120.1661469,22.989074
106/6/30,台南市,安平區,港仔里,住宅,50,1,9,5,14,0,1,1,2,1,7,3,120.1643428,22.999187
106/6/26,台南市,安平區,平安里,住宅,50,0,12,6,18,0,0,0,0,0,0,0,120.1726415,22.9991307
106/6/26,台南市,安平區,平通里,其他,50,0,3,3,6,0,0,0,0,0,0,0,120.1690334,22.9938422
106/6/27,台南市,安平區,平通里,住宅,50,2,4,6,10,0,2,2,4,1,20,5,120.1690334,22.9938422
106/6/27,台南市,安平區,海頭里,其他,50,1,2,10,12,1,0,1,2,1,8,3,120.1625386,23.0025857
106/6/28,台南市,仁德區,新田里,住宅,53,9,5,14,19,4,7,11,21,4,58,9,120.2599266,22.9546843
106/6/28,台南市,仁德區,田厝里,住宅,50,2,2,12,14,0,4,4,8,2,29,7,120.241176,22.9384788
106/6/29,台南市,仁德區,仁德里,住宅,50,4,2,9,11,0,4,4,8,2,36,8,120.2455033,22.9657583
106/6/29,台南市,仁德區,成功里,住宅,50,1,2,11,13,0,1,1,2,1,8,3,120.225308,22.9404559
106/6/29,台南市,仁德區,成功里,住宅,50,1,0,8,8,0,2,2,4,1,25,6,120.225308,22.9404559
106/6/29,台南市,仁德區,後壁里,住宅,50,6,3,22,25,1,10,11,22,4,44,9,120.2426185,22.9475722
106/6/30,台南市,仁德區,仁德里,住宅,50,3,3,17,20,0,3,3,6,2,15,5,120.2455033,22.9657583
106/6/30,台南市,仁德區,仁德里,住宅,50,4,3,7,10,1,5,6,12,3,60,9,120.2455033,22.9657583
106/6/26,台南市,仁德區,仁義里,住宅,50,8,4,18,22,1,10,11,22,4,50,9,120.2656955,22.9695788
106/6/26,台南市,仁德區,仁義里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2656955,22.9695788
106/6/27,台南市,仁德區,上崙里,住宅,50,7,0,18,18,0,13,13,26,4,72,9,120.2599266,22.9385802
106/6/27,台南市,仁德區,上崙里,住宅,50,9,3,18,21,0,14,14,28,4,67,9,120.2599266,22.9385802
106/6/28,台南市,永康區,甲頂里,住宅,50,3,2,17,19,0,4,4,8,2,21,6,120.2152092,23.0217702
106/6/28,台南市,永康區,六合里,住宅,75,1,2,5,7,0,1,1,1,1,14,4,120.2303571,23.0112118
106/6/28,台南市,永康區,二王里,住宅,50,1,1,12,13,0,1,1,2,1,8,3,120.2469457,23.0177985
106/6/29,台南市,永康區,復華里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,120.2440609,23.0103511
106/6/29,台南市,永康區,中華里,地區,50,2,2,2,4,1,1,2,4,1,50,9,120.2375698,23.0003039
106/6/29,台南市,永康區,五王里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.2346848,23.0116465
106/6/29,台南市,永康區,中華里,住宅,50,0,4,1,5,0,0,0,0,0,0,0,120.2375698,23.0003039
106/6/29,台南市,永康區,三合里,住宅,52,3,7,11,18,1,2,3,6,2,17,5,120.2390123,23.010739
106/6/29,台南市,永康區,復華里,住宅,50,1,9,9,18,0,1,1,2,1,6,3,120.2440609,23.0103511
106/6/30,台南市,永康區,復國里,住宅,50,1,18,4,22,1,1,2,4,1,9,3,120.2473063,23.0059794
106/6/30,台南市,永康區,成功里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,120.2379305,23.0032483
106/6/30,台南市,永康區,復國里,住宅,50,0,15,10,25,0,0,0,0,0,0,0,120.2473063,23.0059794
106/6/30,台南市,永康區,中興里,住宅,50,2,2,10,12,0,2,2,4,1,17,5,120.2382911,23.0061926
106/6/30,台南市,永康區,三合里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,120.2390123,23.010739
106/6/26,台南市,永康區,大橋里,住宅,51,2,2,11,13,0,2,2,4,1,15,5,120.2296358,23.0187454
106/6/26,台南市,永康區,二王里,住宅,50,1,8,3,11,0,1,1,2,1,9,3,120.2469457,23.0177985
106/6/26,台南市,永康區,龍潭里,住宅,50,2,3,21,24,0,2,2,4,1,8,3,120.2656955,23.0286236
106/6/26,台南市,永康區,大灣里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.2707431,23.0067641
106/6/27,台南市,永康區,埔園里,住宅,50,3,5,10,15,1,3,4,8,2,27,6,120.2584844,23.0341644
106/6/27,台南市,永康區,尚頂里,其他,50,0,2,13,15,0,0,0,0,0,0,0,120.225308,23.0263645
106/6/27,台南市,永康區,永康里,住宅,50,4,4,16,20,0,4,4,8,2,20,5,120.2584844,23.0234285
106/6/27,台南市,永康區,光復里,住宅,50,1,1,18,19,0,1,1,2,1,5,2,120.2444215,22.9998739
106/6/30,台南市,安定區,港南里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2354061,23.0873292
