"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"15","1002.5","1005.5","1004.2","2016-09-15 09:58","1000.3","2016-09-15 00:01","26.9","31.1","2016-09-15 12:14","22.8","2016-09-15 06:45","24.6","88","74","2016-09-15 16:47","5.3","180","17.9","160","2016-09-15 06:19","59.5","10.8","6.0","2016-09-15 04:02","18.5","2016-09-15 05:41","2.7","22.1","9.97","11.0","...","...","...","7.5"
"16","1002.2","1005.2","1003.5","2016-09-16 07:43","1000.6","2016-09-16 17:56","29.3","32.7","2016-09-16 14:14","26.1","2016-09-16 04:15","23.8","73","59","2016-09-16 16:31","3.6","350","11.9","30","2016-09-16 09:49","0.0","0.0","0.0","...","0.0","...","10.1","82.9","21.25","18.8","...","...","...","4.8"
"17","1001.9","1004.9","1003.8","2016-09-17 22:16","1000.5","2016-09-17 15:08","28.7","31.6","2016-09-17 13:41","27.3","2016-09-17 05:33","25.1","81","71","2016-09-17 13:25","3.3","310","9.5","330","2016-09-17 14:10","T","0.1","T","2016-09-17 11:48","T","2016-09-17 11:48","5.0","41.1","14.71","9.9","...","...","...","6.8"
"18","1003.4","1006.4","1005.0","2016-09-18 21:28","1001.8","2016-09-18 15:24","29.0","33.1","2016-09-18 12:51","25.2","2016-09-18 04:52","23.5","73","59","2016-09-18 13:11","3.4","10","11.4","40","2016-09-18 04:08","0.0","0.0","0.0","...","0.0","...","9.5","78.3","21.18","15.4","...","...","...","6.3"
"19","1004.8","1007.9","1007.1","2016-09-19 21:07","1003.1","2016-09-19 13:40","28.4","32.7","2016-09-19 13:29","26.1","2016-09-19 23:45","22.6","71","58","2016-09-19 13:22","2.3","20","9.0","140","2016-09-19 15:32","0.0","0.0","0.0","...","0.0","...","6.5","53.6","18.33","7.3","...","...","...","5.0"
"20","1008.0","1011.1","1010.5","2016-09-20 21:30","1006.2","2016-09-20 01:23","28.4","33.0","2016-09-20 12:58","25.5","2016-09-20 04:14","22.5","71","58","2016-09-20 12:40","2.0","30","8.5","330","2016-09-20 13:08","0.0","0.0","0.0","...","0.0","...","7.2","59.5","17.92","6.8","...","...","...","3.5"
"21","1010.6","1013.7","1012.1","2016-09-21 21:35","1009.1","2016-09-21 15:30","28.4","32.9","2016-09-21 12:41","25.8","2016-09-21 01:49","22.6","71","56","2016-09-21 12:49","2.1","360","8.0","350","2016-09-21 16:53","0.0","0.0","0.0","...","0.0","...","10.6","87.8","20.32","6.8","...","...","...","3.5"
"22","1009.9","1013.0","1011.3","2016-09-22 00:01","1008.5","2016-09-22 14:34","28.7","33.1","2016-09-22 14:19","26.1","2016-09-22 06:03","22.8","71","49","2016-09-22 15:05","1.6","20","6.1","230","2016-09-22 13:31","0.0","0.0","0.0","...","0.0","...","7.3","60.6","18.18","7.4","...","...","...","3.1"
"23","1008.3","1011.4","1010.1","2016-09-23 00:01","1005.8","2016-09-23 15:21","28.8","32.0","2016-09-23 14:48","26.4","2016-09-23 03:36","23.7","74","64","2016-09-23 13:49","1.9","320","6.7","310","2016-09-23 13:42","0.3","0.4","0.2","2016-09-23 21:09","0.3","2016-09-23 21:01","4.2","34.9","15.29","6.5","...","...","...","6.8"
"24","1006.7","1009.8","1008.5","2016-09-24 00:01","1004.5","2016-09-24 15:20","28.5","31.6","2016-09-24 13:04","26.0","2016-09-24 04:55","23.8","76","66","2016-09-24 15:29","2.3","20","7.8","320","2016-09-24 14:56","0.0","0.0","0.0","...","0.0","...","5.6","46.7","15.20","5.8","...","...","...","4.1"
"25","1005.4","1008.5","1007.1","2016-09-25 00:01","1003.5","2016-09-25 15:22","28.7","33.3","2016-09-25 12:23","25.6","2016-09-25 06:27","23.7","75","60","2016-09-25 11:14","2.6","10","9.5","310","2016-09-25 14:13","0.0","0.0","0.0","...","0.0","...","9.3","77.6","19.21","6.1","...","...","...","1.5"
"26","1000.8","1003.8","1004.4","2016-09-26 00:01","996.8","2016-09-26 23:42","29.0","33.5","2016-09-26 13:16","26.6","2016-09-26 04:49","24.3","76","59","2016-09-26 13:16","3.2","10","10.4","360","2016-09-26 20:31","0.0","0.0","0.0","...","0.0","...","5.2","43.5","15.60","7.5","...","...","...","4.8"
"27","985.7","988.7","996.8","2016-09-27 00:01","975.7","2016-09-27 17:42","26.4","28.2","2016-09-27 01:56","24.4","2016-09-27 21:50","24.7","91","78","2016-09-27 00:01","11.1","10","36.6","270","2016-09-27 18:50","266.5","15.2","19.5","2016-09-27 19:07","80.0","2016-09-27 18:39","0.0","0.0","0.06","4.0","...","...","...","9.8"
"28","997.0","1000.1","1002.7","2016-09-28 23:42","988.9","2016-09-28 00:01","25.4","29.1","2016-09-28 13:44","24.1","2016-09-28 11:29","24.9","97","90","2016-09-28 13:50","6.8","160","24.0","220","2016-09-28 00:12","104.0","20.5","13.0","2016-09-28 10:39","38.0","2016-09-28 10:38","0.0","0.0","1.49","4.0","...","...","...","9.8"
"29","1003.9","1007.0","1006.3","2016-09-29 22:07","1000.4","2016-09-29 03:49","27.9","32.3","2016-09-29 13:09","24.3","2016-09-29 00:04","24.9","84","65","2016-09-29 15:33","4.2","180","14.4","200","2016-09-29 14:18","135.0","8.1","10.5","2016-09-29 03:38","37.5","2016-09-29 05:49","6.2","52.2","16.81","6.3","...","...","...","7.5"
"30","1006.3","1009.4","1008.6","2016-09-30 22:12","1004.9","2016-09-30 02:37","27.3","33.3","2016-09-30 11:29","24.3","2016-09-30 14:06","24.2","84","62","2016-09-30 11:29","2.0","40","9.3","180","2016-09-30 13:46","39.5","5.5","8.5","2016-09-30 13:28","31.0","2016-09-30 13:12","5.3","44.7","11.06","7.4","...","...","...","5.4"
