"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"22","996.9","1000.0","1001.6","2017-08-22 22:30","991.6","2017-08-22 02:43","29.2","34.3","2017-08-22 13:46","26.1","2017-08-22 19:12","24.5","76","54","2017-08-22 14:23","2.2","140","12.5","140","2017-08-22 15:06","7.0","4.7","1.0","2017-08-22 17:12","3.0","2017-08-22 16:51","2.2","17.3","12.99","11.9","...","...","...","7.4"
"23","1004.4","1007.5","1008.2","2017-08-23 22:31","1001.1","2017-08-23 00:01","30.0","34.1","2017-08-23 13:09","26.6","2017-08-23 05:09","23.0","67","48","2017-08-23 13:08","3.7","160","13.7","140","2017-08-23 13:05","0.0","0.0","0.0","...","0.0","...","4.0","31.5","15.94","14.1","...","...","...","6.4"
"24","1007.9","1011.0","1008.9","2017-08-24 22:05","1006.5","2017-08-24 14:14","28.5","32.6","2017-08-24 14:00","26.5","2017-08-24 07:57","24.3","78","58","2017-08-24 14:00","1.9","360","7.7","230","2017-08-24 14:01","1.5","2.1","0.5","2017-08-24 07:20","1.0","2017-08-24 07:01","1.7","13.4","11.12","11.0","...","...","...","7.3"
"25","1006.0","1009.1","1008.1","2017-08-25 00:01","1003.9","2017-08-25 16:53","29.4","33.1","2017-08-25 12:46","26.6","2017-08-25 05:34","24.4","75","63","2017-08-25 12:45","2.3","360","9.3","290","2017-08-25 15:32","0.0","0.0","0.0","...","0.0","...","6.6","52.1","17.88","11.5","...","...","...","4.9"
"26","1005.4","1008.4","1007.1","2017-08-26 21:41","1004.0","2017-08-26 13:31","29.9","33.5","2017-08-26 10:13","28.2","2017-08-26 04:09","25.0","75","60","2017-08-26 10:13","1.7","360","6.4","220","2017-08-26 11:06","0.0","0.0","0.0","...","0.0","...","2.7","21.3","15.01","9.8","...","...","...","6.6"
"27","1008.7","1011.8","1011.9","2017-08-27 22:11","1006.2","2017-08-27 01:39","29.1","32.9","2017-08-27 13:00","26.3","2017-08-27 19:19","24.3","76","60","2017-08-27 14:12","2.0","10","9.3","130","2017-08-27 07:19","4.0","0.8","3.5","2017-08-27 19:08","4.0","2017-08-27 18:48","4.2","33.2","17.95","11.0","...","...","...","7.1"
"28","1008.0","1011.0","1011.0","2017-08-28 00:01","1005.9","2017-08-28 15:51","29.8","34.4","2017-08-28 11:43","26.5","2017-08-28 03:27","23.3","69","49","2017-08-28 11:18","2.9","310","11.2","290","2017-08-28 13:01","0.0","0.0","0.0","...","0.0","...","9.3","73.7","24.36","16.5","...","...","...","5.4"
"29","1005.8","1008.9","1007.7","2017-08-29 00:01","1003.8","2017-08-29 16:35","30.1","33.6","2017-08-29 14:36","27.5","2017-08-29 05:52","24.4","72","58","2017-08-29 14:36","1.8","290","6.8","240","2017-08-29 12:14","0.0","0.0","0.0","...","0.0","...","7.2","57.2","20.68","10.6","...","...","...","6.5"
"30","1003.8","1006.8","1005.9","2017-08-30 00:15","1002.1","2017-08-30 14:35","29.6","33.9","2017-08-30 12:24","26.3","2017-08-30 16:30","24.0","73","50","2017-08-30 09:32","1.6","80","7.8","230","2017-08-30 12:56","31.0","2.2","9.5","2017-08-30 15:42","27.5","2017-08-30 15:19","6.2","49.3","18.35","13.1","...","...","...","5.4"
"31","1002.4","1005.4","1003.7","2017-08-31 08:51","1000.9","2017-08-31 15:37","29.0","30.7","2017-08-31 11:09","27.8","2017-08-31 03:40","24.9","79","71","2017-08-31 10:57","1.6","140","5.9","190","2017-08-31 14:36","0.0","0.0","0.0","...","0.0","...","0.0","0.0","6.99","6.6","...","...","...","8.0"
