"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"21","1010.1","1013.2","1012.3","2016-11-21 09:14","1008.4","2016-11-21 15:02","25.8","29.1","2016-11-21 13:31","23.7","2016-11-21 07:06","20.3","72","58","2016-11-21 11:56","3.5","30","9.4","30","2016-11-21 10:52","0.0","0.0","0.0","...","0.0","...","1.7","15.6","9.07","9.3","...","...","...","6.5"
"22","1010.5","1013.6","1011.6","2016-11-22 08:46","1008.6","2016-11-22 02:06","24.6","26.5","2016-11-22 14:10","23.3","2016-11-22 07:02","21.5","83","72","2016-11-22 14:21","3.1","30","9.3","20","2016-11-22 13:33","2.0","3.3","0.5","2016-11-22 04:10","1.0","2016-11-22 03:43","0.0","0.0","4.98","5.3","...","...","...","8.6"
"23","1012.3","1015.4","1014.6","2016-11-23 22:04","1010.3","2016-11-23 04:28","22.4","24.8","2016-11-23 15:54","20.0","2016-11-23 23:33","19.7","85","71","2016-11-23 15:36","4.0","40","10.7","50","2016-11-23 11:33","T","1.3","T","2016-11-23 07:15","T","2016-11-23 07:15","0.1","0.9","4.63","8.3","...","...","...","8.1"
"24","1013.2","1016.3","1014.8","2016-11-24 08:48","1011.2","2016-11-24 15:01","21.9","26.5","2016-11-24 14:23","18.7","2016-11-24 07:16","17.3","75","64","2016-11-24 14:46","3.6","20","9.6","20","2016-11-24 02:10","0.0","0.0","0.0","...","0.0","...","8.9","82.1","14.63","8.9","...","...","...","5.8"
"25","1012.5","1015.6","1014.4","2016-11-25 09:01","1010.2","2016-11-25 14:44","23.3","27.9","2016-11-25 13:29","19.6","2016-11-25 03:16","18.3","74","61","2016-11-25 13:10","2.3","20","7.1","20","2016-11-25 01:42","0.0","0.0","0.0","...","0.0","...","8.6","79.4","13.72","9.4","...","...","...","3.1"
"26","1011.3","1014.4","1012.7","2016-11-26 08:44","1009.7","2016-11-26 16:11","23.8","26.7","2016-11-26 11:47","21.8","2016-11-26 23:50","19.8","78","71","2016-11-26 12:06","3.0","20","12.4","30","2016-11-26 21:53","0.0","0.0","0.0","...","0.0","...","0.9","8.3","6.41","7.0","...","...","...","8.0"
"27","1011.4","1014.5","1013.3","2016-11-27 21:51","1009.5","2016-11-27 03:11","19.5","21.9","2016-11-27 00:01","18.4","2016-11-27 21:12","17.2","87","76","2016-11-27 04:03","5.6","30","17.3","30","2016-11-27 07:59","43.4","12.5","2.5","2016-11-27 16:21","9.5","2016-11-27 15:47","0.0","0.0","0.56","6.3","...","...","...","9.1"
"28","1014.9","1018.1","1017.2","2016-11-28 21:50","1012.3","2016-11-28 02:14","20.8","24.3","2016-11-28 13:41","18.0","2016-11-28 06:34","16.8","78","68","2016-11-28 14:49","2.3","30","6.8","10","2016-11-28 06:47","0.0","0.0","0.0","...","0.0","...","1.2","11.1","9.07","5.6","...","...","...","7.5"
"29","1017.5","1020.7","1018.9","2016-11-29 09:22","1016.0","2016-11-29 01:59","22.1","25.6","2016-11-29 11:59","18.7","2016-11-29 04:51","17.1","74","63","2016-11-29 14:52","2.4","30","6.7","40","2016-11-29 19:01","0.0","0.0","0.0","...","0.0","...","1.8","16.7","8.95","4.8","...","...","...","7.6"
"30","1017.4","1020.6","1018.6","2016-11-30 00:14","1015.5","2016-11-30 16:02","22.4","24.5","2016-11-30 14:14","20.8","2016-11-30 06:48","18.6","79","70","2016-11-30 11:02","3.1","30","8.5","350","2016-11-30 16:16","3.5","0.8","1.5","2016-11-30 22:10","3.5","2016-11-30 21:40","0.0","0.0","5.47","7.3","...","...","...","8.6"
