"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"12","1021.9","1025.1","1023.5","2017-02-12 09:15","1020.1","2017-02-12 14:44","15.4","19.5","2017-02-12 11:55","11.7","2017-02-12 06:40","9.1","66","53","2017-02-12 13:38","2.8","20","7.9","20","2017-02-12 17:45","0.5","0.5","0.5","2017-02-12 02:20","0.5","2017-02-12 02:20","3.1","27.5","9.34","6.3","...","...","...","8.1"
"13","1022.8","1026.0","1024.4","2017-02-13 22:18","1020.9","2017-02-13 15:01","17.2","23.1","2017-02-13 14:21","13.0","2017-02-13 06:10","11.0","67","52","2017-02-13 12:35","3.3","20","8.2","330","2017-02-13 16:05","0.0","0.0","0.0","...","0.0","...","10.2","90.4","16.76","8.8","...","...","...","1.0"
"14","1024.5","1027.7","1025.9","2017-02-14 08:43","1022.7","2017-02-14 15:40","17.8","23.7","2017-02-14 11:51","13.5","2017-02-14 06:38","11.7","68","51","2017-02-14 11:51","3.1","20","9.5","330","2017-02-14 14:21","0.0","0.0","0.0","...","0.0","...","10.3","91.2","17.13","6.3","...","...","...","0.8"
"15","1022.7","1025.9","1025.2","2017-02-15 00:01","1020.3","2017-02-15 15:47","18.0","22.6","2017-02-15 11:28","14.5","2017-02-15 04:55","12.0","69","50","2017-02-15 16:34","2.7","20","8.3","340","2017-02-15 15:01","0.0","0.0","0.0","...","0.0","...","10.4","91.9","17.85","5.8","...","...","...","1.1"
"16","1018.7","1021.9","1021.2","2017-02-16 00:21","1016.3","2017-02-16 15:09","19.0","25.2","2017-02-16 13:54","13.4","2017-02-16 07:08","11.7","66","43","2017-02-16 12:23","2.6","30","7.3","310","2017-02-16 14:23","0.0","0.0","0.0","...","0.0","...","8.6","75.9","17.56","4.3","...","...","...","2.3"
"17","1017.8","1021.0","1019.9","2017-02-17 09:07","1016.0","2017-02-17 15:21","21.9","27.2","2017-02-17 13:04","18.0","2017-02-17 06:30","12.8","57","42","2017-02-17 12:39","2.8","30","9.6","340","2017-02-17 15:07","0.0","0.0","0.0","...","0.0","...","10.2","89.8","17.91","11.0","...","...","...","3.0"
"18","1017.9","1021.1","1019.9","2017-02-18 08:52","1015.7","2017-02-18 14:38","19.9","25.5","2017-02-18 12:35","17.0","2017-02-18 23:36","15.1","74","57","2017-02-18 12:35","4.3","20","13.4","30","2017-02-18 08:08","0.0","0.0","0.0","...","0.0","...","8.6","75.6","17.34","4.4","...","...","...","1.5"
"19","1014.7","1017.9","1018.1","2017-02-19 00:06","1011.7","2017-02-19 15:56","20.2","25.2","2017-02-19 13:33","16.2","2017-02-19 06:02","15.4","74","60","2017-02-19 13:58","2.5","20","7.3","20","2017-02-19 09:27","0.0","0.0","0.0","...","0.0","...","9.2","80.7","17.07","3.0","...","...","...","2.6"
"20","1011.7","1014.8","1013.9","2017-02-20 22:53","1009.8","2017-02-20 15:07","24.1","29.0","2017-02-20 13:06","20.0","2017-02-20 00:15","18.7","72","58","2017-02-20 09:10","2.7","210","10.7","230","2017-02-20 12:26","0.0","0.0","0.0","...","0.0","...","6.0","52.5","14.89","6.7","...","...","...","7.5"
"21","1014.1","1017.3","1016.0","2017-02-21 08:42","1012.4","2017-02-21 15:26","22.2","26.3","2017-02-21 13:43","19.4","2017-02-21 06:33","17.3","74","62","2017-02-21 13:42","3.4","10","8.8","10","2017-02-21 05:31","0.0","0.0","0.0","...","0.0","...","6.7","58.6","14.85","5.1","...","...","...","7.1"
"22","1012.5","1015.6","1014.5","2017-02-22 00:01","1010.1","2017-02-22 16:00","23.2","27.9","2017-02-22 11:43","18.9","2017-02-22 05:07","18.8","77","63","2017-02-22 11:43","2.6","30","7.8","20","2017-02-22 04:56","0.0","0.0","0.0","...","0.0","...","2.6","22.7","9.81","3.6","...","...","...","8.8"
"23","1013.1","1016.2","1016.7","2017-02-23 23:27","1010.8","2017-02-23 13:58","22.2","28.2","2017-02-23 13:16","14.7","2017-02-23 23:59","17.6","75","65","2017-02-23 13:16","3.9","20","14.0","20","2017-02-23 18:47","0.0","0.0","0.0","...","0.0","...","8.3","72.3","17.01","5.0","...","...","...","6.5"
"24","1016.9","1020.1","1018.3","2017-02-24 09:29","1015.3","2017-02-24 04:40","16.0","19.9","2017-02-24 12:45","14.3","2017-02-24 23:30","11.1","73","65","2017-02-24 12:44","4.5","20","11.4","20","2017-02-24 13:21","0.0","0.0","0.0","...","0.0","...","1.5","13.0","10.10","6.8","...","...","...","8.8"
"25","1015.2","1018.4","1017.8","2017-02-25 00:01","1012.6","2017-02-25 14:03","17.1","22.3","2017-02-25 14:13","14.1","2017-02-25 03:47","12.3","74","62","2017-02-25 13:41","4.3","20","11.5","30","2017-02-25 18:15","0.0","0.0","0.0","...","0.0","...","4.9","42.5","14.98","6.5","...","...","...","6.8"
"26","1015.9","1019.1","1017.8","2017-02-26 21:10","1013.8","2017-02-26 14:21","16.7","21.4","2017-02-26 14:32","13.9","2017-02-26 21:29","11.3","71","56","2017-02-26 14:16","5.2","20","15.3","20","2017-02-26 17:33","0.0","0.0","0.0","...","0.0","...","8.9","77.1","18.34","7.0","...","...","...","4.0"
"27","1017.5","1020.7","1018.9","2017-02-27 09:56","1016.2","2017-02-27 13:48","17.8","23.9","2017-02-27 14:21","13.7","2017-02-27 01:24","11.4","67","54","2017-02-27 14:20","3.0","30","9.8","10","2017-02-27 16:12","0.0","0.0","0.0","...","0.0","...","7.3","63.1","15.42","4.8","...","...","...","5.3"
"28","1016.3","1019.5","1018.4","2017-02-28 00:09","1013.4","2017-02-28 16:01","18.9","23.8","2017-02-28 14:17","14.9","2017-02-28 02:38","12.7","68","54","2017-02-28 12:12","3.2","20","10.3","340","2017-02-28 11:56","0.0","0.0","0.0","...","0.0","...","10.2","88.0","17.83","4.9","...","...","...","2.3"
