"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"17","1007.2","1010.2","1009.4","2019-06-17 22:27","1006.0","2019-06-17 15:26","30.2","33.7","2019-06-17 12:12","26.7","2019-06-17 05:14","24.0","70","59","2019-06-17 12:34","2.7","160","10.1","190","2019-06-17 13:44","0.0","0.0","0.0","...","0.0","...","6.7","49.6","22.25","19.4","...","...","...","7.2"
"18","1007.5","1010.6","1008.5","2019-06-18 00:01","1006.6","2019-06-18 15:51","31.2","34.6","2019-06-18 10:59","28.1","2019-06-18 05:52","24.0","66","54","2019-06-18 16:49","2.6","160","7.3","170","2019-06-18 11:03","0.0","0.0","0.0","...","0.0","...","7.8","57.8","24.10","17.6","...","...","...","6.3"
"19","1006.4","1009.4","1007.8","2019-06-19 09:30","1004.4","2019-06-19 16:54","30.9","33.9","2019-06-19 14:26","28.6","2019-06-19 04:16","24.1","68","59","2019-06-19 12:28","2.3","260","7.4","180","2019-06-19 10:59","0.0","0.0","0.0","...","0.0","...","12.6","93.3","27.49","23.1","...","...","...","5.2"
"20","1005.3","1008.3","1006.5","2019-06-20 09:22","1004.1","2019-06-20 15:24","30.7","34.0","2019-06-20 13:02","28.6","2019-06-20 05:02","24.3","69","57","2019-06-20 12:32","1.9","250","8.0","240","2019-06-20 15:40","0.0","0.0","0.0","...","0.0","...","10.7","79.2","26.19","23.8","...","...","...","5.1"
"21","1004.6","1007.6","1005.7","2019-06-21 06:34","1003.4","2019-06-21 16:43","30.7","34.0","2019-06-21 11:26","28.2","2019-06-21 05:04","24.4","70","56","2019-06-21 11:56","2.4","160","8.6","240","2019-06-21 13:15","0.0","0.0","0.0","...","0.0","...","11.8","87.4","27.18","23.1","...","...","...","5.0"
"22","1003.4","1006.4","1004.7","2019-06-22 09:18","1002.0","2019-06-22 16:22","30.8","34.4","2019-06-22 12:20","28.6","2019-06-22 05:14","24.1","68","53","2019-06-22 13:16","2.2","210","6.6","260","2019-06-22 13:35","0.0","0.0","0.0","...","0.0","...","7.5","55.5","21.71","21.9","...","...","...","7.3"
"23","1003.9","1006.9","1005.6","2019-06-23 21:38","1002.1","2019-06-23 03:02","28.8","32.6","2019-06-23 11:05","25.8","2019-06-23 17:55","24.3","77","63","2019-06-23 11:19","2.0","100","9.9","160","2019-06-23 11:40","16.0","1.7","10.5","2019-06-23 16:27","13.0","2019-06-23 16:23","1.2","8.9","11.75","15.5","...","...","...","7.5"
"24","1005.6","1008.7","1007.3","2019-06-24 22:21","1004.0","2019-06-24 03:27","28.8","31.4","2019-06-24 15:36","26.1","2019-06-24 08:40","24.1","76","65","2019-06-24 17:38","1.4","70","7.0","50","2019-06-24 07:36","5.0","2.2","2.5","2019-06-24 07:24","4.0","2019-06-24 07:24","0.3","2.2","7.55","12.1","...","...","...","9.2"
"25","1005.7","1008.8","1008.5","2019-06-25 10:25","1004.6","2019-06-25 17:30","28.1","31.0","2019-06-25 09:19","25.0","2019-06-25 10:24","23.2","75","57","2019-06-25 17:06","1.7","110","12.2","190","2019-06-25 10:06","15.5","2.7","5.5","2019-06-25 10:17","11.5","2019-06-25 09:50","0.8","5.9","8.61","17.0","...","...","...","8.8"
"26","1002.8","1005.9","1004.9","2019-06-26 00:01","1000.8","2019-06-26 17:24","27.2","29.4","2019-06-26 15:10","25.3","2019-06-26 08:19","23.3","80","73","2019-06-26 05:53","2.4","110","11.8","180","2019-06-26 06:32","1.5","3.9","0.5","2019-06-26 08:47","1.0","2019-06-26 08:29","0.9","6.7","8.94","13.4","...","...","...","9.4"
"27","1001.1","1004.2","1002.2","2019-06-27 11:34","999.7","2019-06-27 16:27","28.1","32.9","2019-06-27 10:56","26.2","2019-06-27 01:43","24.1","79","65","2019-06-27 10:56","2.5","140","12.8","170","2019-06-27 11:18","0.5","0.9","0.5","2019-06-27 11:48","0.5","2019-06-27 11:38","1.3","9.6","12.48","16.1","...","...","...","8.5"
"28","1001.2","1004.2","1002.3","2019-06-28 22:07","999.7","2019-06-28 14:40","30.2","33.9","2019-06-28 11:21","27.0","2019-06-28 02:12","24.7","73","59","2019-06-28 10:56","3.1","160","8.8","200","2019-06-28 16:49","0.0","0.0","0.0","...","0.0","...","11.5","85.2","27.91","14.8","...","...","...","5.0"
"29","1000.9","1003.9","1002.1","2019-06-29 22:09","999.6","2019-06-29 03:45","30.0","32.9","2019-06-29 12:49","28.0","2019-06-29 05:41","24.8","74","63","2019-06-29 11:54","2.5","110","8.0","240","2019-06-29 10:49","0.0","0.0","0.0","...","0.0","...","6.9","51.1","19.93","12.9","...","...","...","6.9"
"30","1001.0","1004.0","1002.6","2019-06-30 21:39","999.5","2019-06-30 15:36","30.8","33.7","2019-06-30 12:02","28.1","2019-06-30 04:34","24.7","70","60","2019-06-30 12:18","3.3","160","12.6","170","2019-06-30 12:40","0.0","0.0","0.0","...","0.0","...","11.8","87.5","27.92","21.3","...","...","...","3.5"
