"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1002.7","1005.8","1004.3","2016-07-11 21:44","1001.2","2016-07-11 03:54","26.2","27.9","2016-07-11 19:34","24.7","2016-07-11 10:54","24.9","93","89","2016-07-11 06:00","3.7","140","12.6","180","2016-07-11 21:43","117.5","9.2","14.0","2016-07-11 15:34","34.0","2016-07-11 15:21","0.8","6.0","2.47","10.1","...","...","...","8.1"
"12","1004.4","1007.4","1006.5","2016-07-12 23:21","1002.9","2016-07-12 02:39","26.9","30.8","2016-07-12 14:04","25.0","2016-07-12 10:31","25.4","92","80","2016-07-12 14:39","4.0","150","14.9","240","2016-07-12 10:02","31.5","4.6","9.0","2016-07-12 09:57","22.0","2016-07-12 09:46","1.8","13.4","10.95","11.6","...","...","...","8.5"
"13","1005.4","1008.5","1007.4","2016-07-13 23:32","1003.8","2016-07-13 15:59","29.3","33.2","2016-07-13 12:06","25.4","2016-07-13 00:09","24.8","78","60","2016-07-13 12:52","3.5","200","10.1","220","2016-07-13 14:44","0.0","0.0","0.0","...","0.0","...","10.2","76.2","22.74","19.5","...","...","...","4.6"
"14","1006.4","1009.4","1008.0","2016-07-14 21:41","1005.1","2016-07-14 15:36","30.1","33.2","2016-07-14 11:24","27.5","2016-07-14 04:04","25.6","77","66","2016-07-14 12:32","3.2","210","9.7","210","2016-07-14 15:31","0.0","0.0","0.0","...","0.0","...","11.4","85.2","27.27","14.5","...","...","...","2.4"
"15","1005.8","1008.9","1007.3","2016-07-15 22:51","1004.2","2016-07-15 16:39","30.1","33.5","2016-07-15 10:53","27.7","2016-07-15 05:35","25.7","78","65","2016-07-15 10:53","2.2","270","8.7","270","2016-07-15 15:00","0.0","0.0","0.0","...","0.0","...","8.4","62.8","21.39","12.3","...","...","...","4.1"
"16","1006.6","1009.6","1008.0","2016-07-16 10:38","1004.7","2016-07-16 03:05","30.5","33.8","2016-07-16 12:47","27.8","2016-07-16 05:33","25.9","77","63","2016-07-16 12:47","2.2","290","8.0","320","2016-07-16 15:30","0.0","0.0","0.0","...","0.0","...","10.5","78.6","22.93","16.5","...","...","...","3.4"
"17","1006.9","1010.0","1008.3","2016-07-17 08:38","1005.8","2016-07-17 14:59","30.4","33.5","2016-07-17 10:16","28.6","2016-07-17 23:58","25.8","77","68","2016-07-17 12:43","2.3","230","9.2","330","2016-07-17 13:50","0.0","0.0","0.0","...","0.0","...","6.1","45.7","19.43","12.6","...","...","...","5.5"
"18","1006.6","1009.6","1007.4","2016-07-18 08:39","1005.4","2016-07-18 03:22","29.5","33.5","2016-07-18 11:32","26.2","2016-07-18 19:24","24.1","73","59","2016-07-18 11:08","2.6","150","8.7","130","2016-07-18 17:45","0.0","0.0","0.0","...","0.0","...","8.7","65.2","22.27","17.9","...","...","...","6.0"
"19","1007.4","1010.5","1009.4","2016-07-19 22:26","1006.0","2016-07-19 03:26","29.8","33.5","2016-07-19 12:38","27.2","2016-07-19 00:16","23.9","71","62","2016-07-19 11:25","2.6","150","9.4","220","2016-07-19 12:57","0.0","0.0","0.0","...","0.0","...","6.6","49.5","19.59","12.6","...","...","...","6.9"
"20","1008.5","1011.6","1009.7","2016-07-20 21:48","1007.3","2016-07-20 04:26","30.1","33.5","2016-07-20 11:20","27.1","2016-07-20 05:44","24.4","72","62","2016-07-20 11:19","2.5","160","8.2","270","2016-07-20 11:25","0.0","0.0","0.0","...","0.0","...","11.2","84.1","23.89","14.9","...","...","...","3.3"
"21","1008.8","1011.8","1010.3","2016-07-21 08:32","1007.4","2016-07-21 17:08","30.7","34.6","2016-07-21 13:07","27.6","2016-07-21 04:57","24.7","71","59","2016-07-21 11:54","2.1","330","8.8","320","2016-07-21 15:18","0.0","0.0","0.0","...","0.0","...","12.1","91.0","24.36","15.6","...","...","...","2.1"
"22","1007.6","1010.6","1009.0","2016-07-22 07:45","1006.0","2016-07-22 15:35","30.9","33.8","2016-07-22 13:45","28.6","2016-07-22 04:52","24.6","70","53","2016-07-22 17:00","2.3","330","9.3","330","2016-07-22 12:51","0.0","0.0","0.0","...","0.0","...","10.0","75.2","23.09","14.6","...","...","...","2.8"
"23","1006.6","1009.6","1008.1","2016-07-23 07:55","1005.0","2016-07-23 16:20","30.5","33.9","2016-07-23 11:23","27.7","2016-07-23 04:29","23.8","68","56","2016-07-23 15:16","2.2","320","7.9","320","2016-07-23 12:50","0.0","0.0","0.0","...","0.0","...","11.7","88.1","25.22","18.5","...","...","...","1.6"
"24","1006.3","1009.4","1007.7","2016-07-24 07:15","1004.6","2016-07-24 16:42","30.8","34.1","2016-07-24 11:47","28.4","2016-07-24 06:19","24.8","70","59","2016-07-24 12:33","2.1","320","8.2","320","2016-07-24 13:57","0.5","0.5","0.5","2016-07-24 23:49","0.5","2016-07-24 23:30","10.3","77.7","23.19","13.4","...","...","...","3.4"
"25","1006.4","1009.4","1007.7","2016-07-25 08:38","1004.7","2016-07-25 16:05","31.3","34.5","2016-07-25 13:44","28.7","2016-07-25 00:03","24.2","67","53","2016-07-25 15:10","3.3","350","11.7","350","2016-07-25 12:43","T","0.3","T","2016-07-25 00:10","T","2016-07-25 00:01","7.7","58.1","21.65","13.6","...","...","...","6.0"
"26","1006.4","1009.4","1007.8","2016-07-26 21:49","1004.9","2016-07-26 15:24","31.2","35.0","2016-07-26 13:05","29.0","2016-07-26 05:02","24.0","66","50","2016-07-26 12:18","2.3","320","8.6","340","2016-07-26 14:05","0.0","0.0","0.0","...","0.0","...","12.0","90.7","24.71","11.4","...","...","...","2.3"
"27","1006.9","1009.9","1008.0","2016-07-27 22:08","1005.5","2016-07-27 15:46","31.0","34.4","2016-07-27 13:02","28.2","2016-07-27 04:53","24.7","70","58","2016-07-27 10:44","2.1","340","8.2","330","2016-07-27 15:45","0.0","0.0","0.0","...","0.0","...","12.3","93.1","25.72","14.6","...","...","...","2.6"
"28","1006.4","1009.5","1008.0","2016-07-28 21:25","1004.8","2016-07-28 16:32","30.6","33.7","2016-07-28 12:57","27.6","2016-07-28 05:15","24.9","72","64","2016-07-28 11:54","2.4","280","11.5","270","2016-07-28 15:30","0.0","0.0","0.0","...","0.0","...","11.0","83.3","24.67","19.9","...","...","...","3.0"
"29","1005.2","1008.3","1006.6","2016-07-29 00:01","1003.6","2016-07-29 15:31","30.3","34.2","2016-07-29 11:04","27.9","2016-07-29 05:54","24.4","71","61","2016-07-29 11:01","2.5","160","9.9","230","2016-07-29 15:00","0.0","0.0","0.0","...","0.0","...","9.4","71.3","21.84","14.8","...","...","...","2.4"
"30","1004.1","1007.1","1005.7","2016-07-30 08:13","1002.1","2016-07-30 16:32","30.0","34.4","2016-07-30 14:18","27.1","2016-07-30 19:19","24.5","73","59","2016-07-30 14:17","2.7","340","10.2","290","2016-07-30 13:12","5.0","1.9","3.5","2016-07-30 17:59","4.0","2016-07-30 17:50","7.4","56.2","20.26","10.9","...","...","...","4.8"
"31","1001.0","1004.0","1004.1","2016-07-31 00:01","998.2","2016-07-31 18:46","29.8","34.0","2016-07-31 15:55","26.0","2016-07-31 17:42","25.4","78","64","2016-07-31 10:11","2.1","330","10.2","190","2016-07-31 17:29","14.0","2.3","8.5","2016-07-31 17:34","12.0","2016-07-31 17:05","8.5","64.6","20.82","8.6","...","...","...","5.0"
