"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"14","1008.9","1012.0","1010.8","2018-04-14 08:52","1007.1","2018-04-14 16:18","28.1","32.2","2018-04-14 10:58","26.1","2018-04-14 04:30","23.5","77","59","2018-04-14 10:57","2.6","140","9.9","180","2018-04-14 13:19","0.0","0.0","0.0","...","0.0","...","7.9","62.7","23.34","13.8","...","...","...","5.5"
"15","1009.2","1012.4","1011.7","2018-04-15 22:58","1007.4","2018-04-15 02:02","25.7","30.7","2018-04-15 11:37","20.4","2018-04-15 23:39","20.7","75","57","2018-04-15 13:03","4.0","340","11.3","330","2018-04-15 19:55","0.0","0.0","0.0","...","0.0","...","5.8","46.0","19.78","10.4","...","...","...","6.1"
"16","1011.7","1014.8","1013.7","2018-04-16 22:30","1009.9","2018-04-16 14:47","23.5","29.2","2018-04-16 12:05","19.5","2018-04-16 05:26","17.5","70","55","2018-04-16 12:00","3.2","350","9.0","360","2018-04-16 23:46","0.0","0.0","0.0","...","0.0","...","9.3","73.6","24.40","6.8","...","...","...","5.8"
"17","1013.0","1016.1","1015.0","2018-04-17 09:07","1010.8","2018-04-17 16:23","22.4","28.0","2018-04-17 15:14","19.6","2018-04-17 05:47","17.3","74","55","2018-04-17 15:14","4.5","350","10.8","360","2018-04-17 10:09","0.5","0.9","0.5","2018-04-17 06:02","0.5","2018-04-17 06:02","6.9","54.5","21.88","12.0","...","...","...","5.9"
"18","1012.2","1015.4","1014.1","2018-04-18 08:49","1010.6","2018-04-18 15:37","23.5","28.9","2018-04-18 12:54","18.8","2018-04-18 05:45","16.9","67","49","2018-04-18 11:54","2.3","350","8.5","310","2018-04-18 14:50","0.0","0.0","0.0","...","0.0","...","7.5","59.1","23.73","10.0","...","...","...","4.5"
"19","1011.6","1014.7","1013.0","2018-04-19 08:24","1010.5","2018-04-19 14:55","25.7","29.7","2018-04-19 12:24","22.5","2018-04-19 03:15","18.5","65","53","2018-04-19 12:23","2.1","350","9.0","290","2018-04-19 13:19","0.0","0.0","0.0","...","0.0","...","9.2","72.4","24.86","10.6","...","...","...","7.5"
"20","1011.6","1014.7","1012.8","2018-04-20 08:09","1010.1","2018-04-20 16:48","25.8","29.4","2018-04-20 10:13","23.5","2018-04-20 04:49","18.4","64","52","2018-04-20 09:57","2.0","300","7.4","320","2018-04-20 17:31","0.0","0.0","0.0","...","0.0","...","4.5","35.4","16.06","9.9","...","...","...","6.5"
"21","1010.7","1013.8","1012.1","2018-04-21 07:51","1009.0","2018-04-21 16:27","26.7","31.1","2018-04-21 12:21","24.1","2018-04-21 02:30","20.0","67","53","2018-04-21 15:18","2.3","350","7.7","260","2018-04-21 12:56","0.0","0.0","0.0","...","0.0","...","6.9","54.1","22.21","7.1","...","...","...","4.5"
"22","1009.0","1012.0","1010.8","2018-04-22 00:10","1007.2","2018-04-22 16:41","28.1","32.3","2018-04-22 10:50","24.8","2018-04-22 03:34","21.2","67","53","2018-04-22 10:46","1.7","240","7.6","220","2018-04-22 14:03","0.0","0.0","0.0","...","0.0","...","9.1","71.3","25.89","6.9","...","...","...","4.9"
"23","1006.7","1009.8","1008.0","2018-04-23 00:01","1004.6","2018-04-23 16:16","28.6","32.5","2018-04-23 12:03","25.9","2018-04-23 05:55","22.8","71","59","2018-04-23 09:35","3.8","160","14.6","190","2018-04-23 12:44","0.0","0.0","0.0","...","0.0","...","9.9","77.4","26.03","12.5","...","...","...","3.4"
"24","1006.9","1010.0","1008.3","2018-04-24 22:09","1005.3","2018-04-24 15:24","27.1","30.4","2018-04-24 12:04","25.8","2018-04-24 23:53","23.3","80","67","2018-04-24 12:22","2.4","160","7.3","180","2018-04-24 00:08","T","0.9","T","2018-04-24 16:29","T","2018-04-24 16:29","1.0","7.8","10.72","12.5","...","...","...","8.3"
"25","1008.6","1011.7","1010.2","2018-04-25 09:41","1006.9","2018-04-25 03:02","25.8","29.6","2018-04-25 12:34","24.2","2018-04-25 06:20","20.9","75","64","2018-04-25 13:19","1.9","350","5.3","350","2018-04-25 04:49","T","0.5","T","2018-04-25 15:30","T","2018-04-25 15:30","0.3","2.3","10.99","7.1","...","...","...","9.5"
"26","1010.3","1013.4","1012.5","2018-04-26 22:06","1008.1","2018-04-26 03:07","26.2","30.9","2018-04-26 11:44","23.9","2018-04-26 03:03","19.6","67","53","2018-04-26 11:44","2.2","360","7.2","220","2018-04-26 13:48","0.0","0.0","0.0","...","0.0","...","7.2","56.0","23.71","6.5","...","...","...","5.3"
"27","1012.1","1015.2","1013.7","2018-04-27 21:59","1010.6","2018-04-27 02:43","26.9","31.2","2018-04-27 13:17","24.1","2018-04-27 02:35","20.2","67","52","2018-04-27 13:15","2.6","340","9.7","310","2018-04-27 14:50","0.0","0.0","0.0","...","0.0","...","8.1","62.9","23.29","8.4","...","...","...","2.8"
"28","1011.9","1015.0","1013.4","2018-04-28 08:30","1009.8","2018-04-28 15:50","27.1","31.3","2018-04-28 13:28","24.8","2018-04-28 01:21","21.0","70","55","2018-04-28 13:22","1.7","280","7.8","270","2018-04-28 14:57","0.0","0.0","0.0","...","0.0","...","4.8","37.2","19.68","7.6","...","...","...","6.3"
"29","1010.8","1013.9","1012.3","2018-04-29 07:29","1008.5","2018-04-29 17:01","27.3","30.9","2018-04-29 13:06","25.1","2018-04-29 01:49","21.2","70","54","2018-04-29 13:06","1.8","280","6.9","260","2018-04-29 14:59","0.0","0.0","0.0","...","0.0","...","9.9","76.7","25.81","8.9","...","...","...","5.8"
"30","1010.8","1013.9","1012.3","2018-04-30 09:36","1009.5","2018-04-30 16:11","27.9","31.7","2018-04-30 12:18","25.3","2018-04-30 05:41","21.8","70","56","2018-04-30 11:35","1.8","270","6.7","230","2018-04-30 12:31","0.0","0.0","0.0","...","0.0","...","10.6","82.0","25.86","11.3","...","...","...","4.5"
