"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1008.0","1011.1","1009.9","2019-05-11 08:13","1005.8","2019-05-11 15:26","27.2","32.2","2019-05-11 13:18","23.1","2019-05-11 05:10","21.7","72","57","2019-05-11 13:17","2.6","350","9.2","310","2019-05-11 17:34","0.0","0.0","0.0","...","0.0","...","11.0","83.8","26.50","6.3","...","...","...","2.0"
"12","1008.2","1011.3","1009.6","2019-05-12 20:56","1006.6","2019-05-12 15:48","27.5","32.4","2019-05-12 12:09","24.4","2019-05-12 05:39","22.2","73","56","2019-05-12 12:09","2.3","360","7.7","280","2019-05-12 14:40","0.0","0.0","0.0","...","0.0","...","10.2","77.6","26.66","6.3","...","...","...","2.5"
"13","1007.7","1010.8","1009.3","2019-05-13 09:46","1005.9","2019-05-13 16:44","29.1","32.7","2019-05-13 13:16","25.6","2019-05-13 04:40","22.1","67","55","2019-05-13 14:56","1.8","280","7.5","290","2019-05-13 15:16","0.0","0.0","0.0","...","0.0","...","11.4","86.6","27.03","13.3","...","...","...","2.1"
"14","1007.1","1010.2","1008.5","2019-05-14 08:47","1005.5","2019-05-14 16:42","29.6","33.9","2019-05-14 12:56","26.7","2019-05-14 05:18","22.6","66","53","2019-05-14 13:23","1.5","280","6.2","310","2019-05-14 16:48","0.0","0.0","0.0","...","0.0","...","11.6","88.0","27.50","13.0","...","...","...","2.2"
"15","1007.3","1010.3","1008.8","2019-05-15 09:11","1005.8","2019-05-15 17:23","29.1","32.1","2019-05-15 15:05","27.6","2019-05-15 05:06","23.5","72","62","2019-05-15 14:39","1.9","220","7.3","220","2019-05-15 12:00","0.0","0.0","0.0","...","0.0","...","7.1","53.8","18.75","17.1","...","...","...","5.8"
"16","1005.9","1008.9","1007.8","2019-05-16 09:14","1003.8","2019-05-16 16:33","29.4","33.1","2019-05-16 11:46","27.1","2019-05-16 06:04","23.9","73","60","2019-05-16 12:08","1.8","240","7.1","240","2019-05-16 12:49","0.0","0.0","0.0","...","0.0","...","6.4","48.4","22.93","15.1","...","...","...","6.4"
"17","1004.6","1007.6","1006.2","2019-05-17 08:38","1003.1","2019-05-17 15:52","29.5","31.6","2019-05-17 12:38","27.6","2019-05-17 05:15","23.7","71","66","2019-05-17 12:36","2.2","200","8.6","190","2019-05-17 14:20","T","0.4","T","2019-05-17 06:24","T","2019-05-17 06:24","4.0","30.2","18.79","12.6","...","...","...","7.8"
"18","1004.4","1007.4","1006.5","2019-05-18 22:36","1002.8","2019-05-18 03:12","29.2","31.9","2019-05-18 14:36","27.4","2019-05-18 19:08","24.8","77","68","2019-05-18 13:27","3.6","220","10.2","210","2019-05-18 13:49","21.0","1.1","11.5","2019-05-18 19:37","21.0","2019-05-18 19:01","4.0","30.2","20.06","13.9","...","...","...","8.3"
"19","1006.1","1009.2","1007.4","2019-05-19 22:22","1004.8","2019-05-19 02:33","29.6","32.3","2019-05-19 13:39","27.4","2019-05-19 05:25","24.9","76","68","2019-05-19 14:26","2.2","160","9.5","240","2019-05-19 13:12","0.0","0.0","0.0","...","0.0","...","7.1","53.6","21.32","11.6","...","...","...","6.8"
"20","1005.6","1008.7","1007.2","2019-05-20 21:40","1004.3","2019-05-20 14:25","27.4","31.4","2019-05-20 12:01","23.6","2019-05-20 17:02","24.0","82","71","2019-05-20 12:01","2.6","240","21.2","320","2019-05-20 15:18","61.5","2.8","15.5","2019-05-20 15:38","44.0","2019-05-20 15:38","2.1","15.8","11.74","9.0","...","...","...","8.6"
"21","1006.8","1009.9","1008.6","2019-05-21 21:37","1005.5","2019-05-21 16:23","26.6","29.5","2019-05-21 15:49","24.3","2019-05-21 04:45","22.2","77","63","2019-05-21 15:14","1.6","140","5.8","290","2019-05-21 13:34","0.0","0.0","0.0","...","0.0","...","1.0","7.5","12.49","5.9","...","...","...","8.6"
"22","1007.3","1010.4","1008.6","2019-05-22 21:44","1006.0","2019-05-22 16:04","27.2","31.4","2019-05-22 13:14","24.9","2019-05-22 04:36","21.1","70","55","2019-05-22 13:13","1.9","270","6.3","300","2019-05-22 13:55","0.0","0.0","0.0","...","0.0","...","5.3","39.9","19.98","12.3","...","...","...","8.1"
"23","1008.4","1011.5","1010.0","2019-05-23 21:44","1007.0","2019-05-23 16:09","26.4","29.6","2019-05-23 13:38","23.2","2019-05-23 06:50","21.7","76","65","2019-05-23 16:09","2.3","340","7.6","360","2019-05-23 07:45","T","0.9","T","2019-05-23 05:43","T","2019-05-23 05:43","1.6","12.0","15.06","6.8","...","...","...","8.7"
"24","1009.2","1012.3","1010.2","2019-05-24 08:19","1007.8","2019-05-24 15:54","27.4","31.1","2019-05-24 13:06","25.3","2019-05-24 00:25","21.9","72","62","2019-05-24 10:58","1.8","360","7.3","240","2019-05-24 14:25","0.0","0.0","0.0","...","0.0","...","1.4","10.5","13.35","6.9","...","...","...","8.6"
"25","1008.2","1011.3","1009.5","2019-05-25 00:01","1006.6","2019-05-25 15:32","28.0","31.0","2019-05-25 11:56","25.5","2019-05-25 04:24","22.5","72","62","2019-05-25 10:17","1.9","280","8.3","290","2019-05-25 14:51","0.0","0.0","0.0","...","0.0","...","4.3","32.2","16.41","10.9","...","...","...","7.9"
"26","1007.1","1010.1","1008.6","2019-05-26 08:38","1005.3","2019-05-26 15:30","28.8","33.4","2019-05-26 13:49","25.7","2019-05-26 04:10","22.5","69","54","2019-05-26 14:22","1.3","60","6.0","220","2019-05-26 17:05","0.0","0.0","0.0","...","0.0","...","4.7","35.2","20.25","9.5","...","...","...","7.5"
"27","1006.9","1010.0","1008.1","2019-05-27 10:17","1005.4","2019-05-27 16:25","28.2","30.1","2019-05-27 16:44","24.7","2019-05-27 11:44","23.5","76","70","2019-05-27 00:01","1.5","140","9.1","170","2019-05-27 06:34","9.5","0.9","5.0","2019-05-27 11:33","9.0","2019-05-27 11:16","1.6","12.0","10.27","13.0","...","...","...","7.9"
"28","1006.9","1010.0","1008.5","2019-05-28 22:20","1005.2","2019-05-28 15:58","28.3","30.6","2019-05-28 12:45","25.6","2019-05-28 23:24","23.5","76","67","2019-05-28 13:35","2.3","350","8.0","350","2019-05-28 22:37","0.0","0.0","0.0","...","0.0","...","4.8","35.9","14.76","15.0","...","...","...","7.2"
"29","1007.1","1010.2","1008.9","2019-05-29 22:12","1005.6","2019-05-29 15:51","26.8","31.6","2019-05-29 13:26","24.1","2019-05-29 05:35","21.9","75","62","2019-05-29 14:48","2.8","340","7.6","350","2019-05-29 17:55","0.0","0.0","0.0","...","0.0","...","3.7","27.7","20.81","5.3","...","...","...","7.9"
"30","1007.5","1010.6","1008.6","2019-05-30 09:17","1005.7","2019-05-30 15:09","27.8","32.0","2019-05-30 11:17","23.7","2019-05-30 05:32","21.4","69","60","2019-05-30 11:14","2.3","350","7.3","320","2019-05-30 14:13","0.0","0.0","0.0","...","0.0","...","10.6","79.2","27.61","11.3","...","...","...","6.2"
"31","1006.6","1009.7","1007.9","2019-05-31 00:01","1004.9","2019-05-31 16:41","29.0","32.8","2019-05-31 12:06","26.6","2019-05-31 05:03","23.1","71","57","2019-05-31 12:06","1.8","230","7.6","220","2019-05-31 14:35","0.5","0.1","0.5","2019-05-31 16:24","0.5","2019-05-31 16:24","10.1","75.4","26.14","16.8","...","...","...","5.2"
