"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1006.9","1009.9","1008.8","2017-10-11 09:14","1005.0","2017-10-11 14:55","30.7","35.4","2017-10-11 11:23","28.2","2017-10-11 06:01","24.7","71","45","2017-10-11 11:50","1.8","300","7.3","290","2017-10-11 13:45","0.0","0.0","0.0","...","0.0","...","10.6","91.2","22.01","10.4","...","...","...","2.1"
"12","1004.1","1007.2","1007.0","2017-10-12 00:01","1001.6","2017-10-12 14:35","30.3","35.2","2017-10-12 12:50","27.7","2017-10-12 23:36","23.9","69","47","2017-10-12 12:49","2.2","320","8.3","300","2017-10-12 15:12","0.0","0.0","0.0","...","0.0","...","5.1","44.0","16.63","9.4","...","...","...","6.3"
"13","1000.3","1003.4","1002.7","2017-10-13 09:03","997.5","2017-10-13 16:46","26.9","28.4","2017-10-13 11:27","24.9","2017-10-13 23:27","22.4","77","66","2017-10-13 00:01","3.2","350","10.3","340","2017-10-13 14:16","9.0","4.5","1.0","2017-10-13 19:29","4.5","2017-10-13 19:25","0.0","0.0","4.78","11.1","...","...","...","8.1"
"14","999.5","1002.6","1001.4","2017-10-14 22:16","997.6","2017-10-14 05:22","25.6","26.8","2017-10-14 15:04","24.8","2017-10-14 03:22","24.4","93","86","2017-10-14 17:09","1.7","360","6.5","10","2017-10-14 14:04","19.5","13.4","1.5","2017-10-14 10:15","6.5","2017-10-14 10:15","0.0","0.0","3.57","7.9","...","...","...","9.6"
"15","1004.2","1007.3","1007.7","2017-10-15 22:21","1000.5","2017-10-15 02:16","26.3","28.1","2017-10-15 12:26","24.6","2017-10-15 04:15","24.2","88","77","2017-10-15 16:35","2.7","50","8.4","360","2017-10-15 05:20","11.0","3.6","2.5","2017-10-15 05:39","4.0","2017-10-15 03:12","0.2","1.7","9.45","13.6","...","...","...","8.5"
"16","1007.8","1010.8","1009.5","2017-10-16 22:23","1005.9","2017-10-16 15:10","28.3","33.1","2017-10-16 13:10","25.7","2017-10-16 04:52","24.5","81","62","2017-10-16 13:17","2.7","360","9.0","340","2017-10-16 15:59","0.0","0.0","0.0","...","0.0","...","7.4","64.3","18.33","8.6","...","...","...","7.8"
"17","1008.2","1011.3","1010.2","2017-10-17 08:58","1005.9","2017-10-17 14:52","28.4","32.6","2017-10-17 12:13","26.0","2017-10-17 23:59","24.1","78","61","2017-10-17 12:13","2.4","350","9.9","300","2017-10-17 14:55","0.0","0.0","0.0","...","0.0","...","5.7","49.6","16.36","6.1","...","...","...","5.6"
"18","1007.6","1010.7","1009.2","2017-10-18 08:57","1006.2","2017-10-18 15:56","27.4","31.4","2017-10-18 13:36","25.2","2017-10-18 04:35","22.6","76","61","2017-10-18 13:40","3.3","360","9.0","330","2017-10-18 14:28","0.0","0.0","0.0","...","0.0","...","7.5","65.4","17.96","10.5","...","...","...","3.8"
"19","1005.4","1008.5","1007.6","2017-10-19 08:27","1003.5","2017-10-19 16:00","26.6","31.0","2017-10-19 14:06","24.2","2017-10-19 05:56","21.6","75","57","2017-10-19 13:41","3.9","340","11.1","350","2017-10-19 16:34","0.0","0.0","0.0","...","0.0","...","9.1","79.5","20.03","8.4","...","...","...","2.9"
"20","1004.6","1007.6","1006.1","2017-10-20 08:37","1002.9","2017-10-20 15:17","25.7","30.6","2017-10-20 13:18","23.0","2017-10-20 23:45","20.5","73","60","2017-10-20 12:56","4.9","350","13.5","350","2017-10-20 14:29","0.0","0.0","0.0","...","0.0","...","6.1","53.4","17.02","10.3","...","...","...","4.9"
"21","1005.0","1008.1","1006.8","2017-10-21 09:26","1003.5","2017-10-21 14:38","23.7","27.0","2017-10-21 13:47","21.9","2017-10-21 05:58","16.8","65","55","2017-10-21 23:57","6.7","350","18.3","350","2017-10-21 07:48","0.0","0.0","0.0","...","0.0","...","7.2","63.1","18.08","10.3","...","...","...","4.8"
"22","1006.8","1009.9","1009.8","2017-10-22 22:39","1004.8","2017-10-22 14:21","23.2","28.0","2017-10-22 14:04","20.1","2017-10-22 04:54","13.4","54","44","2017-10-22 12:06","4.9","350","11.2","330","2017-10-22 00:54","0.0","0.0","0.0","...","0.0","...","8.6","75.5","19.32","10.5","...","...","...","4.1"
"23","1010.9","1014.1","1013.6","2017-10-23 22:40","1008.7","2017-10-23 03:20","23.5","29.3","2017-10-23 13:46","18.7","2017-10-23 05:58","14.9","59","45","2017-10-23 13:46","2.8","350","8.8","10","2017-10-23 00:35","0.0","0.0","0.0","...","0.0","...","9.8","86.2","19.62","8.6","...","...","...","1.0"
"24","1013.9","1017.0","1015.7","2017-10-24 08:33","1012.1","2017-10-24 14:34","24.5","30.3","2017-10-24 12:35","20.5","2017-10-24 05:45","17.0","64","44","2017-10-24 13:04","3.0","350","9.9","330","2017-10-24 16:23","0.0","0.0","0.0","...","0.0","...","9.8","86.4","19.80","6.1","...","...","...","1.8"
"25","1013.6","1016.8","1015.5","2017-10-25 09:05","1012.1","2017-10-25 14:43","24.5","29.5","2017-10-25 12:14","20.9","2017-10-25 06:04","17.1","64","50","2017-10-25 12:14","2.9","360","9.2","320","2017-10-25 15:46","0.0","0.0","0.0","...","0.0","...","10.3","90.9","19.99","6.1","...","...","...","0.6"
"26","1011.0","1014.1","1013.5","2017-10-26 09:02","1008.7","2017-10-26 15:31","24.5","29.3","2017-10-26 12:32","20.5","2017-10-26 05:47","16.9","63","49","2017-10-26 12:49","2.9","350","9.1","360","2017-10-26 20:44","0.0","0.0","0.0","...","0.0","...","9.8","86.7","18.72","7.6","...","...","...","1.0"
"27","1008.3","1011.5","1010.3","2017-10-27 08:46","1006.0","2017-10-27 14:04","23.6","28.4","2017-10-27 12:28","20.1","2017-10-27 05:44","16.1","64","45","2017-10-27 12:28","5.0","350","13.3","340","2017-10-27 15:09","0.0","0.0","0.0","...","0.0","...","10.0","88.6","19.82","8.3","...","...","...","0.6"
"28","1009.3","1012.4","1012.0","2017-10-28 22:16","1007.0","2017-10-28 02:23","23.5","27.8","2017-10-28 12:22","20.7","2017-10-28 05:20","16.6","66","52","2017-10-28 12:13","4.5","350","11.3","10","2017-10-28 11:28","0.0","0.0","0.0","...","0.0","...","9.4","83.4","19.65","8.0","...","...","...","1.3"
"29","1012.9","1016.0","1014.9","2017-10-29 21:04","1011.1","2017-10-29 02:09","23.5","30.2","2017-10-29 13:33","19.6","2017-10-29 03:57","15.0","60","45","2017-10-29 12:57","3.2","350","12.4","360","2017-10-29 16:25","0.0","0.0","0.0","...","0.0","...","9.6","85.3","19.33","6.4","...","...","...","3.0"
"30","1015.3","1018.4","1017.2","2017-10-30 08:28","1013.7","2017-10-30 15:10","22.7","28.3","2017-10-30 13:07","19.5","2017-10-30 22:38","14.1","59","44","2017-10-30 13:39","3.2","350","11.7","360","2017-10-30 16:53","0.0","0.0","0.0","...","0.0","...","9.9","88.2","19.32","8.0","...","...","...","1.5"
"31","1014.7","1017.9","1016.3","2017-10-31 08:33","1012.7","2017-10-31 15:26","23.4","28.2","2017-10-31 12:40","19.3","2017-10-31 02:19","15.1","60","41","2017-10-31 14:43","1.8","340","6.3","250","2017-10-31 13:56","0.0","0.0","0.0","...","0.0","...","9.8","87.4","19.17","9.4","...","...","...","0.5"
